HH_ID,PER_ID,TOUR_ID,TRIP_ID,LEG_DEST_PLACENO,JTRIP_ID,NUMBER_HH,CHAUFFUER_ID,ORIG_DEP_HR,ORIG_DEP_MIN,DEST_ARR_HR,DEST_ARR_MIN,DEST_PURP,PARTY,ERROR
18119342,3,1,1,2,1,2,2,16,11,16,18,0,2_3,""
18119342,2,2,1,5,2,2,2,16,18,17,7,1,2_3,""
18119342,3,2,1,3,2,2,2,16,18,17,7,9,2_3,""
18119342,2,2,2,6,3,2,2,19,29,19,46,0,2_3,""
18119342,3,2,2,4,3,2,2,19,29,19,46,0,2_3,""
18119982,1,1,1,2,1,2,1,8,38,8,49,7,1_4,""
18119982,4,1,1,2,1,2,1,8,38,8,49,7,1_4,""
18119982,1,1,2,3,2,2,1,8,49,8,58,5,1_4,""
18119982,4,1,2,3,2,2,1,8,49,8,58,5,1_4,""
18119982,1,1,3,4,3,2,1,9,9,9,26,6,1_4,""
18119982,4,1,3,4,3,2,1,9,9,9,26,3,1_4,""
18121526,2,1,2,3,nan,2,nan,11,2,11,5,5,1_1_2,"E: Number of joint trips departing at 11:2 differs from at least one of the reported travel group size"
18121526,1,3,1,11,nan,2,1,17,40,18,40,7,1_1_1,"E: Number of joint trips departing at 17:40 differs from at least one of the reported travel group size"
18121526,1,3,2,12,nan,2,1,18,41,19,29,0,1_1_1,"E: Number of joint trips departing at 18:41 differs from at least one of the reported travel group size"
18121526,2,2,2,7,nan,2,nan,19,19,19,29,0,1_1_2,"E: Number of joint trips departing at 19:19 differs from at least one of the reported travel group size"
18123835,2,2,3,6,1,2,2,18,23,18,40,7,1_2,""
18123835,1,2,1,6,1,2,2,18,31,18,40,8,1_2,""
18123835,1,2,2,7,2,2,2,22,29,22,38,0,1_2,""
18123835,2,2,4,7,2,2,2,22,29,22,38,0,1_2,""
18124224,3,1,1,2,1,2,nan,7,0,7,10,3,3_4,""
18124224,4,1,1,2,1,2,nan,7,0,7,10,3,3_4,""
18124224,2,1,1,2,2,2,2,8,1,8,31,4,2_5,""
18124224,5,1,1,2,2,2,2,8,1,8,31,4,2_5,""
18124224,2,2,1,4,3,2,1,9,21,9,31,1,1_2,""
18124224,1,1,1,2,3,2,1,9,22,9,28,4,1_2,""
18124224,1,1,2,3,nan,2,1,9,28,9,39,0,1_1_1,"E: Number of joint trips departing at 9:28 differs from at least one of the reported travel group size"
18124224,2,2,2,5,nan,2,nan,13,59,14,9,0,1_1_2,"E: Number of joint trips departing at 13:59 differs from at least one of the reported travel group size"
18124224,3,1,2,3,4,2,nan,14,10,14,20,0,3_4,""
18124224,4,1,2,3,4,2,nan,14,10,14,20,0,3_4,""
18127925,1,2,1,4,1,2,1,14,42,14,57,8,1_2,""
18127925,2,2,1,4,1,2,1,14,42,14,57,8,1_2,""
18127925,2,2,2,5,2,2,1,16,12,16,36,0,1_2,""
18127925,1,2,2,5,2,2,1,16,15,16,30,0,1_2,""
18128188,1,1,1,2,1,2,1,7,6,7,53,4,1_2,""
18128188,2,1,1,2,1,2,1,7,6,7,53,4,1_2,""
18128188,1,1,2,3,2,2,1,7,53,8,23,0,1_2,""
18128188,2,1,2,3,2,2,1,7,53,8,23,0,1_2,""
18128188,1,2,1,4,3,2,1,8,50,9,9,4,1_2,""
18128188,2,2,1,4,3,2,1,8,50,9,9,4,1_2,""
18128188,1,2,2,5,4,2,1,9,9,9,26,0,1_2,""
18128188,2,2,2,5,4,2,1,9,9,9,26,0,1_2,""
18131773,1,1,1,2,1,3,1,7,23,7,33,4,1_3_4,""
18131773,3,1,1,2,1,3,1,7,23,7,33,3,1_3_4,""
18131773,4,1,1,2,1,3,1,7,23,7,33,3,1_3_4,""
18131773,2,1,4,5,nan,3,2,17,21,17,32,0,1_1_1_2,"E: Number of joint trips departing at 17:21 differs from at least one of the reported travel group size"
18134412,2,1,1,2,nan,2,2,6,51,7,31,1,1_1_2,"E: Number of joint trips departing at 6:51 differs from at least one of the reported travel group size"
18135206,1,1,1,2,1,2,1,10,3,10,11,5,1_2,""
18135206,2,1,1,2,1,2,1,10,3,10,11,5,1_2,""
18135206,1,1,4,5,2,2,1,12,17,12,22,0,1_2,""
18135206,2,1,2,3,2,2,1,12,17,12,22,0,1_2,""
18137131,2,1,1,2,1,4,2,7,14,7,43,4,2_3_4_5,""
18137131,3,1,1,2,1,4,2,7,14,7,43,4,2_3_4_5,""
18137131,4,1,1,2,1,4,2,7,14,7,43,4,2_3_4_5,""
18137131,5,1,1,2,1,4,2,7,14,7,43,3,2_3_4_5,""
18137131,2,1,5,6,2,4,2,17,6,17,32,0,2_3_4_5,""
18137131,3,1,2,3,2,4,2,17,6,17,32,0,2_3_4_5,""
18137131,4,1,2,3,2,4,2,17,6,17,32,0,2_3_4_5,""
18137131,5,1,2,3,2,4,2,17,6,17,32,0,2_3_4_5,""
18137515,1,1,1,2,1,2,1,6,45,7,15,4,1_2,""
18137515,2,1,1,2,1,2,1,6,45,7,15,3,1_2,""
18139584,3,1,1,2,nan,2,nan,7,2,7,20,3,1_3,"E: Number of joint trips departing at 7:2 differs from at least one of the reported travel group size"
18139584,1,1,1,2,1,4,1,9,50,10,15,1,1_4_6_7,""
18139584,4,1,1,2,1,4,1,9,50,10,15,5,1_4_6_7,""
18139584,6,1,1,2,1,4,1,9,50,10,15,5,1_4_6_7,""
18139584,7,1,1,2,1,4,1,9,50,10,15,5,1_4_6_7,""
18139584,1,1,2,3,2,4,1,11,15,11,45,0,1_4_6_7,""
18139584,4,1,2,3,2,4,1,11,15,11,45,0,1_4_6_7,""
18139584,6,1,2,3,2,4,1,11,15,11,45,0,1_4_6_7,""
18139584,7,1,2,3,2,4,1,11,15,11,45,0,1_4_6_7,""
18139584,1,2,1,4,3,2,1,17,57,18,12,9,1_3,""
18139584,3,2,1,4,3,2,1,17,57,18,12,9,1_3,""
18139584,1,2,2,5,4,2,1,18,46,19,3,5,1_3,""
18139584,3,2,2,5,4,2,1,18,46,19,3,5,1_3,""
18139584,1,2,3,6,5,2,1,19,8,19,18,0,1_3,""
18139584,3,2,3,6,5,2,1,19,8,19,18,0,1_3,""
18140014,1,2,1,5,1,2,2,19,27,19,35,8,1_2,""
18140014,2,2,1,7,1,2,2,19,27,19,36,8,1_2,""
18140014,2,2,2,8,2,2,2,21,30,21,38,0,1_2,""
18140014,1,2,2,6,2,2,2,21,31,21,37,0,1_2,""
18140591,1,1,1,2,1,2,1,6,29,7,14,4,1_3,""
18140591,3,1,1,2,1,2,1,6,29,7,14,4,1_3,""
18140591,2,1,2,3,2,2,2,16,10,16,30,7,2_3,""
18140591,3,1,2,3,2,2,2,16,10,16,30,7,2_3,""
18140591,2,1,3,4,3,2,2,17,45,18,30,6,2_3,""
18140591,3,1,3,4,3,2,2,17,45,18,30,8,2_3,""
18140776,1,1,1,2,1,2,2,9,42,10,7,6,1_2,""
18140776,2,1,1,2,1,2,2,9,45,10,9,9,1_2,""
18140776,1,1,2,3,nan,2,nan,10,55,11,14,0,1_1_1,"E: Number of joint trips departing at 10:55 differs from at least one of the reported travel group size"
18140776,1,2,1,4,nan,2,nan,13,20,13,30,7,1_1_1,"E: Number of joint trips departing at 13:20 differs from at least one of the reported travel group size"
18140776,1,2,2,5,nan,2,nan,14,26,14,32,7,1_1_1,"E: Number of joint trips departing at 14:26 differs from at least one of the reported travel group size"
18140776,1,2,3,6,nan,2,nan,15,8,15,19,7,1_1_1,"E: Number of joint trips departing at 15:8 differs from at least one of the reported travel group size"
18140776,1,2,4,7,nan,2,nan,16,13,16,19,0,1_1_1,"E: Number of joint trips departing at 16:13 differs from at least one of the reported travel group size"
18146045,2,1,1,2,1,3,2,16,45,17,31,7,2_3_4,""
18146045,3,1,1,2,1,3,2,16,45,17,31,7,2_3_4,""
18146045,4,1,1,2,1,3,2,16,45,17,31,7,2_3_4,""
18146045,2,1,2,3,2,3,2,18,14,18,21,0,2_3_4,""
18146045,3,1,2,3,2,3,2,18,14,18,21,0,2_3_4,""
18146045,4,1,2,3,2,3,2,18,14,18,21,0,2_3_4,""
18156171,1,1,1,2,nan,2,nan,6,42,7,16,1,1_1_1,"E: Number of joint trips departing at 6:42 differs from at least one of the reported travel group size"
18156171,2,1,1,2,nan,2,2,6,56,7,26,1,1_1_2,"E: Number of joint trips departing at 6:56 differs from at least one of the reported travel group size"
18156171,1,1,2,4,nan,2,nan,16,24,16,40,0,1_1_1,"E: Number of joint trips departing at 16:24 differs from at least one of the reported travel group size"
18158452,2,2,1,4,1,3,2,17,6,17,10,4,2_3_4,""
18158452,3,2,1,4,1,3,2,17,6,17,10,4,2_3_4,""
18158452,4,2,1,4,1,3,2,17,6,17,10,4,2_3_4,""
18158452,2,2,2,5,2,3,2,17,10,17,22,4,2_3_4,""
18158452,3,2,2,5,2,3,2,17,10,17,22,3,2_3_4,""
18158452,4,2,2,5,2,3,2,17,10,17,22,4,2_3_4,""
18158452,2,2,3,6,3,3,2,17,22,17,35,4,2_3_4,""
18158452,3,2,3,6,3,3,2,17,22,17,35,4,2_3_4,""
18158452,4,2,3,6,3,3,2,17,22,17,35,4,2_3_4,""
18158899,1,1,4,5,1,3,1,17,58,18,16,5,1_2_3,""
18158899,2,1,1,2,1,3,1,17,58,18,16,5,1_2_3,""
18158899,3,1,1,2,1,3,1,17,58,18,16,5,1_2_3,""
18158899,1,1,5,6,2,3,1,18,34,18,46,0,1_2_3,""
18158899,2,1,2,3,2,3,1,18,34,18,46,0,1_2_3,""
18158899,3,1,2,3,2,3,1,18,34,18,46,0,1_2_3,""
18158899,1,2,1,7,3,3,1,20,24,20,38,4,1_2_3,""
18158899,2,2,1,4,3,3,1,20,24,20,38,4,1_2_3,""
18158899,3,2,1,4,3,3,1,20,24,20,38,4,1_2_3,""
18160621,2,1,1,2,nan,4,2,0,0,0,40,9,1_1_1_1_2,"E: Number of joint trips departing at 0:0 differs from at least one of the reported travel group size"
18160621,3,1,1,2,nan,4,nan,0,0,0,40,9,1_1_1_1_3,"E: Number of joint trips departing at 0:0 differs from at least one of the reported travel group size"
18160621,4,1,1,2,nan,4,nan,0,0,0,40,9,1_1_1_1_4,"E: Number of joint trips departing at 0:0 differs from at least one of the reported travel group size"
18160621,2,1,2,3,1,2,2,13,45,14,15,9,2_3,""
18160621,3,1,2,3,1,2,2,13,45,14,15,9,2_3,""
18160621,1,1,1,2,2,2,1,15,7,15,17,5,1_4,""
18160621,4,1,2,3,2,2,1,15,7,15,17,5,1_4,""
18160621,1,1,2,3,3,2,1,15,25,15,32,0,1_4,""
18160621,4,1,3,4,3,2,1,15,25,15,32,0,1_4,""
18160621,2,1,3,4,4,2,2,16,15,16,45,0,2_3,""
18160621,3,1,3,4,4,2,2,16,15,16,45,0,2_3,""
18160621,1,2,1,4,5,2,1,18,43,18,54,6,1_4,""
18160621,4,2,1,5,5,2,1,18,43,18,54,4,1_4,""
18160621,1,2,2,5,6,2,1,19,12,19,46,0,1_4,""
18160621,4,2,2,6,6,2,1,19,12,19,46,0,1_4,""
18165668,1,1,1,2,1,2,1,9,40,9,48,9,1_5,""
18165668,5,1,1,2,1,2,1,9,40,9,48,9,1_5,""
18165668,1,1,2,3,2,2,1,11,0,11,10,5,1_5,""
18165668,5,1,2,3,2,2,1,11,0,11,10,5,1_5,""
18165668,1,1,3,4,3,2,1,11,30,11,45,0,1_5,""
18165668,5,1,3,4,3,2,1,11,30,11,45,0,1_5,""
18168906,1,1,1,2,1,3,1,8,51,9,10,4,1_3_4,""
18168906,3,1,1,2,1,3,1,8,51,9,10,4,1_3_4,""
18168906,4,1,1,2,1,3,1,8,51,9,10,4,1_3_4,""
18168906,1,1,4,5,2,3,1,15,2,15,17,4,1_3_4,""
18168906,3,1,2,3,2,3,1,15,2,15,17,3,1_3_4,""
18168906,4,1,2,3,2,3,1,15,2,15,17,3,1_3_4,""
18168906,1,1,5,6,3,3,1,15,40,15,56,6,1_3_4,""
18168906,3,1,3,4,3,3,1,15,40,15,56,8,1_3_4,""
18168906,4,1,3,4,3,3,1,15,40,15,56,5,1_3_4,""
18169548,1,1,1,2,1,4,1,9,34,9,39,4,1_3_4_5,""
18169548,3,1,1,2,1,4,1,9,34,9,39,3,1_3_4_5,""
18169548,4,1,1,2,1,4,1,9,34,9,39,4,1_3_4_5,""
18169548,5,1,1,2,1,4,1,9,34,9,39,4,1_3_4_5,""
18169548,1,1,2,3,2,3,1,9,39,9,51,4,1_4_5,""
18169548,4,1,2,3,2,3,1,9,39,9,51,4,1_4_5,""
18169548,5,1,2,3,2,3,1,9,39,9,51,4,1_4_5,""
18169548,1,1,3,4,3,3,1,9,51,10,2,5,1_4_5,""
18169548,4,1,3,4,3,3,1,9,51,10,2,5,1_4_5,""
18169548,5,1,3,4,3,3,1,9,51,10,2,5,1_4_5,""
18169548,1,1,4,5,4,3,1,10,21,10,29,0,1_4_5,""
18169548,4,1,4,5,4,3,1,10,21,10,29,0,1_4_5,""
18169548,5,1,4,5,4,3,1,10,21,10,29,0,1_4_5,""
18169548,1,2,1,6,5,3,1,11,43,12,4,4,1_4_5,""
18169548,4,2,1,6,5,3,1,11,43,12,4,4,1_4_5,""
18169548,5,2,1,6,5,3,1,11,43,12,4,4,1_4_5,""
18169548,1,2,2,7,6,4,1,12,14,12,28,0,1_3_4_5,""
18169548,3,1,2,3,6,4,1,12,14,12,28,0,1_3_4_5,""
18169548,4,2,2,7,6,4,1,12,14,12,28,0,1_3_4_5,""
18169548,5,2,2,7,6,4,1,12,14,12,28,0,1_3_4_5,""
18171375,2,1,1,2,1,2,2,15,51,16,22,6,2_3,""
18171375,3,1,1,2,1,2,2,15,51,16,22,4,2_3,""
18171375,2,1,2,3,2,2,2,17,18,17,25,7,2_3,""
18171375,3,1,2,3,2,2,2,17,18,17,25,7,2_3,""
18171375,2,1,3,4,3,2,2,18,6,18,31,4,2_3,""
18171375,3,1,3,4,3,2,2,18,6,18,31,4,2_3,""
18171375,2,1,4,5,4,2,2,20,1,20,27,0,2_3,""
18171375,3,1,4,5,4,2,2,20,1,20,27,0,2_3,""
18174175,2,1,1,2,nan,2,nan,9,25,9,37,5,1_1_2,"E: Number of joint trips departing at 9:25 differs from at least one of the reported travel group size"
18174175,2,1,2,3,nan,2,nan,9,46,9,57,5,1_1_2,"E: Number of joint trips departing at 9:46 differs from at least one of the reported travel group size"
18174175,1,1,1,2,nan,2,1,10,0,11,1,6,1_1_1,"E: Number of joint trips departing at 10:0 differs from at least one of the reported travel group size"
18174175,2,1,3,4,nan,2,nan,10,26,10,47,5,1_1_2,"E: Number of joint trips departing at 10:26 differs from at least one of the reported travel group size"
18174175,2,1,4,5,nan,2,nan,10,57,11,26,7,1_1_2,"E: Number of joint trips departing at 10:57 differs from at least one of the reported travel group size"
18174175,1,1,2,3,nan,2,1,11,15,11,40,7,1_1_1,"E: Number of joint trips departing at 11:15 differs from at least one of the reported travel group size"
18174175,2,1,5,6,1,2,1,11,35,13,59,5,1_2,""
18174175,1,1,3,4,1,2,1,11,40,13,59,9,1_2,""
18174175,2,1,6,7,2,2,1,14,1,14,28,0,1_2,""
18174175,1,1,4,5,2,2,1,14,2,14,28,0,1_2,""
18174534,1,1,3,4,nan,2,1,15,55,16,2,7,1_1_1,"E: Number of joint trips departing at 15:55 differs from at least one of the reported travel group size"
18175881,1,1,4,5,1,2,nan,17,57,18,24,0,1_2,""
18175881,2,1,5,6,1,2,nan,17,57,18,24,0,1_2,""
18176428,2,1,1,2,1,4,2,7,47,7,57,1,2_3_4_5,""
18176428,3,1,1,2,1,4,2,7,47,7,57,3,2_3_4_5,""
18176428,4,1,1,2,1,4,2,7,47,7,57,3,2_3_4_5,""
18176428,5,1,1,2,1,4,2,7,47,7,57,9,2_3_4_5,""
18176428,2,4,1,3,2,4,2,7,57,7,59,1,2_3_4_5,""
18176428,3,1,2,3,2,4,2,7,57,7,59,9,2_3_4_5,""
18176428,4,1,2,3,2,4,2,7,57,7,59,9,2_3_4_5,""
18176428,5,1,2,3,2,4,2,7,57,7,59,3,2_3_4_5,""
18176428,2,5,1,4,3,4,2,7,59,8,5,1,2_3_4_5,""
18176428,3,1,3,4,3,4,2,7,59,8,5,9,2_3_4_5,""
18176428,4,1,3,4,3,4,2,7,59,8,5,9,2_3_4_5,""
18176428,5,1,3,4,3,4,2,7,59,8,5,9,2_3_4_5,""
18176428,2,6,1,5,4,4,2,8,5,8,23,1,2_3_4_5,""
18176428,3,1,4,5,4,4,2,8,5,8,23,9,2_3_4_5,""
18176428,4,1,4,5,4,4,2,8,5,8,23,9,2_3_4_5,""
18176428,5,1,4,5,4,4,2,8,5,8,23,9,2_3_4_5,""
18176428,2,2,1,7,5,4,2,12,49,12,59,1,2_3_4_5,""
18176428,3,1,5,6,5,4,2,12,49,12,59,9,2_3_4_5,""
18176428,4,1,5,6,5,4,2,12,49,12,59,9,2_3_4_5,""
18176428,5,1,5,6,5,4,2,12,49,12,59,9,2_3_4_5,""
18176428,2,3,1,9,6,4,2,16,28,16,46,1,2_3_4_5,""
18176428,3,1,6,7,6,4,2,16,28,16,46,9,2_3_4_5,""
18176428,4,1,6,7,6,4,2,16,28,16,46,9,2_3_4_5,""
18176428,5,1,6,7,6,4,2,16,28,16,46,9,2_3_4_5,""
18176428,2,3,2,10,7,4,2,18,27,18,39,7,2_3_4_5,""
18176428,3,1,7,8,7,4,2,18,27,18,39,7,2_3_4_5,""
18176428,4,1,7,8,7,4,2,18,27,18,39,7,2_3_4_5,""
18176428,5,1,7,8,7,4,2,18,27,18,39,7,2_3_4_5,""
18176428,2,3,3,11,8,4,2,18,42,19,0,0,2_3_4_5,""
18176428,3,1,8,9,8,4,2,18,42,19,0,0,2_3_4_5,""
18176428,4,1,8,9,8,4,2,18,42,19,0,0,2_3_4_5,""
18176428,5,1,8,9,8,4,2,18,42,19,0,0,2_3_4_5,""
18178001,1,1,1,2,1,2,4,13,7,13,25,7,1_4,""
18178001,4,1,1,2,1,2,4,13,7,13,26,7,1_4,""
18178001,4,1,2,3,2,2,4,15,8,15,34,6,1_4,""
18178001,1,1,2,3,2,2,4,15,10,15,29,6,1_4,""
18178955,1,1,3,4,1,2,1,16,5,16,30,0,1_3,""
18178955,3,1,2,3,1,2,1,16,5,16,30,0,1_3,""
18178955,2,1,2,3,nan,3,2,16,16,16,31,0,1_1_1_2,"E: Number of joint trips departing at 16:16 differs from at least one of the reported travel group size"
18179144,2,1,4,7,1,3,2,14,28,14,42,4,2_5_6,""
18179144,5,1,1,2,1,3,2,14,28,14,42,3,2_5_6,""
18179144,6,1,1,2,1,3,2,14,28,14,42,3,2_5_6,""
18179144,2,1,5,8,2,3,2,15,13,15,27,0,2_5_6,""
18179144,5,1,2,3,2,3,2,15,13,15,27,0,2_5_6,""
18179144,6,1,2,3,2,3,2,15,13,15,27,0,2_5_6,""
18179144,2,2,1,9,3,3,nan,17,29,17,37,9,2_5_6,""
18179144,5,2,1,4,3,3,nan,17,29,17,37,9,2_5_6,""
18179144,6,2,1,4,3,3,nan,17,29,17,37,9,2_5_6,""
18179144,2,2,2,10,4,3,nan,17,46,17,52,0,2_5_6,""
18179144,5,2,2,5,4,3,nan,17,46,17,52,0,2_5_6,""
18179144,6,2,2,5,4,3,nan,17,46,17,52,0,2_5_6,""
18179144,1,2,1,5,5,4,nan,19,4,19,21,9,1_4_5_6,""
18179144,4,2,1,4,5,4,nan,19,4,19,21,9,1_4_5_6,""
18179144,5,3,1,6,5,4,nan,19,4,19,21,9,1_4_5_6,""
18179144,6,3,1,6,5,4,nan,19,4,19,21,9,1_4_5_6,""
18179144,1,2,2,6,6,4,nan,19,21,19,56,0,1_4_5_6,""
18179144,4,2,2,5,6,4,nan,19,21,19,56,0,1_4_5_6,""
18179144,5,3,2,7,6,4,nan,19,21,19,56,0,1_4_5_6,""
18179144,6,3,2,7,6,4,nan,19,21,19,56,0,1_4_5_6,""
18185311,1,1,1,2,1,2,1,10,13,10,18,8,1_5,""
18185311,5,1,1,2,1,2,1,10,13,10,18,8,1_5,""
18185311,1,1,2,3,2,2,1,10,21,11,10,5,1_5,""
18185311,5,1,2,3,2,2,1,10,21,11,10,5,1_5,""
18185311,1,1,3,4,3,2,1,11,44,11,57,5,1_5,""
18185311,5,1,3,4,3,2,1,11,44,11,57,5,1_5,""
18185311,1,1,4,5,4,2,1,12,32,12,41,5,1_5,""
18185311,5,1,4,5,4,2,1,12,32,12,41,5,1_5,""
18185311,1,1,5,6,5,2,1,12,51,13,11,5,1_5,""
18185311,5,1,5,6,5,2,1,12,51,13,11,5,1_5,""
18185311,1,1,6,7,6,2,1,13,43,14,11,0,1_5,""
18185311,5,1,6,7,6,2,1,13,43,14,11,0,1_5,""
18185311,1,2,1,8,7,2,1,14,51,15,5,4,1_5,""
18185311,5,2,1,8,7,2,1,14,51,15,5,9,1_5,""
18185311,2,2,1,4,nan,5,nan,15,53,16,0,8,1_1_1_1_1_2,"E: Number of joint trips departing at 15:53 differs from at least one of the reported travel group size"
18185311,3,1,1,2,nan,5,nan,15,53,16,0,8,1_1_1_1_1_3,"E: Number of joint trips departing at 15:53 differs from at least one of the reported travel group size"
18185311,4,1,1,2,nan,5,nan,15,53,16,0,8,1_1_1_1_1_4,"E: Number of joint trips departing at 15:53 differs from at least one of the reported travel group size"
18185311,5,2,2,9,nan,5,nan,15,53,16,0,8,1_1_1_1_1_5,"E: Number of joint trips departing at 15:53 differs from at least one of the reported travel group size"
18185311,1,3,3,12,nan,5,1,16,50,16,56,0,1_1_1_1_1_1,"E: Joint trips departing at 16:53 reported inconsistent info about participants & travel group sizes"
18185311,3,1,2,3,nan,5,nan,16,50,16,56,0,1_1_1_1_1_3,"E: Joint trips departing at 16:53 reported inconsistent info about participants & travel group sizes"
18185311,4,1,2,3,nan,5,nan,16,50,16,56,0,1_1_1_1_1_4,"E: Joint trips departing at 16:53 reported inconsistent info about participants & travel group sizes"
18185311,5,2,3,10,nan,5,nan,16,50,16,56,0,1_1_1_1_1_5,"E: Joint trips departing at 16:53 reported inconsistent info about participants & travel group sizes"
18185311,2,2,3,7,nan,4,nan,16,53,16,59,0,1_1_1_1_2,"E: Joint trips departing at 16:53 reported inconsistent info about participants & travel group sizes"
18185311,1,4,1,13,nan,5,1,16,56,17,9,8,1_1_1_1_1_1,"E: Joint trips departing at 16:59 reported inconsistent info about participants & travel group sizes"
18185311,3,2,1,4,nan,5,nan,16,56,17,9,8,1_1_1_1_1_3,"E: Joint trips departing at 16:59 reported inconsistent info about participants & travel group sizes"
18185311,4,2,1,4,nan,5,nan,16,56,17,9,8,1_1_1_1_1_4,"E: Joint trips departing at 16:59 reported inconsistent info about participants & travel group sizes"
18185311,5,3,1,11,nan,5,nan,16,56,17,9,8,1_1_1_1_1_5,"E: Joint trips departing at 16:59 reported inconsistent info about participants & travel group sizes"
18185311,2,3,1,8,nan,4,nan,16,59,17,7,4,1_1_1_1_2,"E: Joint trips departing at 16:59 reported inconsistent info about participants & travel group sizes"
18185311,2,3,2,9,8,3,1,17,58,18,11,7,1_2_5,""
18185311,1,4,2,14,8,3,1,18,5,18,11,7,1_2_5,""
18185311,5,3,2,12,8,3,1,18,5,18,11,7,1_2_5,""
18185311,1,4,3,15,9,5,2,18,56,19,4,0,1_2_3_4_5,""
18185311,2,3,3,10,9,5,2,18,56,19,3,0,1_2_3_4_5,""
18185311,3,2,2,5,9,5,2,18,56,19,4,0,1_2_3_4_5,""
18185311,4,2,2,5,9,5,2,18,56,19,4,0,1_2_3_4_5,""
18185311,5,3,3,13,9,5,2,18,56,19,4,0,1_2_3_4_5,""
18192291,2,1,2,3,1,4,2,17,44,17,49,4,2_3_4_5,""
18192291,3,1,1,2,1,4,2,17,44,17,49,8,2_3_4_5,""
18192291,4,1,1,2,1,4,2,17,44,17,49,8,2_3_4_5,""
18192291,5,1,1,2,1,4,2,17,44,17,49,4,2_3_4_5,""
18192291,2,1,3,4,2,4,2,17,49,17,54,0,2_3_4_5,""
18192291,3,1,2,3,2,4,2,17,49,17,54,0,2_3_4_5,""
18192291,4,1,2,3,2,4,2,17,49,17,54,0,2_3_4_5,""
18192291,5,1,2,3,2,4,2,17,49,17,54,0,2_3_4_5,""
18194277,1,2,1,3,1,2,1,9,37,10,11,4,1_3,""
18194277,3,1,1,2,1,2,1,9,37,10,11,3,1_3,""
18194277,1,2,2,4,2,2,1,10,15,10,47,6,1_3,""
18194277,3,1,2,3,2,2,1,10,15,10,47,6,1_3,""
18194277,1,2,3,5,3,2,1,12,0,12,33,4,1_3,""
18194277,3,1,3,4,3,2,1,12,0,12,33,4,1_3,""
18194277,2,2,3,7,nan,2,2,17,35,17,49,0,1_1_2,"E: Number of joint trips departing at 17:35 differs from at least one of the reported travel group size"
18195895,2,1,1,2,1,3,2,15,1,15,20,4,2_3_4,""
