HH_ID,PER_ID,PERSONTYPE,AGE,EMPLY,HOURS_CAT,EMP_CAT,STUDE,SCHOL,STU_CAT,PERSONTYPE0,EMP_CAT0,STU_CAT0,ERROR
18654142,1,1,9,1,,1,0,-9,3,,,,""
18654142,2,5,9,3,,3,0,-9,3,,,,""
18654613,1,1,5,1,,1,0,-9,3,,,,""
18654613,2,1,5,1,,1,0,-9,3,,,,""
18654866,1,5,8,3,,3,0,-9,3,,,,""
18654866,2,5,9,3,,3,0,-9,3,,,,""
18655560,1,1,4,1,,1,0,-9,3,,,,""
18655937,1,4,5,3,,3,0,-9,3,,,,""
18655937,2,1,5,1,,1,0,-9,3,,,,""
18655937,3,8,1,3,,4,1,1,1,,,,""
18655937,4,8,1,3,,4,1,1,1,,,,""
18656242,1,1,5,1,,1,0,-9,3,,,,""
18656242,2,1,5,1,,1,0,-9,3,,,,""
18656651,1,1,7,1,,1,0,-9,3,,,,""
18656651,2,4,6,3,,3,0,-9,3,,,,""
18656651,3,7,2,3,,4,1,3,1,,,,""
18656651,4,8,1,3,,4,1,2,1,,,,""
18659894,1,1,6,1,,1,0,-9,3,,,,""
18659894,2,3,6,3,,3,1,8,2,,,,""
18659894,3,7,2,3,,4,1,3,1,,,,""
18660179,1,1,8,1,,1,0,-9,3,,,,""
18662399,1,1,7,1,,1,0,-9,3,,,,""
18662735,1,4,6,3,,3,0,-9,3,,,,""
18662735,2,7,2,3,,4,1,3,1,,,,""
18662735,3,7,2,3,,4,1,3,1,,,,""
18663390,1,1,7,1,,1,0,-9,3,,,,""
18663390,2,1,6,1,,1,0,-9,3,,,,""
18663390,3,7,2,3,,4,1,4,1,,,,""
18663390,4,7,2,3,,4,1,3,1,,,,""
18664523,1,5,8,3,,3,0,-9,3,,,,""
18665789,1,1,4,1,,1,0,-9,3,,,,""
18665789,2,1,4,1,,1,0,-9,3,,,,""
18666003,1,1,5,1,,1,0,-9,3,,,,""
18666003,2,1,4,1,,1,0,-9,3,,,,""
18666336,1,1,6,1,,1,0,-9,3,,,,""
18666777,1,4,6,3,,3,0,-9,3,,,,""
18666777,2,2,6,2,,2,0,-9,3,,,,""
18666777,3,7,2,3,,4,1,3,1,,,,""
18666777,4,8,1,3,,4,1,2,1,,,,""
18666777,5,8,1,3,,4,1,1,1,,,,""
18667506,1,5,8,3,,3,0,-9,3,,,,""
18668314,1,1,5,1,,1,0,-9,3,,,,""
18668378,1,1,8,1,,1,0,-9,3,,,,""
18668378,2,1,8,1,,1,0,-9,3,,,,""
18669340,1,5,10,3,,3,0,-9,3,,,,""
18669384,1,5,8,3,,3,0,-9,3,,,,""
18670162,1,5,9,3,,3,0,-9,3,,,,""
18670274,1,1,5,1,,1,1,8,3,,,,""
18670274,2,1,5,1,,1,0,-9,3,,,,""
18670274,3,8,1,3,,4,1,1,1,,,,""
18670274,4,8,1,3,,4,1,1,1,,,,""
18670274,5,2,4,2,,2,0,-9,3,,,,""
18670657,1,2,6,2,,2,0,-9,3,,,,""
18670657,2,3,6,3,,3,1,8,2,,,,""
18671519,1,2,7,2,,2,0,-9,3,,,,""
18671519,2,1,7,1,,1,0,-9,3,,,,""
18671519,3,1,4,1,,1,0,-9,3,,,,""
18671519,4,8,1,3,,4,1,97,1,,,,""
18672359,1,1,6,1,,1,0,-9,3,,,,""
18672359,2,1,5,1,,1,0,-9,3,,,,""
18673123,1,4,7,3,,3,0,-9,3,,,,""
18673123,2,7,2,3,,4,1,4,1,,,,""
18673134,1,2,9,2,,2,0,-9,3,,,,""
18673134,2,1,8,1,,1,0,-9,3,,,,""
18673413,1,1,7,1,,1,0,-9,3,,,,""
18673413,2,1,6,1,,1,0,-9,3,,,,""
18673667,1,1,6,1,,1,0,-9,3,,,,""
18675218,1,1,5,1,,1,0,-9,3,,,,""
18675218,2,1,5,1,,1,0,-9,3,,,,""
18675218,3,8,1,3,,4,1,1,1,,,,""
18675218,4,8,1,3,,4,1,1,1,,,,""
18675740,1,1,6,1,,1,0,-9,3,,,,""
18675740,2,1,6,1,,1,1,7,3,,,,""
18675740,3,7,2,3,,4,1,3,1,,,,""
18675740,4,7,2,3,,4,1,3,1,,,,""
18675740,5,7,2,3,,4,1,3,1,,,,""
18675740,6,8,1,3,,4,1,1,1,,,,""
18676601,1,5,9,3,,3,0,-9,3,,,,""
18676601,2,5,9,3,,3,0,-9,3,,,,""
18676916,1,1,8,1,,1,0,-9,3,,,,""
18677126,1,1,5,1,,1,0,-9,3,,,,""
18677161,1,1,4,1,,1,0,-9,3,,,,""
18677161,2,1,4,1,,1,0,-9,3,,,,""
18677228,1,1,8,1,,1,0,-9,3,,,,""
18677938,1,1,7,1,,1,0,-9,3,,,,""
18677938,2,6,3,2,,2,1,4,1,,,,""
18677938,3,7,2,3,,4,1,4,1,,,,""
18677938,4,3,4,2,,2,1,7,2,,,,""
18677966,1,1,5,1,,1,0,-9,3,,,,""
18678260,1,5,8,3,,3,0,-9,3,,,,""
18678799,1,1,8,1,,1,0,-9,3,,,,""
18678804,1,4,5,3,,3,0,-9,3,,,,""
18678804,2,1,5,1,,1,0,-9,3,,,,""
18678804,3,8,1,3,,4,1,2,1,,,,""
18678804,4,8,1,3,,4,1,1,1,,,,""
18678930,1,1,7,1,,1,0,-9,3,,,,""
18678930,2,1,7,1,,1,0,-9,3,,,,""
18678930,3,7,2,3,,4,1,3,1,,,,""
18678930,4,7,2,3,,4,1,4,1,,,,""
18679247,1,1,5,1,,1,0,-9,3,,,,""
18680343,1,5,10,3,,3,0,-9,3,,,,""
18680515,1,1,5,1,,1,0,-9,3,,,,""
18680515,2,1,6,1,,1,0,-9,3,,,,""
18681508,1,1,7,1,,1,1,6,3,,,,""
18681508,2,1,6,1,,1,0,-9,3,,,,""
18681508,3,7,2,3,,4,1,3,1,,,,""
18681508,4,7,2,3,,4,1,4,1,,,,""
18682239,1,1,8,1,,1,0,-9,3,,,,""
18682239,2,1,8,1,,1,0,-9,3,,,,""
18682478,1,1,5,1,,1,0,-9,3,,,,""
18682564,1,1,5,1,,1,0,-9,3,,,,""
18682564,2,1,5,1,,1,0,-9,3,,,,""
18682564,3,7,2,3,,4,1,3,1,,,,""
18682564,4,7,2,3,,4,1,3,1,,,,""
18682564,5,8,1,3,,4,1,1,1,,,,""
18683682,1,1,6,1,,1,0,-9,3,,,,""
18683708,1,1,7,1,,1,0,-9,3,,,,""
18683708,2,1,8,1,,1,0,-9,3,,,,""
18684084,1,1,7,1,,1,0,-9,3,,,,""
18684084,2,1,7,1,,1,0,-9,3,,,,""
18684084,3,6,3,2,,2,1,4,1,,,,""
18684707,1,1,8,1,,1,0,-9,3,,,,""
18684707,2,5,9,3,,3,0,-9,3,,,,""
18686813,1,2,8,2,,2,0,-9,3,,,,""
18686813,2,5,10,3,,3,0,-9,3,,,,""
18687285,1,1,8,1,,1,0,-9,3,,,,""
18687826,1,4,7,3,,3,0,-9,3,,,,""
18687826,2,1,7,1,,1,0,-9,3,,,,""
18687826,3,3,4,2,,2,1,6,2,,,,""
18687826,4,3,4,2,,2,1,7,2,,,,""
18687826,5,7,2,3,,4,1,4,1,,,,""
18688254,1,1,5,1,,1,0,-9,3,,,,""
18688254,2,3,5,2,,2,1,8,2,,,,""
18688254,3,8,1,3,,4,1,2,1,,,,""
18688799,1,1,8,1,,1,0,-9,3,,,,""
18688799,2,1,7,1,,1,0,-9,3,,,,""
18690787,1,1,4,1,,1,0,-9,3,,,,""
18690896,1,5,9,3,,3,0,-9,3,,,,""
18690896,2,5,8,3,,3,0,-9,3,,,,""
18691263,1,5,9,3,,3,0,-9,3,,,,""
18691263,2,5,9,3,,3,0,-9,3,,,,""
18694058,1,1,7,1,,1,0,-9,3,,,,""
18694058,2,1,7,1,,1,0,-9,3,,,,""
18694058,3,7,2,3,,4,1,4,1,,,,""
18694091,1,4,7,3,,3,0,-9,3,,,,""
18694231,1,1,7,1,,1,0,-9,3,,,,""
18694338,1,1,5,1,,1,0,-9,3,,,,""
18694338,2,8,1,3,,4,1,1,1,,,,""
18694338,3,8,1,3,,4,1,1,1,,,,""
18694406,1,1,4,1,,1,0,-9,3,,,,""
18694785,1,1,6,1,,1,0,-9,3,,,,""
18695386,1,2,6,2,,2,0,-9,3,,,,""
18695386,2,8,1,3,,4,1,1,1,,,,""
18695386,3,1,6,1,,1,0,-9,3,,,,""
18695612,1,1,7,1,,1,0,-9,3,,,,""
18697555,1,1,5,1,,1,0,-9,3,,,,""
18697555,2,1,5,1,,1,0,-9,3,,,,""
18698009,1,1,5,1,,1,0,-9,3,,,,""
18698322,1,4,6,3,,3,0,-9,3,,,,""
18698322,2,1,6,1,,1,0,-9,3,,,,""
18698805,1,1,5,1,,1,0,-9,3,,,,""
18698805,2,1,5,1,,1,0,-9,3,,,,""
18698813,1,1,4,1,,1,0,-9,3,,,,""
18698813,2,4,4,3,,3,0,-9,3,,,,""
18698813,3,2,6,2,,2,0,-9,3,,,,""
18698813,4,8,1,3,,4,1,1,1,,,,""
18698944,1,1,7,1,,1,0,-9,3,,,,""
18698944,2,1,10,1,,1,0,-9,3,,,,""
18699268,1,1,6,1,,1,0,-9,3,,,,""
18699268,2,1,6,1,,1,0,-9,3,,,,""
18699268,3,7,2,3,,4,1,3,1,,,,""
18699268,4,8,1,3,,4,1,1,1,,,,""
18699503,1,1,6,1,,1,0,-9,3,,,,""
18699503,2,1,6,1,,1,0,-9,3,,,,""
18699659,1,1,6,1,,1,0,-9,3,,,,""
18699659,2,4,6,3,,3,0,-9,3,,,,""
18699659,3,6,3,3,,3,1,4,1,,,,""
18699659,4,7,2,3,,4,1,3,1,,,,""
18699830,1,5,9,3,,3,0,-9,3,,,,""
18699830,2,5,8,3,,3,0,-9,3,,,,""
18699854,1,2,10,2,,2,0,-9,3,,,,""
18701564,1,1,6,1,,1,0,-9,3,,,,""
18701564,2,1,6,1,,1,1,8,3,,,,""
18701564,3,7,2,3,,4,1,3,1,,,,""
18701758,1,1,5,1,,1,0,-9,3,,,,""
18701758,2,1,5,1,,1,0,-9,3,,,,""
18703161,1,1,5,1,,1,0,-9,3,,,,""
18703161,2,1,6,1,,1,0,-9,3,,,,""
18703161,3,7,2,3,,4,1,4,1,,,,""
18703414,1,1,7,1,,1,0,-9,3,,,,""
18703414,2,7,2,3,,4,1,4,1,,,,""
18703414,3,7,2,3,,4,1,3,1,,,,""
18703414,4,1,7,1,,1,0,-9,3,,,,""
18707224,1,1,6,1,,1,0,-9,3,,,,""
18707224,2,4,6,3,,3,0,-9,3,,,,""
18707224,3,8,1,3,,4,1,2,1,,,,""
18707224,4,8,1,3,,4,1,1,1,,,,""
18707436,1,1,7,1,,1,0,-9,3,,,,""
18707646,1,1,5,1,,1,1,7,2,,,2,""
18708243,1,5,9,3,,3,0,-9,3,,,,""
18708923,1,5,8,3,,3,0,-9,3,,,,""
18708923,2,2,8,2,,2,0,-9,3,,,,""
18709049,1,1,5,1,,1,0,-9,3,,,,""
18709049,2,4,5,3,,3,0,-9,3,,,,""
18709049,3,8,1,3,,4,1,2,1,,,,""
18709049,4,8,1,3,,4,1,1,1,,,,""
18710225,1,1,9,1,,1,0,-9,3,,,,""
18710225,2,1,8,1,,1,0,-9,3,,,,""
18710225,3,1,5,1,,1,0,-9,3,,,,""
18710442,1,1,7,1,,1,0,-9,3,,,,""
18711425,1,4,5,3,,3,0,-9,3,,,,""
18711425,2,1,6,1,,1,0,-9,3,,,,""
18711425,3,7,2,3,,4,1,3,1,,,,""
18711941,1,1,6,1,,1,0,-9,3,,,,""
18711941,2,7,2,3,,4,1,3,1,,,,""
18711941,3,8,1,3,,4,1,2,1,,,,""
18711941,4,8,1,3,,4,1,1,1,,,,""
18711941,5,1,5,1,,1,0,-9,3,,,,""
18712822,1,5,10,3,,3,0,-9,3,,,,""
18714775,1,1,8,1,,1,0,-9,3,,,,""
18715272,1,5,8,3,,3,0,-9,3,,,,""
18717614,1,1,6,1,,1,0,-9,3,,,,""
18717614,2,1,6,1,,1,0,-9,3,,,,""
18717614,3,8,1,3,,4,1,1,1,,,,""
18717614,4,8,1,3,,4,1,1,1,,,,""
18718046,1,1,6,1,,1,0,-9,3,,,,""
18718046,2,1,6,1,,1,0,-9,3,,,,""
18718046,3,8,1,3,,4,1,1,1,,,,""
18718046,4,8,1,3,,4,1,1,1,,,,""
18718084,1,5,8,3,,3,0,-9,3,,,,""
18718084,2,5,9,3,,3,0,-9,3,,,,""
18718824,1,5,9,3,,3,0,-9,3,,,,""
18719214,1,1,5,1,,1,0,-9,3,,,,""
18719234,1,1,5,1,,1,0,-9,3,,,,""
18719234,2,1,5,1,,1,0,-9,3,,,,""
18719234,3,8,1,3,,4,1,1,1,,,,""
18719234,4,8,1,3,,4,1,1,1,,,,""
18719747,1,1,5,1,,1,0,-9,3,,,,""
18719924,1,1,9,1,,1,0,-9,3,,,,""
18720672,1,1,8,1,,1,0,-9,3,,,,""
18720680,1,2,7,2,,2,0,-9,3,,,,""
18720680,2,1,6,1,,1,0,-9,3,,,,""
18720680,3,7,2,3,,4,1,4,1,,,,""
18720680,4,7,2,3,,4,1,3,1,,,,""
18720687,1,1,8,1,,1,0,-9,3,,,,""
18720687,2,1,8,1,,1,0,-9,3,,,,""
18721102,1,4,7,3,,3,0,-9,3,,,,""
18721102,2,1,7,1,,1,0,-9,3,,,,""
18722090,1,1,8,1,,1,0,-9,3,,,,""
18722090,2,1,8,1,,1,0,-9,3,,,,""
18722285,1,5,10,3,,3,0,-9,3,,,,""
18722411,1,1,6,1,,1,0,-9,3,,,,""
18722411,2,1,7,1,,1,0,-9,3,,,,""
18723013,1,1,6,1,,1,1,8,3,,,,""
18723013,2,2,4,2,,2,0,-9,3,,,,""
18723286,1,1,5,1,,1,0,-9,3,,,,""
18725584,1,1,7,1,,1,0,-9,3,,,,""
18725584,2,6,3,2,,2,1,4,1,,,,""
18725584,3,7,2,3,,4,1,4,1,,,,""
18726511,1,1,5,1,,1,0,-9,3,,,,""
18726511,2,1,6,1,,1,0,-9,3,,,,""
18726511,3,7,2,3,,4,1,3,1,,,,""
18726698,1,1,9,1,,1,1,7,3,,,,""
18726923,1,1,5,1,,1,1,8,3,,,,""
18726923,2,1,5,1,,1,0,-9,3,,,,""
18727082,1,4,6,3,,3,0,-9,3,,,,""
18727082,2,8,1,3,,4,1,2,1,,,,""
18728475,1,1,6,1,,1,0,-9,3,,,,""
18729240,1,1,7,1,,1,0,-9,3,,,,""
18729563,1,1,7,1,,1,0,-9,3,,,,""
18729767,1,1,6,1,,1,0,-9,3,,,,""
18731728,1,4,5,3,,3,0,-9,3,,,,""
18731736,1,1,7,1,,1,0,-9,3,,,,""
18731736,2,1,7,1,,1,0,-9,3,,,,""
18731736,3,7,2,3,,4,1,3,1,,,,""
18731736,4,7,2,3,,4,1,4,1,,,,""
18732452,1,3,5,2,,2,1,6,2,,,,""
18732452,2,4,6,3,,3,0,-9,3,,,,""
18732452,3,7,2,3,,4,1,97,1,,,,""
18733018,1,1,5,1,,1,0,-9,3,,,,""
18733018,2,1,5,1,,1,0,-9,3,,,,""
18733290,1,1,6,1,,1,0,-9,3,,,,""
18733290,2,1,6,1,,1,0,-9,3,,,,""
18733290,3,8,1,3,,4,1,1,1,,,,""
18733290,4,8,1,3,,4,1,1,1,,,,""
18734108,1,5,9,3,,3,0,-9,3,,,,""
18734309,1,1,6,1,,1,0,-9,3,,,,""
18734309,2,2,6,2,,2,0,-9,3,,,,""
18734309,3,7,2,3,,4,1,3,1,,,,""
18734309,4,8,1,3,,4,1,2,1,,,,""
18734759,1,5,9,3,,3,0,-9,3,,,,""
18734759,2,2,9,2,,2,0,-9,3,,,,""
18735698,1,4,7,3,,3,0,-9,3,,,,""
18735826,1,1,8,1,,1,0,-9,3,,,,""
18735826,2,1,7,1,,1,0,-9,3,,,,""
18735989,1,1,8,1,,1,0,-9,3,,,,""
18735989,2,1,8,1,,1,0,-9,3,,,,""
18736309,1,1,7,1,,1,0,-9,3,,,,""
18736344,1,5,9,3,,3,0,-9,3,,,,""
18736344,2,5,9,3,,3,0,-9,3,,,,""
18737138,1,5,9,3,,3,0,-9,3,,,,""
18737148,1,3,4,3,,3,1,7,2,,,,""
18737158,1,2,5,2,,2,0,-9,3,,,,""
18737230,1,1,5,1,,1,0,-9,3,,,,""
18737466,1,1,6,1,,1,0,-9,3,,,,""
18737466,2,1,6,1,,1,1,8,3,,,,""
18737466,3,7,2,3,,4,1,3,1,,,,""
18737466,4,7,2,3,,4,1,3,1,,,,""
18737954,1,2,7,2,,2,0,-9,3,,,,""
18738368,1,5,9,3,,3,0,-9,3,,,,""
18738368,2,6,3,2,,2,1,4,1,,,,""
18738368,3,7,2,3,,4,1,3,1,,,,""
18738368,4,7,2,3,,4,1,3,1,,,,""
18738380,1,1,5,1,,1,0,-9,3,,,,""
18738380,2,1,5,1,,1,0,-9,3,,,,""
18738771,1,1,6,1,,1,0,-9,3,,,,""
18739087,1,4,5,3,,3,0,-9,3,,,,""
18739087,2,1,5,1,,1,0,-9,3,,,,""
18739087,3,8,1,3,,4,1,2,1,,,,""
18739087,4,8,1,3,,4,1,1,1,,,,""
18740901,1,1,7,1,,1,0,-9,3,,,,""
18741382,1,5,9,3,,3,0,-9,3,,,,""
18742019,1,1,6,1,,1,0,-9,3,,,,""
18742747,1,1,7,1,,1,0,-9,3,,,,""
18742747,2,1,6,1,,1,0,-9,3,,,,""
18742747,3,7,2,3,,4,1,3,1,,,,""
18742747,4,7,2,3,,4,1,4,1,,,,""
18743013,1,5,8,3,,3,0,-9,3,,,,""
18743013,2,1,8,1,,1,0,-9,3,,,,""
18743540,1,1,6,1,,1,0,-9,3,,,,""
18743540,2,1,6,1,,1,0,-9,3,,,,""
18743540,3,8,1,3,,4,1,1,1,,,,""
18743540,4,8,1,3,,4,1,1,1,,,,""
18743941,1,1,7,1,,1,0,-9,3,,,,""
18743941,2,6,3,3,,3,1,4,1,,,,""
18743941,3,7,2,3,,4,1,3,1,,,,""
18744926,1,5,9,3,,3,0,-9,3,,,,""
18744926,2,5,8,3,,3,0,-9,3,,,,""
18745107,1,1,5,1,,1,0,-9,3,,,,""
18746074,1,1,7,1,,1,0,-9,3,,,,""
18746074,2,7,2,3,,4,1,4,1,,,,""
18746074,3,7,2,3,,4,1,4,1,,,,""
18746118,1,1,8,1,,1,0,-9,3,,,,""
18746989,1,1,6,1,,1,0,-9,3,,,,""
18747631,1,1,4,1,,1,0,-9,3,,,,""
18749493,1,1,9,1,,1,0,-9,3,,,,""
18749493,2,5,9,3,,3,0,-9,3,,,,""
18750226,1,1,6,1,,1,0,-9,3,,,,""
18750226,2,7,2,3,,4,1,4,1,,,,""
18750226,3,7,2,3,,4,1,3,1,,,,""
18750635,1,2,5,2,,2,0,-9,3,,,,""
18750635,2,1,5,1,,1,0,-9,3,,,,""
18750635,3,2,5,2,,2,0,-9,3,,,,""
18750635,4,7,2,3,,4,1,3,1,,,,""
18750635,5,8,1,3,,4,1,1,1,,,,""
18750635,6,8,1,3,,4,1,1,1,,,,""
18751065,1,1,8,1,,1,0,-9,3,,,,""
18751065,2,1,7,1,,1,0,-9,3,,,,""
18751065,3,7,2,3,,4,1,3,1,,,,""
18751279,1,5,9,3,,3,0,-9,3,,,,""
18753036,1,4,5,3,,3,0,-9,3,,,,""
18753036,2,1,5,1,,1,0,-9,3,,,,""
18753036,3,8,1,3,,4,1,1,1,,,,""
18753188,1,1,6,1,,1,0,-9,3,,,,""
18753188,2,1,6,1,,1,0,-9,3,,,,""
18753188,3,7,2,3,,4,1,1,1,,,,""
18753188,4,8,1,3,,4,1,1,1,,,,""
18753355,1,3,4,3,,3,1,8,2,,,,""
18753413,1,1,6,1,,1,0,-9,3,,,,""
18754070,1,1,5,1,,1,0,-9,3,,,,""
18754070,2,4,6,3,,3,0,-9,3,,,,""
18754070,3,2,6,2,,2,0,-9,3,,,,""
18754070,4,7,2,3,,4,1,3,1,,,,""
18754070,5,8,1,3,,4,1,3,1,,,,""
18754070,6,8,1,3,,4,1,1,1,,,,""
18755156,1,1,7,1,,1,0,-9,3,,,,""
18755156,2,1,7,1,,1,0,-9,3,,,,""
18755156,3,6,3,3,,3,1,4,1,,,,""
18755156,4,7,2,3,,4,1,4,1,,,,""
18755327,1,5,10,3,,3,0,-9,3,,,,""
18756190,1,3,6,2,,2,1,6,2,,,,""
18756340,1,1,8,1,,1,0,-9,3,,,,""
18756340,2,5,9,3,,3,0,-9,3,,,,""
18757147,1,1,7,1,,1,0,-9,3,,,,""
18757147,2,5,9,3,,3,0,-9,3,,,,""
18757999,1,5,8,3,,3,0,-9,3,,,,""
18757999,2,1,8,1,,1,0,-9,3,,,,""
18759051,1,1,7,1,,1,0,-9,3,,,,""
18760320,1,1,7,1,,1,0,-9,3,,,,""
18760884,1,1,6,1,,1,0,-9,3,,,,""
18760884,2,7,2,3,,4,1,3,1,,,,""
18760884,3,8,1,3,,4,1,2,1,,,,""
18761126,1,1,6,1,,1,0,-9,3,,,,""
18761126,2,1,5,1,,1,0,-9,3,,,,""
18761262,1,1,4,1,,1,0,-9,3,,,,""
18761262,2,1,4,1,,1,0,-9,3,,,,""
18761470,1,1,8,1,,1,0,-9,3,,,,""
18761578,1,1,7,1,,1,0,-9,3,,,,""
18761578,2,2,4,2,,2,0,-9,3,,,,""
18761578,3,2,7,2,,2,0,-9,3,,,,""
18763485,1,1,5,1,,1,0,-9,3,,,,""
18763485,2,1,5,1,,1,0,-9,3,,,,""
18763961,1,1,8,1,,1,0,-9,3,,,,""
18763961,2,1,8,1,,1,0,-9,3,,,,""
18764580,1,1,5,1,,1,0,-9,3,,,,""
18764828,1,1,8,1,,1,0,-9,3,,,,""
18765072,1,1,5,1,,1,0,-9,3,,,,""
18765072,2,7,2,3,,4,1,3,1,,,,""
18765072,3,8,1,3,,4,1,1,1,,,,""
18766681,1,1,6,1,,1,0,-9,3,,,,""
18766681,2,1,7,1,,1,0,-9,3,,,,""
18766681,3,7,2,3,,4,1,3,1,,,,""
18766681,4,7,2,3,,4,1,3,1,,,,""
18766870,1,5,9,3,,3,0,-9,3,,,,""
18766991,1,1,8,1,,1,0,-9,3,,,,""
18766991,2,1,7,1,,1,0,-9,3,,,,""
18767304,1,1,7,1,,1,0,-9,3,,,,""
18767304,2,3,4,3,,3,1,7,2,,,,""
18767304,3,1,4,1,,1,0,-9,3,,,,""
18767304,4,6,3,3,,3,1,4,1,,,,""
18767304,5,1,7,1,,1,0,-9,3,,,,""
18767501,1,5,9,3,,3,0,-9,3,,,,""
18767501,2,5,9,3,,3,0,-9,3,,,,""
18767518,1,1,8,1,,1,0,-9,3,,,,""
18767633,1,1,5,1,,1,0,-9,3,,,,""
18767633,2,1,5,1,,1,0,-9,3,,,,""
18767633,3,8,1,3,,4,1,2,1,,,,""
18767633,4,8,1,3,,4,1,1,1,,,,""
18768493,1,1,5,1,,1,0,-9,3,,,,""
18768493,2,1,5,1,,1,0,-9,3,,,,""
18768568,1,1,5,1,,1,0,-9,3,,,,""
18768778,1,1,5,1,,1,0,-9,3,,,,""
18769565,1,1,6,1,,1,0,-9,3,,,,""
18769565,2,1,6,1,,1,0,-9,3,,,,""
18769565,3,8,1,3,,4,1,1,1,,,,""
18769898,1,5,8,3,,3,0,-9,3,,,,""
18769898,2,1,8,1,,1,0,-9,3,,,,""
18770163,1,1,7,1,,1,0,-9,3,,,,""
18770204,1,5,8,3,,3,0,-9,3,,,,""
18770854,1,1,5,1,,1,0,-9,3,,,,""
18770986,1,1,5,1,,1,0,-9,3,,,,""
18771449,1,1,7,1,,1,0,-9,3,,,,""
18771449,2,1,7,1,,1,0,-9,3,,,,""
18772206,1,1,5,1,,1,0,-9,3,,,,""
18772206,2,1,6,1,,1,0,-9,3,,,,""
18773765,1,5,10,3,,3,0,-9,3,,,,""
18773765,2,5,10,3,,3,0,-9,3,,,,""
18774070,1,1,7,1,,1,0,-9,3,,,,""
18774343,1,2,6,2,,2,0,-9,3,,,,""
18774578,1,1,6,1,,1,0,-9,3,,,,""
18774578,2,4,5,3,,3,0,-9,3,,,,""
18774578,3,7,2,3,,4,1,3,1,,,,""
18775222,1,5,10,3,,3,0,-9,3,,,,""
18776186,1,1,6,1,,1,0,-9,3,,,,""
18776186,2,1,6,1,,1,0,-9,3,,,,""
18776186,3,7,2,3,,4,1,3,1,,,,""
18776186,4,8,1,3,,4,1,2,1,,,,""
18776816,1,1,9,1,,1,0,-9,3,,,,""
18776816,2,1,9,1,,1,0,-9,3,,,,""
18777575,1,1,5,1,,1,0,-9,3,,,,""
18777575,2,4,5,3,,3,0,-9,3,,,,""
18777575,3,1,5,1,,1,0,-9,3,,,,""
18778423,1,5,8,3,,3,0,-9,3,,,,""
18778423,2,5,9,3,,3,0,-9,3,,,,""
18778814,1,1,6,1,,1,0,-9,3,,,,""
18778814,2,4,6,3,,3,0,-9,3,,,,""
18778814,3,7,2,3,,4,1,3,1,,,,""
18778814,4,8,1,3,,4,1,1,1,,,,""
18779409,1,1,7,1,,1,0,-9,3,,,,""
18779409,2,1,7,1,,1,0,-9,3,,,,""
18779409,3,1,5,1,,1,0,-9,3,,,,""
18779409,4,8,1,3,,4,1,97,1,,,,""
18779420,1,1,6,1,,1,0,-9,3,,,,""
18780139,1,5,9,3,,3,0,-9,3,,,,""
18780139,2,5,9,3,,3,0,-9,3,,,,""
18781060,1,1,7,1,,1,0,-9,3,,,,""
18781608,1,1,8,1,,1,0,-9,3,,,,""
18782954,1,1,8,1,,1,0,-9,3,,,,""
18782954,2,2,6,2,,2,0,-9,3,,,,""
18784768,1,1,8,1,,1,0,-9,3,,,,""
18785284,1,1,6,1,,1,0,-9,3,,,,""
18785284,2,7,2,3,,4,1,3,1,,,,""
18785381,1,3,5,2,,2,1,8,2,,,,""
18785381,2,1,5,1,,1,0,-9,3,,,,""
18786472,1,1,7,1,,1,0,-9,3,,,,""
18786472,2,1,7,1,,1,0,-9,3,,,,""
18786542,1,1,7,1,,1,0,-9,3,,,,""
18787037,1,5,9,3,,3,0,-9,3,,,,""
18788358,1,5,10,3,,3,0,-9,3,,,,""
18788358,2,5,10,3,,3,0,-9,3,,,,""
18788545,1,2,6,2,,2,0,-9,3,,,,""
18788545,2,1,6,1,,1,0,-9,3,,,,""
18788545,3,7,2,3,,4,1,3,1,,,,""
18788545,4,7,2,3,,4,1,3,1,,,,""
18789503,1,1,6,1,,1,0,-9,3,,,,""
18789503,2,1,6,1,,1,0,-9,3,,,,""
18789503,3,7,2,3,,4,1,3,1,,,,""
18789503,4,7,2,3,,4,1,3,1,,,,""
18790149,1,5,10,3,,3,0,-9,3,,,,""
18790208,1,1,5,1,,1,0,-9,3,,,,""
18790345,1,1,8,1,,1,0,-9,3,,,,""
18791312,1,1,6,1,,1,0,-9,3,,,,""
18791374,1,5,8,3,,3,0,-9,3,,,,""
18791374,2,1,7,1,,1,0,-9,3,,,,""
18791490,1,1,8,1,,1,0,-9,3,,,,""
18792691,1,2,9,2,,2,0,-9,3,,,,""
18792691,2,5,9,3,,3,0,-9,3,,,,""
18796084,1,1,8,1,,1,0,-9,3,,,,""
18796084,2,1,8,1,,1,0,-9,3,,,,""
18796522,1,1,5,1,,1,0,-9,3,,,,""
18796797,1,1,6,1,,1,0,-9,3,,,,""
18796797,2,1,6,1,,1,0,-9,3,,,,""
18796797,3,7,2,3,,4,1,3,1,,,,""
18796797,4,7,2,3,,4,1,3,1,,,,""
18797214,1,5,9,3,,3,0,-9,3,,,,""
18797214,2,5,8,3,,3,0,-9,3,,,,""
18797331,1,1,7,1,,1,0,-9,3,,,,""
18797331,2,7,2,3,,4,1,3,1,,,,""
18797922,1,1,6,1,,1,0,-9,3,,,,""
18798129,1,1,5,1,,1,0,-9,3,,,,""
