HH_ID,PER_ID,TOUR_ID,TRIP_ID,LEG_DEST_PLACENO,JTRIP_ID,NUMBER_HH,CHAUFFUER_ID,ORIG_DEP_HR,ORIG_DEP_MIN,DEST_ARR_HR,DEST_ARR_MIN,DEST_PURP,PARTY,ERROR
18117111,2,1,1,2,nan,2,2,8,39,8,53,4,1_1_2,"E: Number of joint trips departing at 8:39 differs from at least one of the reported travel group size"
18117111,2,2,1,5,1,2,2,11,8,11,19,4,2_4,""
18117111,4,1,1,2,1,2,2,11,8,11,19,3,2_4,""
18117111,2,2,2,6,2,2,2,11,39,11,55,0,2_4,""
18117111,4,1,2,3,2,2,2,11,39,11,55,0,2_4,""
18117111,2,3,1,7,3,2,2,12,34,12,46,4,2_4,""
18117111,4,2,1,4,3,2,2,12,34,12,46,4,2_4,""
18117111,2,3,2,8,4,3,2,13,0,13,14,5,2_3_4,""
18117111,3,1,1,2,4,3,2,13,0,13,14,5,2_3_4,""
18117111,4,2,2,5,4,3,2,13,0,13,14,5,2_3_4,""
18117111,2,3,3,9,5,3,2,13,14,13,23,8,2_3_4,""
18117111,3,1,2,3,5,3,2,13,14,13,23,8,2_3_4,""
18117111,4,2,3,6,5,3,2,13,14,13,23,8,2_3_4,""
18117111,2,3,4,10,6,3,2,14,25,14,33,4,2_3_4,""
18117111,3,1,3,4,6,3,2,14,25,14,33,4,2_3_4,""
18117111,4,2,4,7,6,3,2,14,25,14,33,4,2_3_4,""
18117111,2,3,5,11,7,3,2,14,44,15,2,4,2_3_4,""
18117111,3,1,4,5,7,3,2,14,44,15,2,4,2_3_4,""
18117111,4,2,5,8,7,3,2,14,44,15,2,4,2_3_4,""
18117111,2,3,6,12,8,3,2,15,2,15,16,4,2_3_4,""
18117111,3,1,5,6,8,3,2,15,2,15,16,4,2_3_4,""
18117111,4,2,6,9,8,3,2,15,2,15,16,4,2_3_4,""
18117111,2,3,7,13,9,3,2,15,16,15,26,0,2_3_4,""
18117111,3,1,6,7,9,3,2,15,16,15,26,0,2_3_4,""
18117111,4,2,7,10,9,3,2,15,16,15,26,0,2_3_4,""
18119342,2,1,2,3,1,2,2,15,27,15,44,0,2_3,""
18119342,3,1,1,2,1,2,2,15,27,15,44,0,2_3,""
18119342,2,2,1,4,2,2,2,16,49,17,2,1,2_3,""
18119342,3,2,1,3,2,2,2,16,49,17,2,9,2_3,""
18119342,2,2,2,5,3,2,2,19,34,19,45,0,2_3,""
18119342,3,2,2,4,3,2,2,19,34,19,45,0,2_3,""
18119982,1,1,1,2,1,2,1,7,53,8,1,4,1_4,""
18119982,4,1,1,2,1,2,1,7,53,8,1,3,1_4,""
18119982,2,1,3,4,2,3,2,17,47,18,6,4,2_3_4,""
18119982,3,2,1,3,2,3,2,17,47,18,6,4,2_3_4,""
18119982,4,2,1,4,2,3,2,17,47,18,6,4,2_3_4,""
18119982,2,1,4,5,3,3,2,19,32,19,46,7,2_3_4,""
18119982,3,2,2,4,3,3,2,19,32,19,46,7,2_3_4,""
18119982,4,2,2,5,3,3,2,19,32,19,46,7,2_3_4,""
18119982,2,1,5,6,4,3,2,19,47,20,1,0,2_3_4,""
18119982,3,2,3,5,4,3,2,19,47,20,1,0,2_3_4,""
18119982,4,2,3,6,4,3,2,19,47,20,1,0,2_3_4,""
18121526,1,1,1,2,1,2,1,9,35,10,19,5,1_2,""
18121526,2,1,1,2,1,2,1,9,37,10,22,5,1_2,""
18121526,1,1,2,3,2,2,1,11,24,11,31,5,1_2,""
18121526,2,1,2,3,2,2,1,11,24,11,35,5,1_2,""
18121526,1,1,3,4,3,2,1,11,43,11,59,9,1_2,""
18121526,2,1,3,4,3,2,1,11,44,12,1,9,1_2,""
18121526,1,1,4,5,nan,2,1,12,11,13,17,7,1_1_1,"E: Number of joint trips departing at 12:11 differs from at least one of the reported travel group size"
18121526,1,1,5,6,4,2,1,13,56,14,11,5,1_2,""
18121526,2,1,5,6,4,2,1,13,56,14,10,5,1_2,""
18121526,2,1,6,7,5,2,1,14,17,14,58,5,1_2,""
18121526,1,1,6,7,5,2,1,14,20,14,56,5,1_2,""
18121526,1,1,7,8,6,2,1,14,58,15,5,0,1_2,""
18121526,2,1,7,8,6,2,1,14,58,15,8,0,1_2,""
18121526,2,2,1,9,7,2,1,15,13,15,35,9,1_2,""
18121526,1,2,1,9,7,2,1,15,15,15,35,9,1_2,""
18121526,2,2,2,10,8,2,1,16,15,16,30,5,1_2,""
18121526,1,2,2,10,8,2,1,16,17,16,31,5,1_2,""
18121526,2,2,3,11,9,2,1,16,48,16,56,0,1_2,""
18121526,1,2,3,11,9,2,1,16,51,16,59,0,1_2,""
18123057,1,2,1,13,nan,2,nan,16,9,16,58,6,1_1_1,"E: Number of joint trips departing at 16:9 differs from at least one of the reported travel group size"
18123180,1,2,1,4,1,2,nan,17,0,17,5,9,1_2,""
18123180,2,2,1,4,1,2,nan,17,0,17,5,9,1_2,""
18123180,1,2,2,5,2,2,nan,17,35,17,40,9,1_2,""
18123180,2,2,2,5,2,2,nan,17,35,17,40,0,1_2,""
18124224,3,1,1,2,1,2,nan,7,0,7,10,3,3_4,""
18124224,4,1,1,2,1,2,nan,7,0,7,10,3,3_4,""
18124224,3,1,2,3,2,2,nan,14,10,14,20,0,3_4,""
18124224,4,1,2,3,2,2,nan,14,10,14,20,0,3_4,""
18129401,2,1,1,2,1,2,1,10,10,10,44,1,1_2,""
18129401,1,1,1,2,1,2,1,10,11,10,44,4,1_2,""
18129401,1,1,2,3,2,2,1,12,3,12,39,4,1_2,""
18129401,2,1,2,3,2,2,1,12,4,12,39,0,1_2,""
18129401,1,1,4,5,3,2,1,12,49,13,4,7,1_2,""
18129401,2,2,1,4,3,2,1,12,50,13,4,1,1_2,""
18129401,1,1,5,6,4,2,1,13,4,13,23,4,1_2,""
18129401,2,3,1,5,4,2,1,13,8,13,26,1,1_2,""
18129401,1,1,6,7,nan,2,1,13,23,13,37,8,1_1_1,"E: Number of joint trips departing at 13:23 differs from at least one of the reported travel group size"
18129401,2,2,2,6,5,2,1,22,0,22,26,0,1_2,""
18129401,1,3,2,16,5,2,1,22,2,22,25,0,1_2,""
18131773,1,1,1,2,1,3,1,7,16,7,26,4,1_3_4,""
18131773,3,1,1,2,1,3,1,7,16,7,26,3,1_3_4,""
18131773,4,1,1,2,1,3,1,7,16,7,26,3,1_3_4,""
18131773,2,1,3,4,2,3,2,17,31,17,42,0,2_3_4,""
18131773,3,1,2,3,2,3,2,17,31,17,42,0,2_3_4,""
18131773,4,1,2,3,2,3,2,17,31,17,42,0,2_3_4,""
18134412,2,1,1,2,1,2,2,6,52,7,32,1,2_3,""
18134412,3,1,1,2,1,2,2,6,52,7,32,9,2_3,""
18134412,2,2,1,5,2,3,1,16,52,17,16,1,1_2_3,""
18134412,1,2,1,4,2,3,1,16,53,17,19,6,1_2_3,""
18134412,3,1,2,3,2,3,1,16,53,17,19,9,1_2_3,""
18134412,2,2,2,6,3,3,1,17,38,17,50,5,1_2_3,""
18134412,1,2,2,5,3,3,1,17,39,17,49,5,1_2_3,""
18134412,3,1,3,4,3,3,1,17,39,17,49,5,1_2_3,""
18134412,1,2,3,6,4,3,1,18,14,18,29,7,1_2_3,""
18134412,3,1,4,5,4,3,1,18,14,18,29,7,1_2_3,""
18134412,2,2,3,7,4,3,1,18,15,18,27,7,1_2_3,""
18134412,1,2,4,7,5,3,1,19,19,19,39,0,1_2_3,""
18134412,2,2,4,8,5,3,1,19,19,19,39,0,1_2_3,""
18134412,3,1,5,6,5,3,1,19,19,19,39,0,1_2_3,""
18135206,1,1,1,2,1,2,1,10,46,10,53,5,1_2,""
18135206,2,1,1,2,1,2,1,10,46,10,53,5,1_2,""
18135206,1,1,2,3,2,2,1,12,18,12,22,0,1_2,""
18135206,2,1,2,3,2,2,1,12,18,12,22,0,1_2,""
18135206,1,2,1,4,3,2,1,13,8,13,26,5,1_2,""
18135206,2,2,1,4,3,2,1,13,8,13,26,5,1_2,""
18135206,1,2,2,5,4,2,1,14,11,14,36,5,1_2,""
18135206,2,2,2,5,4,2,1,14,11,14,36,5,1_2,""
18135206,1,2,3,6,5,2,1,15,8,15,14,0,1_2,""
18135206,2,2,3,6,5,2,1,15,8,15,14,0,1_2,""
18135819,1,1,1,2,1,2,2,5,15,5,40,1,1_2,""
18135819,2,1,1,2,1,2,2,5,15,5,40,4,1_2,""
18135819,1,2,1,3,nan,2,nan,7,30,7,45,6,1_1_1,"E: Number of joint trips departing at 7:30 differs from at least one of the reported travel group size"
18135819,1,1,2,5,2,2,2,15,0,15,20,0,1_2,""
18135819,2,1,4,5,2,2,2,15,0,15,20,0,1_2,""
18137131,2,1,1,2,1,4,2,7,14,7,38,4,2_3_4_5,""
18137131,3,1,1,2,1,4,2,7,14,7,38,4,2_3_4_5,""
18137131,4,1,1,2,1,4,2,7,14,7,38,4,2_3_4_5,""
18137131,5,1,1,2,1,4,2,7,14,7,38,3,2_3_4_5,""
18137131,2,1,4,8,2,4,2,17,17,17,48,0,2_3_4_5,""
18137131,3,1,2,3,2,4,2,17,17,17,48,0,2_3_4_5,""
18137131,4,1,2,3,2,4,2,17,17,17,48,0,2_3_4_5,""
18137131,5,1,2,3,2,4,2,17,17,17,48,0,2_3_4_5,""
18137291,2,1,1,2,nan,2,nan,7,21,7,53,1,1_1_2,"E: Number of joint trips departing at 7:21 differs from at least one of the reported travel group size"
18137291,1,1,1,2,nan,2,1,7,40,7,53,9,1_1_1,"E: Number of joint trips departing at 7:40 differs from at least one of the reported travel group size"
18137291,1,1,2,3,nan,2,1,7,53,8,5,0,1_1_1,"E: Number of joint trips departing at 7:53 differs from at least one of the reported travel group size"
18137515,1,1,1,2,1,2,1,6,46,7,23,4,1_2,""
18137515,2,1,1,2,1,2,1,6,46,7,23,3,1_2,""
18137515,1,1,2,3,2,2,1,7,23,7,38,4,1_2,""
18137515,2,1,2,3,2,2,1,7,23,7,38,4,1_2,""
18137717,1,1,1,2,nan,2,1,9,25,11,50,6,1_1_1,"E: Number of joint trips departing at 9:25 differs from at least one of the reported travel group size"
18137717,1,1,4,5,1,2,1,17,15,17,20,0,1_2,""
18137717,2,1,2,5,1,2,1,17,15,17,20,0,1_2,""
18139584,3,1,1,2,nan,2,nan,7,2,7,20,3,1_3,"E: Number of joint trips departing at 7:2 differs from at least one of the reported travel group size"
18139584,1,2,1,4,nan,7,nan,18,33,18,45,8,1_1_1_1_1_1_1,"E: Number of joint trips departing at 18:33 differs from at least one of the reported travel group size"
18139584,3,2,1,4,nan,7,nan,18,33,18,45,8,1_1_1_1_1_1_3,"E: Number of joint trips departing at 18:33 differs from at least one of the reported travel group size"
18139584,4,2,1,4,nan,7,nan,18,33,18,45,8,1_1_1_1_1_1_4,"E: Number of joint trips departing at 18:33 differs from at least one of the reported travel group size"
18139584,5,2,1,4,nan,7,nan,18,33,18,45,8,1_1_1_1_1_1_5,"E: Number of joint trips departing at 18:33 differs from at least one of the reported travel group size"
18139584,6,1,1,2,nan,7,nan,18,33,18,45,8,1_1_1_1_1_1_6,"E: Number of joint trips departing at 18:33 differs from at least one of the reported travel group size"
18139584,7,1,1,2,nan,7,nan,18,33,18,45,8,1_1_1_1_1_1_7,"E: Number of joint trips departing at 18:33 differs from at least one of the reported travel group size"
18139584,1,2,2,5,nan,7,nan,18,51,19,13,9,1_1_1_1_1_1_1,"E: Number of joint trips departing at 18:51 differs from at least one of the reported travel group size"
18139584,3,2,2,5,nan,7,nan,18,51,19,13,9,1_1_1_1_1_1_3,"E: Number of joint trips departing at 18:51 differs from at least one of the reported travel group size"
18139584,4,2,2,5,nan,7,nan,18,51,19,13,9,1_1_1_1_1_1_4,"E: Number of joint trips departing at 18:51 differs from at least one of the reported travel group size"
18139584,5,2,2,5,nan,7,nan,18,51,19,13,9,1_1_1_1_1_1_5,"E: Number of joint trips departing at 18:51 differs from at least one of the reported travel group size"
18139584,6,1,2,3,nan,7,nan,18,51,19,13,9,1_1_1_1_1_1_6,"E: Number of joint trips departing at 18:51 differs from at least one of the reported travel group size"
18139584,7,1,2,3,nan,7,nan,18,51,19,13,9,1_1_1_1_1_1_7,"E: Number of joint trips departing at 18:51 differs from at least one of the reported travel group size"
18140776,2,2,1,5,nan,2,2,16,43,17,29,7,1_1_2,"E: Number of joint trips departing at 16:43 differs from at least one of the reported travel group size"
18140776,1,1,1,2,nan,2,nan,17,17,17,28,7,1_1_1,"E: Number of joint trips departing at 17:17 differs from at least one of the reported travel group size"
18140776,1,1,2,3,1,2,2,19,40,19,49,0,1_2,""
18140776,2,2,2,6,1,2,2,19,41,19,50,0,1_2,""
18143483,1,1,1,2,1,2,1,13,5,13,20,8,1_2,""
18143483,2,1,1,2,1,2,1,13,5,13,20,8,1_2,""
18143483,1,1,2,3,2,2,1,13,35,13,50,0,1_2,""
18143483,2,1,2,3,2,2,1,13,35,13,50,0,1_2,""
18144393,1,2,1,5,1,2,2,19,0,19,13,5,1_2,""
18144393,2,2,1,4,1,2,2,19,5,19,13,5,1_2,""
18144393,2,2,2,5,2,2,2,19,23,19,30,0,1_2,""
18144393,1,2,2,6,2,2,2,19,24,19,32,0,1_2,""
18144664,1,2,1,8,1,3,1,15,17,15,27,5,1_2_3,""
18144664,2,1,1,2,1,3,1,15,17,15,27,5,1_2_3,""
18144664,3,1,1,2,1,3,1,15,17,15,27,5,1_2_3,""
18144664,1,2,2,9,2,3,1,15,27,15,57,5,1_2_3,""
18144664,2,1,2,3,2,3,1,15,27,15,57,5,1_2_3,""
18144664,3,1,2,3,2,3,1,15,27,15,57,5,1_2_3,""
18144664,1,2,3,10,3,3,1,16,46,16,57,7,1_2_3,""
18144664,2,1,3,4,3,3,1,16,46,16,57,7,1_2_3,""
18144664,3,1,3,4,3,3,1,16,46,16,57,7,1_2_3,""
18144664,1,2,4,11,4,3,1,17,2,17,9,9,1_2_3,""
18144664,2,1,4,5,4,3,1,17,2,17,9,9,1_2_3,""
18144664,3,1,4,5,4,3,1,17,2,17,9,8,1_2_3,""
18144664,1,2,5,12,5,3,1,17,9,17,53,0,1_2_3,""
18144664,2,1,5,6,5,3,1,17,9,17,53,0,1_2_3,""
18144664,3,1,5,6,5,3,1,17,9,17,53,0,1_2_3,""
18146045,1,1,2,3,1,2,1,13,21,13,44,4,1_4,""
18146045,4,1,1,2,1,2,1,13,21,13,44,4,1_4,""
18146045,1,1,3,4,2,2,nan,13,45,13,55,1,1_4,""
18146045,4,1,2,3,2,2,nan,13,45,13,55,6,1_4,""
18146338,1,1,2,3,nan,2,1,8,0,8,30,1,1_1_1,"E: Number of joint trips departing at 8:0 differs from at least one of the reported travel group size"
18146338,1,1,3,4,nan,2,1,9,45,10,0,1,1_1_1,"E: Number of joint trips departing at 9:45 differs from at least one of the reported travel group size"
18146338,1,1,4,5,nan,2,1,11,30,12,0,1,1_1_1,"E: Number of joint trips departing at 11:30 differs from at least one of the reported travel group size"
18147569,1,1,1,2,1,2,2,6,22,6,40,9,1_2,""
18147569,2,1,1,2,1,2,2,6,22,6,40,9,1_2,""
18147569,1,1,2,3,2,2,2,9,3,9,32,0,1_2,""
18147569,2,1,2,3,2,2,2,9,9,9,28,0,1_2,""
18147569,2,2,1,4,3,2,2,18,29,18,47,9,1_2,""
18147569,1,3,1,8,3,2,2,18,30,18,47,9,1_2,""
18147569,2,2,2,5,4,2,2,20,7,20,17,0,1_2,""
18147569,1,3,2,9,4,2,2,20,8,20,17,0,1_2,""
18151138,1,2,1,5,1,2,2,12,43,13,52,8,1_2,""
18151138,2,1,1,2,1,2,2,12,43,13,23,9,1_2,""
18151138,2,1,2,3,nan,2,2,13,23,13,50,9,1_1_2,"E: Number of joint trips departing at 13:23 differs from at least one of the reported travel group size"
18151138,2,1,3,4,2,2,2,16,19,17,20,7,1_2,""
18151138,1,2,2,6,2,2,2,16,20,17,18,7,1_2,""
18151138,1,2,3,7,3,2,2,18,0,18,39,0,1_2,""
18151138,2,1,4,5,3,2,2,18,0,18,41,0,1_2,""
18154286,1,1,3,4,1,2,1,14,5,14,13,0,1_5,""
18154286,5,1,1,2,1,2,1,14,5,14,13,0,1_5,""
18154286,1,2,4,8,2,2,1,17,45,17,58,0,1_5,""
18154286,5,2,1,3,2,2,1,17,45,17,58,11,1_5,""
18154286,1,3,1,9,3,2,1,18,24,18,30,4,1_5,""
18154286,5,3,1,4,3,2,1,18,24,18,30,4,1_5,""
18154286,1,3,2,10,4,2,1,18,30,18,46,4,1_5,""
18154286,5,3,2,5,4,2,1,18,30,18,46,4,1_5,""
18154286,2,3,1,12,nan,3,nan,18,35,18,46,7,1_1_1_2,"E: Number of joint trips departing at 18:35 differs from at least one of the reported travel group size"
18154286,3,2,1,4,nan,3,nan,18,35,18,46,7,1_1_1_3,"E: Number of joint trips departing at 18:35 differs from at least one of the reported travel group size"
18154286,1,3,3,11,5,3,1,20,9,20,20,0,1_2_3,""
18154286,3,2,2,5,5,3,1,20,9,20,20,0,1_2_3,""
18154286,2,3,2,13,5,3,1,20,14,20,23,0,1_2_3,""
18154286,1,4,1,12,6,2,1,21,35,21,43,4,1_4,""
18154286,4,2,1,4,6,2,1,21,35,21,43,4,1_4,""
18154286,1,4,2,13,7,2,1,21,45,21,54,0,1_4,""
18154286,4,2,2,5,7,2,1,21,45,21,54,0,1_4,""
18158452,2,1,2,4,1,3,2,16,14,16,21,0,2_3_4,""
18158452,3,2,1,4,1,3,2,16,14,16,21,11,2_3_4,""
18158452,4,1,2,3,1,3,2,16,14,16,21,0,2_3_4,""
18158452,1,2,3,13,2,2,1,20,16,20,24,0,1_3,""
18158452,3,3,1,5,2,2,1,20,16,20,24,11,1_3,""
18160621,1,2,1,5,1,2,nan,12,38,12,47,9,1_3,""
18160621,3,1,1,2,1,2,nan,12,38,12,47,9,1_3,""
18160621,1,2,2,6,2,2,nan,12,47,13,1,0,1_3,""
18160621,3,1,2,3,2,2,nan,12,47,13,1,0,1_3,""
18160621,1,3,2,8,3,2,1,16,59,17,23,4,1_3,""
18160621,3,2,1,4,3,2,1,16,59,17,23,4,1_3,""
18160621,1,3,3,9,4,2,1,18,20,18,36,5,1_3,""
18160621,3,2,2,5,4,2,1,18,20,18,36,5,1_3,""
18160621,1,3,4,10,5,2,1,18,36,19,3,0,1_3,""
18160621,3,2,3,6,5,2,1,18,36,19,3,0,1_3,""
18165668,1,1,1,2,1,5,1,16,37,16,50,8,1_2_3_4_5,""
18165668,2,2,1,4,1,5,1,16,37,16,51,4,1_2_3_4_5,""
18165668,3,1,1,2,1,5,1,16,37,16,50,8,1_2_3_4_5,""
18165668,4,1,1,2,1,5,1,16,37,16,50,8,1_2_3_4_5,""
18165668,5,1,1,2,1,5,1,16,37,16,50,8,1_2_3_4_5,""
18165668,1,1,2,3,2,5,1,17,37,17,48,8,1_2_3_4_5,""
18165668,3,1,2,3,2,5,1,17,37,17,48,8,1_2_3_4_5,""
18165668,4,1,2,3,2,5,1,17,37,17,48,8,1_2_3_4_5,""
18165668,5,1,2,3,2,5,1,17,37,17,48,8,1_2_3_4_5,""
18165668,2,2,2,5,2,5,1,17,38,17,48,8,1_2_3_4_5,""
18165668,1,1,3,4,nan,5,1,19,18,19,45,0,1_1_1_1_1_1,"E: Number of joint trips departing at 19:18 differs from at least one of the reported travel group size"
18165668,3,1,3,4,nan,5,nan,19,18,19,45,0,1_1_1_1_1_3,"E: Number of joint trips departing at 19:18 differs from at least one of the reported travel group size"
18165668,4,1,3,4,nan,5,nan,19,18,19,45,0,1_1_1_1_1_4,"E: Number of joint trips departing at 19:18 differs from at least one of the reported travel group size"
18165668,5,1,3,4,nan,5,nan,19,18,19,45,0,1_1_1_1_1_5,"E: Number of joint trips departing at 19:18 differs from at least one of the reported travel group size"
18165668,2,2,3,6,nan,5,nan,19,38,19,45,0,1_1_1_1_1_2,"E: Number of joint trips departing at 19:38 differs from at least one of the reported travel group size"
18168906,1,1,1,2,1,3,1,8,43,9,4,4,1_3_4,""
18168906,3,1,1,2,1,3,1,8,43,9,4,4,1_3_4,""
18168906,4,1,1,2,1,3,1,8,43,9,4,4,1_3_4,""
18168906,1,1,6,7,2,3,1,15,39,15,53,8,1_3_4,""
18168906,3,1,2,3,2,3,1,15,39,15,53,8,1_3_4,""
18168906,4,1,2,3,2,3,1,15,39,15,53,8,1_3_4,""
18168906,1,1,7,8,3,4,1,17,33,17,47,4,1_2_3_4,""
18168906,3,1,3,4,3,4,1,17,33,17,47,4,1_2_3_4,""
18168906,4,1,3,4,3,4,1,17,33,17,47,4,1_2_3_4,""
18168906,2,1,3,4,3,4,1,17,34,17,47,4,1_2_3_4,""
18168906,2,1,4,5,4,4,1,18,53,19,5,6,1_2_3_4,""
18168906,1,1,8,9,4,4,1,18,55,19,5,6,1_2_3_4,""
18168906,3,1,4,5,4,4,1,18,55,19,5,8,1_2_3_4,""
18168906,4,1,4,5,4,4,1,18,55,19,5,8,1_2_3_4,""
18169548,1,1,1,2,1,4,1,9,36,9,50,4,1_3_4_5,""
18169548,3,1,1,2,1,4,1,9,36,9,50,6,1_3_4_5,""
18169548,4,1,1,2,1,4,1,9,36,9,50,6,1_3_4_5,""
18169548,5,1,1,2,1,4,1,9,36,9,50,6,1_3_4_5,""
18169548,1,1,2,3,2,3,1,9,50,9,59,5,1_4_5,""
18169548,4,1,2,3,2,3,1,9,50,9,59,5,1_4_5,""
18169548,5,1,2,3,2,3,1,9,50,9,59,5,1_4_5,""
18169548,1,1,3,4,3,3,1,11,6,11,22,5,1_4_5,""
18169548,4,1,3,4,3,3,1,11,6,11,22,5,1_4_5,""
18169548,5,1,3,4,3,3,1,11,6,11,22,5,1_4_5,""
18169548,1,1,4,5,4,3,1,12,0,12,14,4,1_4_5,""
18169548,4,1,4,5,4,3,1,12,0,12,14,4,1_4_5,""
18169548,5,1,4,5,4,3,1,12,0,12,14,4,1_4_5,""
18169548,1,1,5,6,5,4,1,12,17,12,27,0,1_3_4_5,""
18169548,3,1,2,3,5,4,1,12,17,12,27,0,1_3_4_5,""
18169548,4,1,5,6,5,4,1,12,17,12,27,0,1_3_4_5,""
18169548,5,1,5,6,5,4,1,12,17,12,27,0,1_3_4_5,""
18169790,1,1,1,2,1,2,1,13,28,13,34,8,1_2,""
18169790,2,1,1,2,1,2,1,13,28,13,34,8,1_2,""
18169790,1,2,2,5,2,2,1,19,53,20,0,0,1_2,""
18169790,2,1,2,3,2,2,1,19,54,19,57,0,1_2,""
18170914,1,1,1,2,1,2,1,11,3,11,9,5,1_1_1,""
18170914,1,1,2,3,1,2,1,11,12,11,30,0,1_1_1,""
18174168,1,1,1,2,1,2,1,16,30,16,35,9,1_2,""
18174168,2,2,1,9,1,2,1,16,30,16,35,9,1_2,""
18174168,1,1,2,3,2,2,1,19,5,19,10,6,1_2,""
18174168,2,2,2,10,2,2,1,19,5,19,10,6,1_2,""
18174168,1,1,3,4,3,2,1,19,20,19,30,0,1_2,""
18174168,2,2,3,11,3,2,1,19,20,19,30,0,1_2,""
18174175,1,1,1,2,1,2,2,5,45,6,6,4,1_2,""
18174175,2,1,1,2,1,2,2,5,45,6,7,1,1_2,""
18174175,1,1,2,3,nan,2,nan,6,6,6,29,0,1_1_1,"E: Number of joint trips departing at 6:6 differs from at least one of the reported travel group size"
18174175,1,2,2,5,2,2,1,12,1,12,25,4,1_2,""
18174175,2,1,2,3,2,2,1,12,2,12,25,5,1_2,""
18174175,2,1,3,4,3,2,1,13,56,14,12,7,1_2,""
18174175,1,2,3,6,3,2,1,13,58,14,12,7,1_2,""
18174175,1,2,4,7,4,2,1,15,32,16,31,9,1_2,""
18174175,2,1,4,5,4,2,1,15,32,16,30,9,1_2,""
18174175,2,1,5,6,5,2,1,19,12,19,37,5,1_2,""
18174175,1,2,5,8,5,2,1,19,13,19,37,5,1_2,""
18174175,2,1,6,7,6,2,1,19,38,19,56,0,1_2,""
18174175,1,2,6,9,6,2,1,19,40,19,56,0,1_2,""
18174534,2,1,1,2,1,2,1,6,49,8,12,7,1_2,""
18174534,1,1,1,2,1,2,1,6,50,8,9,7,1_2,""
18174534,1,1,2,3,2,2,nan,8,33,8,56,5,1_2,""
18174534,2,1,2,3,2,2,nan,8,35,8,56,7,1_2,""
18174534,1,1,3,4,nan,2,1,8,56,10,21,7,1_1_1,"E: Number of joint trips departing at 8:56 differs from at least one of the reported travel group size"
18174534,2,1,3,4,nan,2,nan,9,7,10,26,7,1_1_2,"E: Number of joint trips departing at 9:7 differs from at least one of the reported travel group size"
18174534,1,1,4,5,3,2,nan,10,29,11,58,5,1_2,""
18174534,2,1,4,5,3,2,nan,10,29,11,54,7,1_2,""
18174534,1,1,5,6,4,2,1,12,7,13,10,7,1_2,""
18174534,2,1,5,6,4,2,1,12,7,13,10,5,1_2,""
18174534,1,1,6,7,5,2,2,13,16,15,31,7,1_2,""
18174534,2,1,6,7,5,2,2,13,16,15,35,5,1_2,""
18174534,1,1,7,8,6,2,1,15,32,15,39,6,1_1_1,""
18174534,1,1,8,9,6,2,1,15,39,17,26,7,1_1_1,""
18174534,1,1,9,10,nan,2,1,18,8,18,24,6,1_1_1,"E: Number of joint trips departing at 18:8 differs from at least one of the reported travel group size"
18175881,2,1,5,6,nan,2,nan,18,19,18,37,7,1_1_2,"E: Number of joint trips departing at 18:19 differs from at least one of the reported travel group size"
18175881,2,1,6,7,1,2,nan,19,17,19,21,0,1_2,""
18175881,1,2,2,7,1,2,nan,19,18,19,22,0,1_2,""
18178001,1,3,1,6,1,3,1,17,32,18,7,8,1_2_3,""
18178001,2,1,1,2,1,3,1,17,32,18,7,8,1_2_3,""
18178001,3,1,1,2,1,3,1,17,32,18,7,8,1_2_3,""
18178001,1,3,4,9,2,3,1,20,5,20,21,0,1_2_3,""
18178001,2,1,2,3,2,3,1,20,5,20,21,0,1_2_3,""
18178001,3,1,2,3,2,3,1,20,5,20,21,0,1_2_3,""
18178955,1,1,4,5,1,2,1,16,4,16,18,7,1_3,""
18178955,3,1,1,2,1,2,1,16,4,16,18,7,1_3,""
18178955,1,1,5,6,2,3,2,16,23,16,45,0,1_2_3,""
18178955,3,1,2,3,2,3,2,16,23,16,45,0,1_2_3,""
18178955,2,1,2,3,2,3,2,16,29,16,40,0,1_2_3,""
18178955,1,2,1,7,3,3,nan,18,22,18,46,9,1_2_3,""
18178955,3,2,1,4,3,3,nan,18,22,18,46,9,1_2_3,""
18178955,2,2,1,4,3,3,nan,18,25,18,47,9,1_2_3,""
18178955,1,2,2,8,4,3,nan,18,46,19,10,9,1_2_3,""
18178955,3,2,2,5,4,3,nan,18,46,19,10,9,1_2_3,""
18178955,2,2,2,5,4,3,nan,18,53,18,59,9,1_2_3,""
18178955,1,2,3,9,5,3,nan,19,10,19,24,0,1_2_3,""
18178955,3,2,3,6,5,3,nan,19,10,19,24,0,1_2_3,""
18178955,2,2,3,6,5,3,nan,19,16,19,21,0,1_2_3,""
18179144,2,1,6,9,1,3,2,15,16,15,32,0,2_5_6,""
18179144,5,1,1,2,1,3,2,15,16,15,32,0,2_5_6,""
18179144,6,1,1,2,1,3,2,15,16,15,32,0,2_5_6,""
18179850,2,2,1,4,nan,2,2,17,19,18,21,7,1_1_2,"E: Number of joint trips departing at 17:19 differs from at least one of the reported travel group size"
18179850,1,2,1,6,nan,2,nan,17,56,18,8,7,1_1_1,"E: Number of joint trips departing at 17:56 differs from at least one of the reported travel group size"
18179850,1,2,2,7,1,2,1,19,2,19,16,0,1_2,""
18179850,2,2,2,5,1,2,1,19,4,19,17,0,1_2,""
18180901,1,1,1,2,1,4,1,13,6,13,42,8,1_3_4_5,""
18180901,3,1,1,2,1,4,1,13,6,13,42,8,1_3_4_5,""
18180901,4,1,1,2,1,4,1,13,6,13,42,8,1_3_4_5,""
