"","tourmode1","tourmode2","tourmode3","tourmode4","tourmode5","tourmode6","tourmode7","tourmode8","tourmode9","tourmode10"
"1",1627568.69268631,270129.182960012,124657.62559109,2070.65666718597,2386.73877933353,15746.585571944,6949.62421383441,136.391852763262,36.8342544087352,0
"2",67011.8007524707,271900.328796741,42687.469250174,1116.73495074221,2736.96978284225,12656.4477221051,2073.40475851103,458.560401626241,0,0
"3",30709.7484706529,12735.1586027561,114699.73017196,983.655223961718,146.991500852557,4644.46744721699,1177.39263660369,61.9863367578985,0,0
"4",42193.27577228,15835.7119985436,5231.97016368868,25264.2668673933,1053.81609014669,14035.2248805078,4366.78414851298,166.369843458063,126.546120811842,0
"5",1956.64842799918,1436.20618466273,357.105579563083,56.5953291096866,13331.6254934838,1375.68226893649,12.1751819153251,0,0,0
"6",2979.44939041145,468.753720139026,613.619332734686,1410.4290312458,250.11084650825,74532.8415667049,5743.61328338371,498.095596716202,0,0
"7",353.62596180884,0,0,17.4805427315261,0,1669.87028298025,21618.465617256,0,0,0
"8",369.422840674755,17.1778181189488,0,8.58890905947441,0,110.731197444753,280.049315954276,689.706973759363,0,0
"9",1185.16618784549,84.3921113736341,34.9610854630522,54.4637424715186,0,294.344970046769,0,49.9628306910699,3350.24754391785,0
"10",0,0,0,0,0,0,0,0,0,0
"11",3688.84450888735,1010.67209702805,357.457255074785,0,12.1367687637969,69.9070026615261,323.663269703572,0,0,0
