"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"1",32117.082368172,54.9614723551284,4834.80839770378,10965.2539577758,41379.6003471123,13820.2715546911,897.903035368345,446.177096722939,712.771103084279
"2",305642.52771438,9148.33628452774,39993.0979610341,174088.462030095,625323.62323068,243761.127974584,43046.0309598865,16703.250929513,32069.8324149578
"3",179248.74901087,3834.31161256648,26031.438438649,93234.8867317792,299325.25091131,134246.801882641,15135.214280345,10997.4717477906,7997.88307055107
"4",129155.473930035,2151.22831585943,16470.414917906,57869.8715642164,194044.017684991,83897.1399981472,15157.035289737,3867.76663216486,8932.67765179804
"5",67854.720610238,3220.13097892608,10659.3280866002,43622.1677707977,117162.183934219,48418.5921037141,7782.61350404429,5055.10536305719,3271.0002222447
"6",42289.5233283765,649.035542465034,5189.22187918404,26395.7017518397,98161.2899047203,34234.5879690808,6558.90015211537,2120.70182841555,1195.41843947516
"7",38681.6825126688,281.946587925498,4692.31060997526,22600.5437509566,71507.7222168821,25434.3516153569,7350.41152824472,1634.13509714127,2641.56024970272
"8",25705.2743937166,487.677559881985,3826.2330515327,19180.7215897472,52266.7401091643,22534.694073962,1119.1788102986,894.407891064595,1384.03006562057
"9",23531.7635135594,833.180559515935,3365.88643666049,16072.1301575169,38924.2806648066,15114.8340744676,1088.06652106239,727.971094010616,1466.78154138861
"10",18406.0064392085,2763.20725549522,3854.05698962396,10790.1894982289,31640.5549498543,12927.722252848,603.767656914596,699.00172638885,845.737655879712
"11",15168.0302337773,0,1909.29548192518,7376.33154002103,28349.3013159644,10326.3030074825,1170.3462975833,360.235336533477,712.916877732286
"12",11957.5382836493,1537.06631308332,3194.83226233478,5675.28565322861,18250.8922936707,10104.8703032283,1033.45341968688,207.545822039194,170.806916028357
"13",16975.5574460775,0,4386.13600681174,8295.72370634898,20727.4260420632,8620.07674551405,2595.56696940496,299.239391145785,327.800607573146
"14",4618.20276542078,178.28047320265,2332.65577828486,6856.37136403224,17444.9361666618,8546.48477704676,0,189.707863115265,607.855851216342
"15",8608.26429791564,244.752442726819,1515.1659189039,5203.41170267695,14177.3413400943,5176.93106013237,697.752456066116,589.783607761318,191.943759758941
"16",8538.50163447306,0,278.354079962134,3478.6375385592,11643.9123019943,4692.14331296883,16.1823583517292,521.749060503192,59.3809683090389
"17",8957.08751180942,17.4805427315261,1587.39451428623,3105.68593462374,12640.839833117,5099.66515998632,104.266084968131,190.001399986635,108.768096282154
"18",8309.70076863096,23.5886475097628,1101.98577975275,2352.27481270181,13281.9494632656,2878.1449241257,0,186.102224962789,211.829684938686
"19",5149.66282202945,0,2164.88561470491,5326.36810141744,8852.55182565501,4534.35240050508,133.619824256837,114.295515802625,164.171915487311
"20",6308.2504136771,0,126.291106564724,3583.18080570654,7595.1269489093,4930.99677281283,268.616123284343,0,111.622162605665
"21",6768.10776700297,0,853.317159988085,803.505959768269,7728.06511024918,1818.27440345793,52.6986911878189,12.9590348987728,261.269812053503
"22",3149.84388721316,0,280.988250646671,1746.9987028328,6678.1413078843,2441.91015790293,393.593254753853,212.409503105393,242.735375275938
"23",6479.3926156292,0,1973.84328795705,2337.0612662771,3977.69876148397,2035.84064744151,795.929230359268,84.6024955382955,297.811605832222
"24",1382.92861987364,0,266.38287685409,1985.8048268654,4370.42638463424,2294.04770638695,600.959487076933,0,155.532985470146
"25",3396.55978069937,0,94.4219560400232,2386.46926170004,9504.45187096609,1273.73741832479,33.1171037104376,0,233.078628252281
"26",483.203755307389,0,865.60759523963,1819.52441321049,7210.38293635379,2014.49573510192,496.213550376695,0,75.4046821676996
"27",1196.77889267079,244.752442726819,44.5949846723971,865.295746596374,2121.92172077781,1069.60776662152,0,0,168.375639518211
"28",2622.90833747346,0,470.784641346748,1516.93748143697,2784.66163347076,853.030145443583,12.3772844901626,0,28.9487335620088
"29",619.094046991733,0,0,2081.62271735328,4780.69079497096,1078.18798163825,0,199.788259082893,99.109116125329
"30",1202.11441831816,0,0,673.545076449138,3938.49257075404,1644.51320726356,168.31445451072,0,0
"31",2036.00141175097,245.285475587756,208.609082420949,276.720749555686,3050.72020982515,2368.14670732943,0,8.94628715912546,284.059805763145
"32",495.337229203007,0,12.4029238656475,712.025381678473,3889.90875759385,459.196398732165,12.4029238656475,0,242.735375275938
"33",326.624431044604,0,111.894786593278,934.117312121553,2408.70287431188,629.685852424351,0,0,0
"34",2434.4533901022,0,0,609.984955384282,4141.48442639174,659.513612615697,0,0,0
"35",854.033363980966,0,31.1940676467677,1114.27164410415,1326.20620940896,589.438572573902,0,12.2696654275052,0
"36",448.484089234974,0,0,297.549794733648,2201.49110455114,745.556071669018,0,49.7485996546808,0
"37",324.220901848228,0,184.454758752624,795.020720161057,1864.04496031176,1165.42620403172,0,420.620410346132,0
"38",758.678725024665,0,0,320.674788026154,1769.66192137121,154.464975080606,193.129434180636,0,227.714751160549
"39",665.532363176323,0,0,141.744237307008,1961.52299841487,163.694760845329,0,0,0
"40",612.782412889025,0,66.7765475195254,310.949392910338,960.986526513235,383.872557070737,0,16.5372318208633,0
"41",131.478592852026,0,0,714.697298660013,2860.50966675172,573.833918200757,1076.04830299274,141.505092607283,0
"42",7954.12226703572,979.542803768213,1967.50908545166,5323.76828836503,26404.2006593821,8827.45807890762,277.366933797366,99.5942449724056,294.547261967802
