"","tourmode1","tourmode2","tourmode3","tourmode4","tourmode5","tourmode6","tourmode7","tourmode8","tourmode9","tourmode10"
"1",840739.451736641,163200.662464212,66892.5500101212,72066.867076389,8716.83687510594,22648.3669364009,267.57097615407,761.178657399982,1511.62568553542,2382.32432886671
"2",46444.3460662302,333492.930912469,72492.9442873302,30924.3638921896,1838.49467485149,12041.534520224,74.5223169001599,136.653674564649,176.230616160848,1005.85539636404
"3",19617.3586411671,28225.4330081295,334350.090121073,20717.4704727341,1265.51503939453,2669.94638200465,467.428778929163,802.806059816427,379.756702044803,3271.1417290782
"4",45258.9734532566,38185.8686383118,24315.8114866709,282017.482528054,2769.40437163338,16170.386606998,173.036376493815,1369.29280677176,3748.33133073833,476.464865773342
"5",3495.91081764099,3159.30694613497,2114.73208835119,3878.34294913092,22961.4525747814,2391.99273401759,0,2809.34121677376,12.1693365360418,28.5883989288212
"6",4342.25215621375,1570.76937606757,1360.68010555739,3055.24849623415,73.3183424663912,35513.4475806023,203.381854273201,1204.74557510943,1025.12558845491,0
"7",579.175996674485,70.8475044361444,139.00068120328,101.073155033801,414.49204509253,542.093869085296,1788.63261551773,0,0,0
"8",45.6936535821959,377.34459117029,45.2397060735983,0,16.1823583517292,90.6100005886588,16.2257820480557,2530.39368409539,0,0
"9",1042.6785917203,558.880776679488,1297.4484507558,2458.52621101674,0,413.955953728843,33.032785577922,34.3556362378976,3859.9321633383,0
"10",0,3726.63810504767,5455.42303856813,319.257800914229,0,1516.36188715972,0,0,50.0521859213432,5876.61192415835
"11",2631.12700569605,3126.34368582849,3473.95988917219,858.61026353906,483.215294188807,1860.27015532213,0,0,737.244720961584,0
