"","tourmode1","tourmode2","tourmode3","tourmode4","tourmode5","tourmode6","tourmode7","tourmode8","tourmode9","tourmode10"
"1",294550,16872,7982,0,0,0,0,0,0,0
"2",0,139332,29153,0,0,0,0,6,0,0
"3",0,0,68277,0,0,202,0,2427,0,0
"4",5304,599,917,53633,145,220,0,423,0,0
"5",0,0,0,0,479,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0
"8",60,27925,15734,16669,93,0,183,1123,0,0
"9",0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0
