"","tourmode1","tourmode2","tourmode3","tourmode4","tourmode5","tourmode6","tourmode7","tourmode8","tourmode9","tourmode10"
"1",0,0,0,0,0,0,0,0,0,0
"2",0,22004,528,0,0,0,0,118,0,0
"3",0,0,14401,0,0,28,0,728,0,0
"4",0,0,342,932,136,4,0,223,0,0
"5",0,0,0,0,914,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0
"7",0,0,0,0,0,0,24,0,0,0
"8",0,0,10,0,0,0,38,19,0,0
"9",0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0
