"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"1",33977.2039905415,1096.89773687018,4395.85386424247,6244.58555121284,14995.8321094603,13821.8131188021,817.12382669644,507.624419042564,735.957229125412
"2",316607.302060517,10793.037460097,33240.649019619,105573.20428229,305930.409012635,188934.804819176,28801.7775047674,16401.8443957602,21366.8324753118
"3",196111.753856655,6491.29278803372,24747.1956193764,58710.3980536522,118477.758432737,105449.218625569,10126.7258034653,9182.16672173943,3891.78989786
"4",132377.419787996,2566.22992342201,13710.5494839426,45342.5463700873,89251.748271888,66044.3520580911,8234.32374811623,3618.57707582361,5977.07434725206
"5",68669.5217047875,3311.91094099743,6298.44676437878,28840.572853576,51125.380509629,32971.5800709583,6834.40074094677,4474.47075451882,748.143920962058
"6",46424.0307108107,380.459220063595,3966.55572084204,17261.5708634051,41880.4313669919,24712.91943491,5954.40974526461,880.887616755532,1526.56241355031
"7",44748.1439871748,151.548968454099,4104.06528888676,12950.2169018308,29561.4559606641,15952.4028579391,4904.76774762333,644.476204244851,1884.63032607822
"8",29720.2339813924,470.507837742876,3302.62687916283,14360.0041085288,24399.3733666145,19034.7771430405,1193.2645268668,1442.37182718643,1349.40645620574
"9",23048.1798312766,0,3606.32150786336,7642.77453556985,17245.7579403556,9770.51923125699,331.80485738126,854.645461451298,856.68803741443
"10",20636.112489329,2730.84253879176,3774.57446676974,5982.54482033682,13725.8397562022,7888.3329245759,400.895896988644,459.545486306839,37.5561909342804
"11",12367.1329954226,328.659764062346,1450.19317418034,4144.85689207074,10254.668399992,8668.3871216349,1729.73395724331,55.614261739342,404.934051199287
"12",12933.554495433,0,2025.00179107755,5854.72623695003,5685.55607800403,7321.45444520312,1118.75756171757,303.25865947415,222.597348772871
"13",13667.5145114822,0,4121.69737255949,5119.63523521314,8089.25130378807,4282.67410325151,927.243657367197,0,1284.76918391242
"14",3987.30162048271,186.869382262124,1947.20613409029,4695.268132096,5538.65702368754,5257.50309852957,28.5883989288212,12.6255361099482,66.0551383460288
"15",7520.10362456749,0,2164.64193763273,3216.55935753362,5805.62056108142,1818.39508032225,552.703088256073,97.8458205427373,326.276399426048
"16",5339.13906396964,17.4805427315261,75.7041762285755,3237.03287043846,4499.00639798485,2526.1608052518,0,34.121753406829,320.678497680919
"17",7119.63846572623,26.382480171681,1349.16067196683,2703.02553279359,5763.62949149474,2343.87270910675,360.342924124876,97.0214771793527,0
"18",4417.39557009857,0,1080.03094595547,1866.1143301415,2212.74608880053,4077.0974726198,0,167.338021426123,17.0245133925324
"19",4307.97883455811,0,438.724331700362,2114.24376317677,3296.20780256777,3268.51252393172,30.5850747490543,154.553620303016,27.5627160134484
"20",4267.70938856377,12.513415758232,334.064057672606,1011.82831586217,2793.87916768924,3229.79570691062,256.116511663718,186.435261039782,16.8556942126129
"21",5168.11833458397,0,427.089638748099,934.860256833419,3586.20582520838,364.041287019441,52.7607016962512,25.9714217237488,8.58890905947441
"22",2917.5449085961,0,107.699918615838,1479.65860060787,1844.54900317897,275.471553624941,0,43.5137870708635,0
"23",1955.38153175902,0,1819.27034479447,1729.52826032309,1231.94532142308,1200.98321123385,795.929230359268,0,99.5933735815637
"24",1177.02624063117,0,39.1840807606587,2318.54228260588,1153.36243456989,2124.10065787868,588.314420431283,0,13.012386824976
"25",1825.26702471131,0,56.0647410760335,1743.71100124741,2067.8311975286,3564.96435494528,193.129434180636,0,13.7813580067242
"26",562.001895745467,0,853.438258703588,357.321863694646,1070.18337757813,1275.72502281354,99.9011100664809,58.6878412165861,0
"27",628.960750048835,244.752442726819,0,263.460894848906,1210.66430644196,711.713960389824,0,0,41.2375545339122
"28",386.041732883716,0,235.392320673374,62.199296481059,489.498062900066,809.645837249797,0,0,243.301821466152
"29",612.0602083488,12.1367687637969,0,1524.44489426914,2078.75584494822,717.026084632704,12.4029238656475,0,58.1177853291564
"30",1179.39069968936,0,0,397.178221332748,2348.23623814096,383.783692831509,0,0,0
"31",2923.72281445521,245.285475587756,46.5468774875391,392.18864519129,472.886213936155,1671.66924882609,0,0,0
"32",703.941760414091,0,24.9946823703651,97.0665904264593,121.78513785293,75.6258969180841,0,0,14.5043737337132
"33",398.39715558001,0,94.5999066641762,724.797766514504,573.062157607887,576.301880787824,0,0,16.47887338364
"34",1580.30122460405,0,375.471998747731,28.6287059137032,2516.64297780138,632.931496290455,0,0,0
"35",806.529757053105,0,31.1940676467677,31.1614998745228,575.006641178127,107.735054179136,0,0,0
"36",433.316077108801,0,0,51.840386328894,1433.0960092364,149.91947759065,0,0,0
"37",650.834714585289,0,184.454758752624,174.860667197508,634.769034134619,734.615727234343,0,0,0
"38",62.1539391274552,0,0,250.650385093524,1231.71018883819,117.729838222555,0,0,227.714751160549
"39",1799.68516494449,0,0,12.4029238656475,98.5459425366463,121.391400034259,0,0,0
"40",150.587069014068,0,66.7765475195254,265.589648941344,405.997302688133,53.515977520252,0,0,0
"41",342.400856440182,0,0,110.749382659041,363.879847998354,25.6335788133052,1063.64537912709,0,17.4699049674684
"42",4389.84337083604,244.752442726819,2066.85676154218,1701.35363749995,10795.5705932297,4680.26998797326,398.647580327398,0,27.5627160134484
