"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"27",77362.6993887091,683.337721388303,10749.6725393237,19715.6363245456,51484.6401149754,25684.8339889305,3058.4215351673,1382.33553904177,859.378740994887
"28",94257.2492974267,719.826804434553,10903.7481154479,21053.7946968769,49202.7852128755,29781.3156785813,1859.59995325767,1911.46558008574,1128.08299643103
"29",68355.0895750505,944.731928697401,6529.18183847,16447.4300004738,38481.6778504722,27694.4685060793,4122.85265949066,1986.28321510506,1369.04265911096
"30",74613.6412798254,1397.4775893891,3208.99562985201,19195.2102838094,29430.4361994672,27927.9567542115,3109.47750419803,2966.73864215208,60.2390634994853
"31",50381.2137205424,1048.07955491047,4557.38507933021,19703.1976615283,25406.4109931741,29001.0111607921,1852.43495964892,3490.97050678942,553.246640491081
"32",34227.2690299287,1173.66846751276,2505.30808307243,13077.1816080367,20025.8430537346,31534.8383145754,1115.5017699134,3735.55502424376,208.837542679055
"33",34377.4778831665,595.302356859984,6300.52961887344,10469.126247732,32432.5821365686,28165.5758763422,2810.84903378405,2507.66755345053,426.501337465681
"34",23121.7508528329,333.298053141588,2507.25136301566,9613.15061056877,16431.1454128469,18406.7939204285,1589.85719233923,1728.91657224665,346.624057119558
"35",20047.208394946,165.007766911392,2796.89497740957,9016.76655447381,21066.2221884974,20731.073851187,1535.44276371013,2306.27304640251,199.823986265889
"36",14891.6921711269,549.381641466329,740.19570072255,6458.91226259548,14462.1940603257,15346.6583623537,806.445526197863,1328.76755774607,97.2876844353765
"37",11756.659490951,1617.83610576241,717.394078747125,5874.16609498525,14038.7141405616,14156.4736931071,510.578510843531,78.6240412820856,0
"38",8922.59784169343,220.990335097193,384.185292310115,3263.71399387153,6446.32523002166,7053.5296482401,330.888129932829,298.483897092241,0
"39",4539.52197762759,352.76813357731,0,712.425232499469,2017.96825972727,5177.06070106323,80.0129049511076,216.786255031208,152.465544610334
"40",4871.60938402079,67.506904210817,0,434.196034676234,4230.2885873226,3418.91942467082,0,12.1367687637969,0
"41",2850.93747629818,414.452522618038,12.1693365360418,348.152782097178,2662.60065410594,2283.53663884839,0,0,0
"42",1588.10369617763,0,0,405.498782780146,694.455765596911,3609.60066736786,0,202.419507203261,0
"43",0,0,0,291.487652684994,0,0,0,0,0
"44",34.5268876431965,0,0,0,334.277458366277,1220.95390472762,0,235.392320673374,0
"45",34.5268876431965,0,0,16.4575569898397,0,142.898065885874,0,0,0
"46",130.873826864007,0,0,0,0,387.224749908555,0,0,0
"47",189.657543269813,0,0,145.743826342497,65.6872603216107,315.437910642822,0,0,0
"48",1372.43798837466,0,0,0,80.6920073823836,701.699417141661,0,0,0
