"id","purpose","freq_dep","freq_arr","freq_dur"
18,"jdisc",4911.05879618555,7244.38741222983,135.385128892653
18,"jmain",6966.4255675104,8561.12308032952,0
18,"sch",939.529685471731,994.368270860821,26915.7522888642
18,"Total",121024.353499939,104787.737731861,90301.5088784272
18,"univ",807.348576965124,159.237413064282,898.524237145457
18,"work",7220.48716998464,10783.093277076,47703.6248505057
19,"atwork",39857.4363771863,45416.4126552727,128.171533216121
19,"esc",7076.92763849649,4652.0329204963,8672.36501220507
19,"idisc",19745.9702191634,16983.870094263,1667.30821103366
19,"imain",26123.0329381538,23773.0141233685,5466.63788573045
19,"jdisc",2866.99550277606,10690.1570586969,0
19,"jmain",4865.54692587702,4764.45613891973,0
19,"sch",312.425888618345,632.894787073232,19903.6676485173
19,"Total",114763.418375117,123083.878204428,119144.562700687
19,"univ",513.825827209843,986.621261997859,643.992066537671
19,"work",13401.2570576355,15184.4191643395,82662.4203434466
20,"atwork",33527.3688154994,43241.1659606261,45.2242919987407
20,"esc",6838.83031496392,8268.8461251025,10303.0515034281
20,"idisc",10681.1316365697,18660.669226563,3493.04280269994
20,"imain",25857.5751148753,30853.034562279,3868.35455396769
20,"jdisc",2645.48134223031,7934.44834859509,50.0521859213431
20,"jmain",9220.08566714642,7771.32742886094,584.19767080029
20,"sch",84.5848047389337,2568.06419858098,12644.3468058625
20,"Total",103131.759804765,135519.568069902,164385.127668244
20,"univ",640.933615324429,1544.48298652514,1601.05270586798
20,"work",13635.7684934167,14677.5292327692,131795.805147698
21,"atwork",25422.2962475756,40908.338586914,0
21,"esc",8825.37629972208,5762.77715597967,7181.8841034819
21,"idisc",12393.3481061751,19459.8776418951,3078.23093134031
21,"imain",21538.5018841396,28067.9500082841,5819.40158852198
21,"jdisc",5180.52202167011,2529.11328128723,0
21,"jmain",6081.3843870595,10276.2444903337,691.738509386367
21,"sch",1443.31067452477,3744.13032065421,14759.2746787458
21,"Total",95317.8315900548,127743.300410616,157218.828748676
21,"univ",650.141562436633,330.211868046785,32.9426101613126
21,"work",13782.9504067515,16664.6570572214,125655.356327038
22,"atwork",24488.014021063,31675.9410584041,0
22,"esc",8179.23653447938,6423.85048368197,9249.83506989722
22,"idisc",13371.7863354978,15491.8408877007,2675.7036107647
22,"imain",23255.7865584191,23301.0286773885,5257.96602966122
22,"jdisc",4327.55873190896,2087.66192205632,0
22,"jmain",3439.28731217539,4845.74546162681,53.1212770806407
22,"sch",755.416377952311,8287.11309968098,8919.89732569195
22,"Total",90074.5369055036,115569.562069587,135629.118230697
22,"univ",198.540894328796,5285.68916099371,719.959364586281
22,"work",12058.9101396788,18170.6913180537,108752.635553015
23,"atwork",23993.0236643544,31351.2186602089,0
23,"esc",9534.5315836461,11930.5761490596,5208.6510119323
23,"idisc",14155.9229423861,12969.797542982,3072.37331027127
23,"imain",18454.0222521051,30912.9343604016,3777.45382654915
23,"jdisc",3396.05978701333,4710.9788551728,0
23,"jmain",3783.08875330888,7251.53950074615,0
23,"sch",471.169399641239,28587.4969524407,4781.60606188181
23,"Total",86500.8271601549,161466.397499963,87181.9631887467
23,"univ",8.58890905947441,3924.35665484431,26.6564602225875
23,"work",12704.4198686403,29827.498824107,70315.2225178896
24,"atwork",25856.1125376126,23457.6479598815,13.0997804440074
24,"esc",18763.4170043125,12053.45886431,1840.93477919304
24,"idisc",15077.8730278381,16658.5431394528,5706.29114216478
24,"imain",25286.063344406,30374.6947944509,4175.4300075357
24,"jdisc",5577.70901813415,3494.56848447705,0
24,"jmain",3227.67090191037,7605.94566959158,0
24,"sch",2175.44892648767,27604.2488867468,2316.77226185208
24,"Total",105949.387117009,159589.033928909,64651.965545532
24,"univ",912.75726108212,1404.63435154468,1215.55655795055
24,"work",9072.33509522595,36935.2917784535,49383.8810163919
25,"atwork",22627.4313397561,24802.9866367233,9.50395098286647
25,"esc",18479.7798011895,21331.4206902546,2274.06262157524
25,"idisc",17916.3969512712,18983.8256351673,1942.77424741895
25,"imain",19660.025905126,35637.929698413,1328.71025799943
25,"jdisc",4882.26034992733,5723.24708669661,0
25,"jmain",4548.55234076575,8731.84625658954,0
25,"sch",1739.14866255338,38791.7990467177,4093.86638978615
25,"Total",97753.9525836675,211324.928450351,50320.8898486665
25,"univ",194.01897034347,972.004944841321,162.23623929832
25,"work",7706.3382627347,56349.8684549478,40509.7361416056
26,"atwork",15169.7258798345,20738.3337819237,25.5327504205593
26,"esc",21561.3143216646,21646.5693953432,769.877323362487
26,"idisc",24198.2573566946,21964.3298153236,841.604187730047
26,"imain",16114.9237683652,35003.8211687939,2487.98860678725
26,"jdisc",7146.54813705591,3683.42105748056,0
26,"jmain",3115.43010867175,5402.82954379765,0
26,"sch",2038.43704715441,24082.9634409991,4117.59309814239
26,"Total",101784.522859995,207186.319447984,41172.7271136249
26,"univ",35.1090433464942,948.367579775885,295.533337883272
26,"work",12404.7771972075,73715.6836645462,32634.5978092989
27,"atwork",20353.6838162928,19987.085863813,0
27,"esc",16099.8209606162,26246.6781359758,512.590052631438
27,"idisc",33802.2345205087,20963.3393131013,436.939986675628
27,"imain",19690.6529174173,37909.4050601438,3418.21796558921
27,"jdisc",12479.750994636,8963.65270864745,48.7007276613003
27,"jmain",6613.30027757844,4963.79909777653,0
27,"sch",3439.38975368367,30718.1197695388,2056.50977616855
27,"Total",118777.742802187,255914.538879761,21521.068080732
27,"univ",48.2022065936264,300.117769141621,235.202142921369
27,"work",6250.70735485991,105862.341161622,14812.9074290845
28,"atwork",11186.2394623583,16521.5285286203,0
28,"esc",22118.9231008487,22888.1165977325,761.011504074172
28,"idisc",30100.1165441403,27851.2538470174,469.750521388442
28,"imain",17111.0659520105,29407.5900158636,177.266905439964
28,"jdisc",10217.8969337413,7600.59029410835,0
28,"jmain",8033.99235214728,6297.88491268737,0
28,"sch",1585.24994515922,19031.074420362,1658.47015650712
28,"Total",108405.642885531,245849.30789376,20798.8196349829
28,"univ",29.6974750695674,1019.90452916643,458.973728840624
28,"work",8022.46112005598,115231.364748202,17273.3468187326
29,"atwork",6303.8931971915,11107.3025739936,0
29,"esc",15291.9685522373,27705.2681110144,225.378143874393
29,"idisc",48646.2072198563,20525.3565697016,891.045502913783
29,"imain",19876.3263652034,34851.4754516466,1806.87284994771
29,"jdisc",15425.3420457497,4745.6380955849,0
29,"jmain",7749.04967098688,6550.97175046483,0
29,"sch",2872.70466067168,22565.8963902888,333.588128447598
29,"Total",121461.610543803,251687.936390377,15883.1719663745
29,"univ",372.17342516343,284.667077663557,13.012386824976
29,"work",4923.9454067424,123351.360370019,12613.274954366
30,"atwork",5671.31972375957,8004.77775730096,0
30,"esc",16514.2619967216,25772.9026608198,393.960523448483
30,"idisc",39554.9479099015,31130.3835469703,950.346240010456
30,"imain",23508.9814917592,28500.9686384778,899.934919805808
30,"jdisc",25477.1150623535,7558.03455144609,0
30,"jmain",10508.0360828024,5579.72233739648,0
30,"sch",632.498606279265,11638.1555490529,54.1317247522538
30,"Total",129870.320163174,225121.281781369,13804.0566017738
30,"univ",979.363783591205,1616.40915896024,780.64364688574
30,"work",7023.79550600585,105319.927580944,10725.039546871
31,"atwork",5587.17517665032,7870.69621704645,0
31,"esc",11001.5378140895,21580.7031010108,365.780703429358
31,"idisc",46044.1041268169,24615.328933588,302.207641379554
31,"imain",14287.9389617853,23309.2851828227,12.7878319163369
31,"jdisc",25544.3029652743,12677.6355535914,0
31,"jmain",7387.42477493832,5327.07593123989,0
31,"sch",1106.43075176299,7086.19420567581,380.064511620842
31,"Total",116699.126452861,175958.787497156,6579.60001295803
31,"univ",932.383460626026,1076.99145381457,0
31,"work",4807.82842091768,72414.876918366,5518.75932461194
32,"atwork",3549.89591170487,4393.97209670125,0
32,"esc",12500.7632022437,15159.8960784229,63.2705331639036
