"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"1",726118.592877829,21157.9741134058,252901.901728813,318725.452313522,445262.414326426,502775.168708145,96568.1822215807,169495.004853946,613585.030347313
"2",274527.211608819,4065.83006557467,37188.6515451428,69712.4086825491,138992.992301753,102395.33851898,35979.3398919084,31450.1834585181,13783.2912026468
"3",107292.560443114,2004.27928005517,10996.8839173816,30324.9330296477,58650.7580661327,37069.3490180812,12386.0615985642,8276.13006322262,2802.12984465566
"4",54763.4187522161,2629.83125193382,9189.69115981509,17851.4836495789,53706.4445192088,35195.7561309241,9400.70575180954,4487.35849801233,766.274936830735
