HH_ID,PER_ID,TOUR_ID,TRIP_ID,LEG_DEST_PLACENO,JTRIP_ID,NUMBER_HH,CHAUFFUER_ID,ORIG_DEP_HR,ORIG_DEP_MIN,DEST_ARR_HR,DEST_ARR_MIN,DEST_PURP,PARTY,ERROR
18115411,2,1,1,6,4,2,nan,7,55,8,5,1,1_1_2,""
18115411,2,1,1,6,4,2,nan,8,5,8,10,1,1_1_2,""
18115411,1,3,1,5,nan,2,nan,10,58,11,16,7,1_1_1,"E: Number of joint trips departing at 10:58 differs from at least one of the reported travel group size"
18115411,1,3,2,6,nan,2,nan,11,45,12,1,1,1_1_1,"E: Number of joint trips departing at 11:45 differs from at least one of the reported travel group size"
18115411,2,1,2,12,5,2,nan,17,14,17,36,0,1_2,""
18115411,1,1,2,10,5,2,nan,17,15,17,36,0,1_2,""
18115411,1,1,2,10,6,2,nan,17,36,17,44,0,1_2,""
18115411,2,1,2,12,6,2,nan,17,36,17,45,0,1_2,""
18115411,1,1,2,10,7,2,2,17,45,18,11,0,1_2,""
18115411,2,1,2,12,7,2,2,17,45,18,9,0,1_2,""
18115411,1,2,1,11,8,2,2,18,24,18,35,5,1_2,""
18115411,2,2,1,13,8,2,2,18,25,18,34,5,1_2,""
18115411,1,2,2,12,9,2,2,18,48,18,56,0,1_2,""
18115411,2,2,2,14,9,2,2,18,48,18,56,0,1_2,""
18116453,1,2,1,7,1,2,nan,18,7,18,19,9,1_2,""
18116453,2,2,1,5,1,2,nan,18,7,18,19,9,1_2,""
18116453,1,2,2,8,2,2,nan,18,19,18,33,0,1_2,""
18116453,2,2,2,6,2,2,nan,18,19,18,33,0,1_2,""
18117111,2,1,1,2,1,2,2,8,29,8,47,9,2_4,""
18117111,4,1,1,2,1,2,2,8,29,8,47,9,2_4,""
18117111,2,1,2,3,2,2,2,10,31,10,59,5,2_4,""
18117111,4,1,2,3,2,2,2,10,31,10,59,5,2_4,""
18117111,2,1,3,4,3,2,2,11,49,12,1,0,2_4,""
18117111,4,1,3,4,3,2,2,11,49,12,1,0,2_4,""
18117111,2,2,1,5,4,3,2,15,2,15,7,4,2_3_4,""
18117111,3,1,1,2,4,3,2,15,2,15,7,4,2_3_4,""
18117111,4,2,1,5,4,3,2,15,2,15,7,4,2_3_4,""
18117111,2,2,2,6,5,3,2,15,7,15,25,4,2_3_4,""
18117111,3,1,2,3,5,3,2,15,7,15,25,4,2_3_4,""
18117111,4,2,2,6,5,3,2,15,7,15,25,4,2_3_4,""
18117111,2,2,3,7,6,3,2,15,25,15,30,4,2_3_4,""
18117111,3,1,3,4,6,3,2,15,25,15,30,4,2_3_4,""
18117111,4,2,3,7,6,3,2,15,25,15,30,4,2_3_4,""
18117111,2,2,4,8,7,3,2,15,30,15,35,4,2_3_4,""
18117111,3,1,4,5,7,3,2,15,30,15,35,4,2_3_4,""
18117111,4,2,4,8,7,3,2,15,30,15,35,4,2_3_4,""
18117111,2,2,5,9,8,3,2,15,46,16,4,0,2_3_4,""
18117111,3,1,5,6,8,3,2,15,46,16,4,0,2_3_4,""
18117111,4,2,5,9,8,3,2,15,46,16,4,0,2_3_4,""
18119342,2,1,1,2,1,2,2,6,59,7,10,4,2_3,""
18119342,3,1,1,2,1,2,2,6,59,7,10,4,2_3,""
18119342,2,1,3,4,2,2,2,14,38,15,47,4,2_3,""
18119342,3,1,2,3,2,2,2,14,38,15,47,4,2_3,""
18119342,2,1,4,5,3,2,2,15,47,16,1,0,2_3,""
18119342,3,1,3,4,3,2,2,15,47,16,1,0,2_3,""
18119342,2,2,1,6,4,2,2,16,49,16,58,1,2_3,""
18119342,3,2,1,6,4,2,2,16,49,18,45,7,2_3,""
18119342,2,2,2,7,nan,2,2,18,33,18,45,7,1_1_2,"E: Number of joint trips departing at 18:33 differs from at least one of the reported travel group size"
18119342,2,2,3,8,5,2,2,18,47,18,52,0,2_3,""
18119342,3,2,2,7,5,2,2,18,47,18,52,0,2_3,""
18121526,1,1,1,2,1,2,2,14,37,14,55,5,1_2,""
18121526,2,2,1,4,1,2,2,14,37,14,56,5,1_2,""
18121526,2,2,2,5,2,2,2,15,45,16,9,0,1_2,""
18121526,1,1,2,3,2,2,2,15,48,16,10,0,1_2,""
18124224,3,1,1,2,1,2,nan,7,0,7,10,3,3_4,""
18124224,4,1,1,2,1,2,nan,7,0,7,10,3,3_4,""
18124224,2,1,1,2,2,2,2,8,4,8,11,4,2_4,""
18124224,4,1,2,3,2,2,2,8,4,8,11,3,2_4,""
18124224,2,1,2,3,3,2,2,8,11,8,24,0,2_4,""
18124224,4,1,3,4,3,2,2,8,11,8,24,0,2_4,""
18124224,2,2,1,4,4,2,nan,14,0,14,12,7,2_5,""
18124224,5,1,1,2,4,2,nan,14,0,14,12,7,2_5,""
18124224,3,1,2,3,5,2,nan,14,10,14,20,0,3_4,""
18124224,4,2,1,5,5,2,nan,14,10,14,20,11,3_4,""
18124224,2,2,2,5,6,2,nan,14,31,14,39,0,2_5,""
18124224,5,1,2,3,6,2,nan,14,31,14,39,0,2_5,""
18124224,2,3,1,6,7,2,nan,15,5,15,15,1,2_3,""
18124224,3,2,1,4,7,2,nan,15,5,15,15,6,2_3,""
18127925,1,3,1,7,nan,2,1,15,36,15,47,4,1_1_1,"E: Number of joint trips departing at 15:36 differs from at least one of the reported travel group size"
18127925,1,3,2,8,nan,2,1,16,2,16,13,5,1_1_1,"E: Number of joint trips departing at 16:2 differs from at least one of the reported travel group size"
18127925,1,3,3,9,1,2,1,17,3,17,10,0,1_2,""
18127925,2,2,3,6,1,2,1,17,4,17,13,0,1_2,""
18129401,1,1,1,2,1,2,1,8,16,8,45,8,1_2,""
18129401,2,1,1,2,1,2,1,8,16,8,44,5,1_2,""
18129401,1,1,2,3,2,2,1,9,37,10,2,0,1_2,""
18129401,2,1,2,3,2,2,1,9,37,10,1,0,1_2,""
18129401,2,2,2,6,nan,2,2,21,59,22,23,0,1_1_2,"E: Number of joint trips departing at 21:59 differs from at least one of the reported travel group size"
18131773,2,1,1,2,1,3,2,7,13,7,22,4,2_3_4,""
18131773,3,1,1,2,1,3,2,7,13,7,22,3,2_3_4,""
18131773,4,1,1,2,1,3,2,7,13,7,22,3,2_3_4,""
18131773,2,1,4,5,2,3,2,17,24,17,33,0,2_3_4,""
18131773,3,1,2,3,2,3,2,17,24,17,33,0,2_3_4,""
18131773,4,1,2,3,2,3,2,17,24,17,33,0,2_3_4,""
18137131,2,1,1,2,1,4,2,7,9,7,42,4,2_3_4_5,""
18137131,3,1,1,2,1,4,2,7,9,7,42,4,2_3_4_5,""
18137131,4,1,1,2,1,4,2,7,9,7,42,4,2_3_4_5,""
18137131,5,1,1,2,1,4,2,7,9,7,42,3,2_3_4_5,""
18137131,2,1,4,5,2,2,2,12,23,12,34,7,2_5,""
18137131,5,1,2,3,2,2,2,12,23,12,34,7,2_5,""
18137131,2,1,5,6,3,2,2,12,34,12,47,0,2_5,""
18137131,5,1,3,4,3,2,2,12,34,12,47,0,2_5,""
18137131,2,2,1,7,4,3,2,13,46,14,4,4,1_2_5,""
18137131,1,3,1,6,4,3,2,13,48,14,4,4,1_2_5,""
18137131,5,2,1,5,4,3,2,13,48,14,4,4,1_2_5,""
18137131,1,3,2,7,5,5,2,14,11,15,20,5,1_2_3_4_5,""
18137131,2,2,2,8,5,5,2,14,11,15,20,5,1_2_3_4_5,""
18137131,3,1,2,3,5,5,2,14,11,15,20,5,1_2_3_4_5,""
18137131,4,1,2,3,5,5,2,14,11,15,20,5,1_2_3_4_5,""
18137131,5,2,2,6,5,5,2,14,11,15,20,5,1_2_3_4_5,""
18137131,1,3,3,8,6,5,2,15,32,16,41,9,1_2_3_4_5,""
18137131,2,2,3,9,6,5,2,15,32,16,41,9,1_2_3_4_5,""
18137131,3,1,3,4,6,5,2,15,32,16,41,9,1_2_3_4_5,""
18137131,4,1,3,4,6,5,2,15,32,16,41,9,1_2_3_4_5,""
18137131,5,2,3,7,6,5,2,15,32,16,41,9,1_2_3_4_5,""
18137131,2,2,4,10,7,5,nan,18,17,18,37,9,1_2_3_4_5,""
18137131,1,3,4,9,7,5,nan,18,18,18,39,9,1_2_3_4_5,""
18137131,3,1,4,5,7,5,nan,18,18,18,39,9,1_2_3_4_5,""
18137131,4,1,4,5,7,5,nan,18,18,18,39,9,1_2_3_4_5,""
18137131,5,2,4,8,7,5,nan,18,18,18,39,9,1_2_3_4_5,""
18137131,2,2,5,11,nan,5,nan,19,3,19,19,9,1_1_1_1_1_2,"E: Number of joint trips departing at 19:3 differs from at least one of the reported travel group size"
18137131,3,1,5,6,nan,5,nan,19,3,19,19,9,1_1_1_1_1_3,"E: Number of joint trips departing at 19:3 differs from at least one of the reported travel group size"
18137131,4,1,5,6,nan,5,nan,19,3,19,19,9,1_1_1_1_1_4,"E: Number of joint trips departing at 19:3 differs from at least one of the reported travel group size"
18137131,5,2,5,9,nan,5,nan,19,3,19,19,9,1_1_1_1_1_5,"E: Number of joint trips departing at 19:3 differs from at least one of the reported travel group size"
18137131,2,2,6,12,8,5,nan,19,27,19,39,9,1_2_3_4_5,""
18137131,1,3,5,10,8,5,nan,19,33,19,39,9,1_2_3_4_5,""
18137131,3,1,6,7,8,5,nan,19,33,19,39,9,1_2_3_4_5,""
18137131,4,1,6,7,8,5,nan,19,33,19,39,9,1_2_3_4_5,""
18137131,5,2,6,10,8,5,nan,19,33,19,39,9,1_2_3_4_5,""
18139584,3,1,1,2,nan,2,nan,7,2,7,20,3,1_3,"E: Number of joint trips departing at 7:2 differs from at least one of the reported travel group size"
18139584,1,1,1,2,1,3,1,13,44,13,56,9,1_6_7,""
18139584,6,1,1,2,1,3,1,13,44,13,56,9,1_6_7,""
18139584,7,1,1,2,1,3,1,13,44,13,56,9,1_6_7,""
18139584,1,1,2,3,2,3,1,13,56,14,1,9,1_6_7,""
18139584,6,1,2,3,2,3,1,13,56,14,1,9,1_6_7,""
18139584,7,1,2,3,2,3,1,13,56,14,1,9,1_6_7,""
18139584,1,1,3,4,3,3,nan,14,15,14,22,9,1_6_7,""
18139584,6,1,3,4,3,3,nan,14,15,14,22,9,1_6_7,""
18139584,7,1,3,4,3,3,nan,14,15,14,22,9,1_6_7,""
18139584,1,1,4,5,4,3,1,15,4,15,15,0,1_6_7,""
18139584,6,1,4,5,4,3,1,15,4,15,15,0,1_6_7,""
18139584,7,1,4,5,4,3,1,15,4,15,15,0,1_6_7,""
18139584,2,2,1,4,5,3,2,18,17,18,31,9,2_7_8,""
18139584,7,2,1,6,5,3,2,18,17,18,31,9,2_7_8,""
18139584,8,1,1,2,5,3,2,18,17,18,31,9,2_7_8,""
18139584,2,2,2,5,6,2,2,19,2,19,41,5,2_7,""
18139584,7,2,2,7,6,2,2,19,2,19,41,5,2_7,""
18139584,2,2,3,6,7,2,2,19,45,19,54,0,2_7,""
18139584,7,2,3,8,7,2,2,19,45,19,54,0,2_7,""
18144664,1,1,1,2,1,3,1,12,43,12,59,5,1_2_3,""
18144664,2,1,1,2,1,3,1,12,43,12,59,5,1_2_3,""
18144664,3,1,1,2,1,3,1,12,43,12,59,5,1_2_3,""
18144664,1,1,2,3,2,3,1,13,24,13,35,7,1_2_3,""
18144664,2,1,2,3,2,3,1,13,24,13,35,8,1_2_3,""
18144664,3,1,2,3,2,3,1,13,24,13,35,8,1_2_3,""
18144664,1,1,3,4,3,3,1,13,40,14,3,8,1_2_3,""
18144664,2,1,3,4,3,3,1,13,40,14,3,8,1_2_3,""
18144664,3,1,3,4,3,3,1,13,40,14,3,8,1_2_3,""
18144664,1,1,4,5,4,3,1,14,11,14,21,7,1_2_3,""
18144664,2,1,4,5,4,3,1,14,11,14,21,7,1_2_3,""
18144664,3,1,4,5,4,3,1,14,11,14,21,7,1_2_3,""
18144664,1,1,5,6,5,3,1,14,37,14,53,0,1_2_3,""
18144664,2,1,5,6,5,3,1,14,37,14,53,0,1_2_3,""
18144664,3,1,5,6,5,3,1,14,37,14,53,0,1_2_3,""
18147569,1,1,1,2,nan,2,1,14,15,14,25,9,1_1_1,"E: Number of joint trips departing at 14:15 differs from at least one of the reported travel group size"
18147569,1,1,2,3,nan,2,1,16,2,16,11,0,1_1_1,"E: Number of joint trips departing at 16:2 differs from at least one of the reported travel group size"
18151138,1,1,1,2,nan,2,nan,9,13,9,39,4,1_1_1,"E: Number of joint trips departing at 9:13 differs from at least one of the reported travel group size"
18151138,1,1,4,5,nan,2,1,10,27,11,15,0,1_1_1,"E: Number of joint trips departing at 10:27 differs from at least one of the reported travel group size"
18154286,1,1,4,5,1,2,1,16,30,17,12,0,1_5,""
18154286,5,1,1,2,1,2,1,16,30,17,12,0,1_5,""
18154286,2,2,4,12,nan,2,2,16,41,16,51,0,1_1_2,"E: Number of joint trips departing at 16:41 differs from at least one of the reported travel group size"
18156171,1,2,1,8,1,2,1,18,12,18,38,9,1_2,""
18156171,2,2,1,4,1,2,1,18,13,18,38,9,1_2,""
18156171,1,2,2,9,2,2,1,21,2,21,18,0,1_2,""
18156171,2,2,2,5,2,2,1,21,2,21,18,0,1_2,""
18156227,2,3,1,3,nan,2,2,10,18,10,48,9,1_1_2,"E: Number of joint trips departing at 10:18 differs from at least one of the reported travel group size"
18156227,1,3,1,3,nan,2,nan,10,31,10,51,9,1_1_1,"E: Number of joint trips departing at 10:31 differs from at least one of the reported travel group size"
18156227,2,3,2,4,1,2,2,12,45,13,12,1,1_2,""
18156227,1,3,2,4,1,2,2,12,54,13,13,1,1_2,""
18156227,2,2,1,6,2,2,2,17,28,17,52,7,1_2,""
18156227,1,2,1,6,2,2,2,17,29,17,55,7,1_2,""
18156227,2,2,2,7,3,2,2,18,20,19,12,9,1_2,""
18156227,1,2,2,7,3,2,2,18,27,19,12,9,1_2,""
18156227,1,2,3,8,nan,2,nan,22,15,23,18,0,1_1_1,"E: Number of joint trips departing at 22:15 differs from at least one of the reported travel group size"
18156227,2,2,3,8,nan,2,2,22,28,23,15,0,1_1_2,"E: Number of joint trips departing at 22:28 differs from at least one of the reported travel group size"
18158452,2,1,1,2,nan,2,nan,7,0,18,0,4,1_1_2,"E: Number of joint trips departing at 7:0 differs from at least one of the reported travel group size"
18158452,2,1,2,3,nan,2,nan,18,0,18,25,0,1_1_2,"E: Number of joint trips departing at 18:0 differs from at least one of the reported travel group size"
18158899,1,1,4,5,1,2,1,17,43,17,51,4,1_2,""
18158899,2,1,1,2,1,2,1,17,43,17,51,4,1_2,""
18158899,1,1,5,6,2,2,1,17,57,18,7,5,1_3,""
18158899,3,1,1,2,2,2,1,17,57,18,7,5,1_3,""
18158899,1,1,6,7,3,2,1,18,14,18,30,0,1_3,""
18158899,3,1,2,3,3,2,1,18,14,18,30,0,1_3,""
18158899,1,2,1,8,4,2,1,20,37,20,53,4,1_3,""
18158899,3,2,1,4,4,2,1,20,37,20,53,4,1_3,""
18160621,2,1,1,2,1,2,2,12,50,13,0,4,2_3,""
18160621,3,1,1,2,1,2,2,12,50,13,0,4,2_3,""
18160621,2,1,2,3,2,2,2,13,35,13,45,0,2_3,""
18160621,3,1,2,3,2,2,2,13,35,13,45,0,2_3,""
18160621,1,1,1,2,3,2,1,15,20,15,38,6,1_3,""
18160621,3,2,1,4,3,2,1,15,20,15,38,6,1_3,""
18160621,1,1,2,3,4,2,1,16,51,17,12,0,1_3,""
18160621,3,2,2,5,4,2,1,16,51,17,12,0,1_3,""
18160621,2,2,1,4,5,2,2,18,45,19,0,4,2_4,""
18160621,4,2,1,4,5,2,2,18,45,19,0,4,2_4,""
18160621,2,2,2,5,6,2,2,19,50,20,5,0,2_4,""
18160621,4,2,2,5,6,2,2,19,50,20,5,0,2_4,""
18160935,1,2,1,4,1,2,1,17,47,18,29,9,1_2,""
18160935,2,2,1,6,1,2,1,17,47,18,29,9,1_2,""
18160935,2,2,2,7,2,2,1,21,43,22,21,0,1_2,""
18160935,1,2,2,5,2,2,1,21,47,22,21,0,1_2,""
18163456,1,1,1,2,1,2,1,12,30,13,40,6,1_2,""
18163456,2,1,1,2,1,2,1,12,30,13,40,0,1_2,""
18165668,1,1,1,2,nan,3,1,8,56,9,2,4,1_1_1_1,"E: Number of joint trips departing at 8:56 differs from at least one of the reported travel group size"
18165668,4,1,1,2,nan,3,nan,8,56,9,2,4,1_1_1_4,"E: Number of joint trips departing at 8:56 differs from at least one of the reported travel group size"
18165668,1,1,2,3,1,2,1,9,9,9,17,0,1_4,""
18165668,4,1,2,3,1,2,1,9,9,9,17,0,1_4,""
18165668,1,2,1,4,2,2,1,13,50,13,58,8,1_5,""
18165668,5,1,1,2,2,2,1,13,50,13,58,3,1_5,""
18165668,1,2,2,5,3,2,1,13,58,14,14,0,1_5,""
18165668,5,1,2,3,3,2,1,13,58,14,14,0,1_5,""
18165668,1,3,1,6,4,2,1,17,26,17,54,8,1_3,""
18165668,3,1,1,2,4,2,1,17,26,17,54,8,1_3,""
18165668,1,3,2,7,5,2,1,19,18,19,37,0,1_3,""
18165668,3,1,2,3,5,2,1,19,18,19,37,0,1_3,""
18168906,1,1,1,2,1,3,1,8,48,9,6,4,1_3_4,""
18168906,3,1,1,2,1,3,1,8,48,9,6,4,1_3_4,""
18168906,4,1,1,2,1,3,1,8,48,9,6,4,1_3_4,""
18168906,1,1,8,9,2,3,1,15,41,15,50,5,1_3_4,""
18168906,3,1,2,3,2,3,1,15,41,15,50,5,1_3_4,""
18168906,4,1,2,3,2,3,1,15,41,15,50,5,1_3_4,""
18168906,1,1,9,10,3,3,1,15,58,16,22,9,1_3_4,""
18168906,3,1,3,4,3,3,1,15,58,16,22,9,1_3_4,""
18168906,4,1,3,4,3,3,1,15,58,16,22,9,1_3_4,""
18168906,1,1,10,11,4,3,1,16,34,16,52,6,1_3_4,""
18168906,3,1,4,5,4,3,1,16,34,16,52,8,1_3_4,""
18168906,4,1,4,5,4,3,1,16,34,16,52,8,1_3_4,""
18169790,2,1,1,2,nan,2,nan,8,35,8,41,8,1_1_2,"E: Number of joint trips departing at 8:35 differs from at least one of the reported travel group size"
18169790,2,1,2,3,nan,2,nan,13,6,13,28,0,1_1_2,"E: Number of joint trips departing at 13:6 differs from at least one of the reported travel group size"
18169790,1,2,2,6,nan,2,1,13,23,13,29,0,1_1_1,"E: Number of joint trips departing at 13:23 differs from at least one of the reported travel group size"
18171375,2,1,1,2,1,2,2,7,14,7,17,4,2_3,""
18171375,3,1,1,2,1,2,2,7,14,7,17,4,2_3,""
18171375,2,3,1,6,2,2,2,19,6,19,24,9,2_3,""
18171375,3,1,2,3,2,2,2,19,6,19,24,9,2_3,""
18173226,2,2,1,4,1,2,nan,17,0,17,40,9,2_3,""
18173226,3,2,1,4,1,2,nan,17,0,17,40,9,2_3,""
18173226,2,2,2,5,2,2,nan,20,30,21,0,0,2_3,""
18173226,3,2,2,5,2,2,nan,20,30,21,0,0,2_3,""
18174534,2,1,1,2,1,2,1,5,3,9,10,7,1_2,""
18174534,1,1,1,2,1,2,1,5,8,5,13,5,1_2,""
18174534,1,1,2,3,nan,2,1,5,13,8,14,5,1_1_1,"E: Number of joint trips departing at 5:13 differs from at least one of the reported travel group size"
18174534,1,1,3,4,nan,2,1,8,15,9,10,7,1_1_1,"E: Number of joint trips departing at 8:15 differs from at least one of the reported travel group size"
18174534,2,1,2,3,2,2,2,9,17,10,50,9,1_2,""
18174534,1,1,4,5,2,2,2,9,21,10,50,7,1_2,""
18174534,1,1,5,6,3,2,1,10,54,12,36,7,1_2,""
18174534,2,1,3,4,3,2,1,10,55,12,36,9,1_2,""
18174534,1,1,6,7,4,2,1,12,45,14,10,9,1_2,""
18174534,2,1,4,5,4,2,1,12,45,14,10,9,1_2,""
18174534,2,1,5,6,nan,2,nan,17,9,17,15,5,1_1_2,"E: Number of joint trips departing at 17:9 differs from at least one of the reported travel group size"
18174534,2,1,6,7,nan,2,nan,17,30,17,42,9,1_1_2,"E: Number of joint trips departing at 17:30 differs from at least one of the reported travel group size"
18177061,1,1,1,2,1,2,1,11,15,12,0,7,1_2,""
18177061,2,1,1,2,1,2,1,11,15,12,0,7,1_2,""
18177061,1,1,2,3,2,2,1,14,15,14,45,5,1_2,""
18177061,2,1,2,3,2,2,1,14,15,14,45,5,1_2,""
18177061,1,1,3,4,3,2,1,15,15,15,25,0,1_2,""
18177061,2,1,3,4,3,2,1,15,15,15,25,0,1_2,""
18177229,1,2,1,5,1,3,1,16,27,16,53,5,1_2_3,""
18177229,3,1,1,2,1,3,1,16,27,16,53,5,1_2_3,""
18177229,2,2,1,7,1,3,1,16,37,16,58,5,1_2_3,""
18177229,1,2,2,6,nan,3,1,17,11,17,39,0,1_1_1_1,"E: Number of joint trips departing at 17:11 differs from at least one of the reported travel group size"
18177229,3,1,2,3,nan,3,nan,17,11,17,39,0,1_1_1_3,"E: Number of joint trips departing at 17:11 differs from at least one of the reported travel group size"
18177229,2,2,2,8,nan,3,nan,17,27,17,36,0,1_1_1_2,"E: Number of joint trips departing at 17:27 differs from at least one of the reported travel group size"
18177229,1,3,1,7,2,2,1,19,35,19,48,4,1_3,""
18177229,3,2,1,4,2,2,1,19,35,19,48,4,1_3,""
18177229,1,3,4,10,3,2,1,20,39,21,14,4,1_3,""
18177229,3,2,2,5,3,2,1,20,39,21,14,4,1_3,""
18177229,1,3,5,11,4,2,1,21,47,22,10,0,1_3,""
18177229,3,2,3,6,4,2,1,21,47,22,10,0,1_3,""
18178955,2,1,1,2,1,2,2,9,28,9,37,7,2_3,""
18178955,3,1,1,2,1,2,2,9,28,9,37,7,2_3,""
18178955,2,1,2,3,2,2,2,9,39,9,51,0,2_3,""
18178955,3,1,2,3,2,2,2,9,39,9,51,0,2_3,""
18178955,1,1,1,2,3,3,2,11,32,12,5,7,1_2_3,""
18178955,3,2,1,4,3,3,2,11,32,12,5,7,1_2_3,""
18178955,2,2,1,4,3,3,2,11,34,12,5,9,1_2_3,""
18178955,1,1,2,3,nan,3,nan,12,14,13,53,9,1_1_1_1,"E: Joint trips departing at 12:14 reported inconsistent info about participants & travel group sizes"
18178955,3,2,2,5,nan,3,nan,12,14,13,53,9,1_1_1_3,"E: Joint trips departing at 12:14 reported inconsistent info about participants & travel group sizes"
18178955,2,2,2,5,nan,2,2,12,14,13,53,9,1_1_2,"E: Joint trips departing at 12:14 reported inconsistent info about participants & travel group sizes"
18178955,1,1,3,4,4,3,2,14,24,15,30,9,1_2_3,""
18178955,3,2,3,6,4,3,2,14,24,15,30,9,1_2_3,""
18178955,2,2,3,6,4,3,2,14,25,15,29,9,1_2_3,""
18178955,1,1,4,5,5,3,2,17,0,17,31,7,1_2_3,""
18178955,2,2,4,7,5,3,2,17,0,17,31,7,1_2_3,""
18178955,3,2,4,7,5,3,2,17,0,17,31,7,1_2_3,""
18178955,2,2,5,8,6,3,2,19,0,19,30,9,1_2_3,""
18178955,1,1,5,6,6,3,2,19,1,19,32,9,1_2_3,""
18178955,3,2,5,8,6,3,2,19,1,19,32,9,1_2_3,""
18179450,2,1,2,3,1,2,2,17,34,17,38,0,2_3,""
18179450,3,1,1,2,1,2,2,17,34,17,38,0,2_3,""
18180901,2,2,1,5,1,5,nan,16,57,17,11,8,1_2_3_4_5,""
18180901,1,1,1,2,1,5,nan,16,58,17,11,8,1_2_3_4_5,""
18180901,3,1,1,2,1,5,nan,16,58,17,11,8,1_2_3_4_5,""
18180901,4,1,1,2,1,5,nan,16,58,17,11,8,1_2_3_4_5,""
18180901,5,1,1,2,1,5,nan,16,58,17,11,8,1_2_3_4_5,""
18180901,2,2,2,6,2,5,nan,17,40,17,46,6,1_2_3_4_5,""
18180901,1,1,2,3,2,5,nan,17,41,17,58,8,1_2_3_4_5,""
18180901,3,1,2,3,2,5,nan,17,41,17,58,8,1_2_3_4_5,""
18180901,4,1,2,3,2,5,nan,17,41,17,58,8,1_2_3_4_5,""
18180901,5,1,2,3,2,5,nan,17,41,17,58,8,1_2_3_4_5,""
18180901,2,2,3,7,nan,5,nan,17,47,17,57,1,1_1_1_1_1_2,"E: Number of joint trips departing at 17:47 differs from at least one of the reported travel group size"
18180901,2,2,4,8,3,5,nan,18,1,18,28,8,1_2_3_4_5,""
18180901,1,1,3,4,3,5,nan,18,2,18,19,6,1_2_3_4_5,""
18180901,3,1,3,4,3,5,nan,18,2,18,19,0,1_2_3_4_5,""
18180901,4,1,3,4,3,5,nan,18,2,18,19,0,1_2_3_4_5,""
18180901,5,1,3,4,3,5,nan,18,2,18,19,0,1_2_3_4_5,""
18180901,1,1,4,5,nan,3,1,18,47,18,59,0,1_1_1_1,"E: Number of joint trips departing at 18:47 differs from at least one of the reported travel group size"
18180901,2,2,6,10,nan,5,nan,18,47,18,59,0,1_1_1_1_1_2,"E: Number of joint trips departing at 18:47 differs from at least one of the reported travel group size"
18180901,5,2,1,5,nan,5,nan,18,47,18,59,11,1_1_1_1_1_5,"E: Number of joint trips departing at 18:47 differs from at least one of the reported travel group size"
18180901,3,2,1,5,nan,3,nan,18,47,18,59,11,1_1_1_3,"E: Number of joint trips departing at 18:47 differs from at least one of the reported travel group size"
18180901,4,2,1,5,nan,3,nan,18,47,18,59,11,1_1_1_4,"E: Number of joint trips departing at 18:47 differs from at least one of the reported travel group size"
18181743,1,2,2,6,1,2,2,21,25,21,35,0,1_2,""
18181743,2,2,2,6,1,2,2,21,25,21,35,0,1_2,""
18182034,1,2,1,5,1,2,1,18,6,18,40,8,1_2,""
18182034,2,2,1,5,1,2,1,18,6,18,40,9,1_2,""
18182034,1,2,2,6,2,2,1,21,11,21,37,0,1_2,""
