coefficient_name,value,constrain
sr2_ASC_auto_sufficient_social,0.5846283946576143,F
sr2_ASC_auto_sufficient_univ,-1.5956215365254167,F
sr2_ASC_auto_sufficient_work,-0.9866484219981384,F
sr2_ASC_auto_sufficient_atwork,-2.9065707691418905,F
sr3p_ASC_no_auto_eatout,1.2866512484087114,F
sr3p_ASC_no_auto_escort,-0.05023088192595127,F
sr3p_ASC_no_auto_othdiscr,1.2368204684087107,F
sr3p_ASC_no_auto_othmaint,0.9595104180740496,F
sr3p_ASC_no_auto_school,2.3588823720884506,F
sr3p_ASC_no_auto_shopping,1.4829063380740486,F
sr3p_ASC_no_auto_social,-0.439038751591289,F
sr3p_ASC_no_auto_univ,-6.262000083012133,F
sr3p_ASC_no_auto_work,-1.1488504759457434,F
sr3p_ASC_no_auto_atwork,-11.261894740872474,F
sr3p_ASC_auto_deficient_eatout,0.9066945833844905,F
sr3p_ASC_auto_deficient_escort,1.7545365887911712,F
sr3p_ASC_auto_deficient_othdiscr,1.907738823384488,F
sr3p_ASC_auto_deficient_othmaint,0.8133317487911715,F
sr3p_ASC_auto_deficient_school,0.12816838163833938,F
sr3p_ASC_auto_deficient_shopping,2.0893540827911714,F
sr3p_ASC_auto_deficient_social,2.361366523384491,F
sr3p_ASC_auto_deficient_univ,-2.1641306025888016,F
sr3p_ASC_auto_deficient_work,-0.9177806205881038,F
sr3p_ASC_auto_deficient_atwork,-3.3209174352172353,F
sr3p_ASC_auto_sufficient_eatout,0.7116680138119578,F
sr3p_ASC_auto_sufficient_escort,-0.40069200534232674,F
sr3p_ASC_auto_sufficient_othdiscr,0.4533104638119583,F
sr3p_ASC_auto_sufficient_othmaint,-0.41877814534232694,F
sr3p_ASC_auto_sufficient_school,-1.4605015820087643,F
sr3p_ASC_auto_sufficient_shopping,-0.42085077034232693,F
sr3p_ASC_auto_sufficient_social,0.3709872738119583,F
sr3p_ASC_auto_sufficient_univ,-3.9228222432792257,F
sr3p_ASC_auto_sufficient_work,-1.5933705456231235,F
sr3p_ASC_auto_sufficient_atwork,-3.7860879958176743,F
walk_transit_ASC_no_auto_eatout,5.1005461486666475,F
walk_transit_ASC_no_auto_escort,-0.041629641825477945,F
walk_transit_ASC_no_auto_othdiscr,4.750687848666643,F
walk_transit_ASC_no_auto_othmaint,4.739924058174526,F
walk_transit_ASC_no_auto_school,12.61218427219709,F
walk_transit_ASC_no_auto_shopping,4.282326058174527,F
walk_transit_ASC_no_auto_social,3.888374448666646,F
walk_transit_ASC_no_auto_univ,5.786758104250987,F
walk_transit_ASC_no_auto_work,8.626199484841715,F
walk_transit_ASC_no_auto_atwork,5.109855307623941,F
walk_transit_ASC_auto_deficient_eatout,-0.72212960870165,F
walk_transit_ASC_auto_deficient_escort,-3.066193999997143,F
walk_transit_ASC_auto_deficient_othdiscr,0.26992203129835,F
walk_transit_ASC_auto_deficient_othmaint,-1.165215799997145,F
walk_transit_ASC_auto_deficient_school,1.396631432928013,F
walk_transit_ASC_auto_deficient_shopping,1.0468531000028574,F
walk_transit_ASC_auto_deficient_social,0.29127850129835026,F
walk_transit_ASC_auto_deficient_univ,0.664067018362103,F
walk_transit_ASC_auto_deficient_work,-0.6810617945560083,F
walk_transit_ASC_auto_deficient_atwork,0.041152109307923644,F
walk_transit_ASC_auto_sufficient_eatout,-1.1034551985308358,F
walk_transit_ASC_auto_sufficient_escort,-3.7691675348046867,F
walk_transit_ASC_auto_sufficient_othdiscr,-0.7971325285308355,F
walk_transit_ASC_auto_sufficient_othmaint,-0.3814377318046853,F
walk_transit_ASC_auto_sufficient_school,0.21978379369217743,F
walk_transit_ASC_auto_sufficient_shopping,-1.038000331804686,F
walk_transit_ASC_auto_sufficient_social,-0.33614049853083616,F
walk_transit_ASC_auto_sufficient_univ,1.9339860357202008,F
walk_transit_ASC_auto_sufficient_work,-0.8112219147328149,F
walk_transit_ASC_auto_sufficient_atwork,-1.1908565705408116,F
joint_walk_ASC_no_auto_all,0.8623163297954421,F
joint_walk_ASC_auto_deficient_all,0.5635735490076133,F
joint_walk_ASC_auto_sufficient_all,-1.2289616568186976,F
joint_bike_ASC_no_auto_all,-4.230457413355553,F
joint_bike_ASC_auto_deficient_all,-4.5249761314102885,F
joint_bike_ASC_auto_sufficient_all,-5.604277237103965,F
joint_sr2_ASC_no_auto_all,0.0,T
joint_sr2_ASC_auto_deficient_all,0.0,T
joint_sr2_ASC_auto_sufficient_all,0.0,T
joint_sr3p_ASC_no_auto_all,1.2052350297078291,F
joint_sr3p_ASC_auto_deficient_all,-0.790277918989745,F
joint_sr3p_ASC_auto_sufficient_all,-2.2631023104286023,F
joint_walk_transit_ASC_no_auto_all,2.2233106472102464,F
joint_walk_transit_ASC_auto_deficient_all,-3.2478694019174164,F
joint_walk_transit_ASC_auto_sufficient_all,-5.814687284083264,F
walk_transit_CBD_ASC_eatout_othdiscr_social,0.525,F
walk_transit_CBD_ASC_escort_othmaint_shopping,0.525,F
walk_transit_CBD_ASC_school_univ,0.672,F
walk_transit_CBD_ASC_work,0.804,F
walk_transit_CBD_ASC_atwork,0.564,F
pnr_transit_CBD_ASC_eatout_othdiscr_social,0.525,F
pnr_transit_CBD_ASC_escort_othmaint_shopping,0.525,F
pnr_transit_CBD_ASC_school_univ,0.672,F
pnr_transit_CBD_ASC_work,1.1,F
pnr_transit_CBD_ASC_atwork,0.564,F
joint_pnr_transit_ASC_auto_deficient_all,-8.647996098061459,F
joint_pnr_transit_ASC_auto_sufficient_all,-7.917414908228292,F
joint_pnr_transit_ASC_no_auto_all,0.0,T
pnr_transit_ASC_auto_deficient_atwork,-998.8196,F
pnr_transit_ASC_auto_deficient_eatout,-1.7210337924445627,F
pnr_transit_ASC_auto_deficient_escort,-4.0460560356632875,F
pnr_transit_ASC_auto_deficient_othdiscr,-2.0009090924445623,F
pnr_transit_ASC_auto_deficient_othmaint,-3.191781615663288,F
pnr_transit_ASC_auto_deficient_school,-3.9439877132893235,F
