"timebin","purpose","freq_stop","freq_trip"
32,"esco",17566.7147111408,55115.1707912803
33,"esco",14305.788058345,41529.8279518381
34,"esco",12054.1217420064,34725.7531239578
35,"esco",11168.2762160203,39416.0838167185
36,"esco",7669.17942735284,24016.5171285088
37,"esco",6693.87810677216,20690.6375530709
38,"esco",4474.36445900056,13456.0068520124
39,"esco",2143.08031801315,8237.30533087464
4,"esco",340.787929020858,2572.65689296882
40,"esco",1206.95330906261,2918.44273895345
41,"esco",364.612200017871,1075.95455620491
42,"esco",658.39647713309,2444.25353338041
43,"esco",291.487652684994,1133.00287186488
44,"esco",0,91.8710791353519
45,"esco",32.916974910532,400.776886314643
46,"esco",0,444.024609688355
47,"esco",157.913162878539,157.913162878539
48,"esco",12.1693365360418,1658.03913048943
5,"esco",813.655169956931,5432.57008645016
6,"esco",2314.06515349086,9110.97043664357
7,"esco",1448.345264442,17308.4633771871
8,"esco",6138.40488323409,46191.6099350625
9,"esco",6978.55864347996,68161.7591126209
1,"idisc",498.739659121656,2759.2622283551
10,"idisc",8238.17219251993,51600.4264579343
11,"idisc",11351.5333578596,57283.4954130663
12,"idisc",17607.4167288575,66977.5263025812
13,"idisc",28256.9166994167,77883.6320895035
14,"idisc",27532.4046318519,73449.7979291647
15,"idisc",28400.0780938569,69857.102947393
16,"idisc",28960.3928066126,70937.6958608956
17,"idisc",31400.9549680261,82865.1325445119
18,"idisc",35552.1346421898,73312.9896624845
19,"idisc",32011.1057398703,82759.4292756362
2,"idisc",347.400835730701,1673.36398979625
20,"idisc",33541.8684950928,72886.5690351068
21,"idisc",33201.6457914288,75728.4748904397
22,"idisc",36856.568446698,73494.0181801264
23,"idisc",33040.3854123815,73236.8540926268
24,"idisc",35377.8922203853,77053.4556257065
25,"idisc",41616.7517793732,90308.518464919
26,"idisc",49931.5635180142,102349.708777676
27,"idisc",38838.8923842454,108902.784685288
28,"idisc",43860.9322499528,112636.095475351
29,"idisc",36805.8442465549,123346.719851081
3,"idisc",463.235629097525,2095.99458530077
30,"idisc",38864.0489604662,131146.952300576
31,"idisc",39951.2133189543,140976.695762776
32,"idisc",44137.2397144187,134246.434543983
33,"idisc",32616.863780298,91383.0957208349
34,"idisc",29605.2117173721,90574.1692216133
35,"idisc",31155.2876860547,85434.0005677411
36,"idisc",21687.1864979174,66092.9974008439
37,"idisc",19773.6195155174,51057.772818805
38,"idisc",9763.95898069254,24885.2916786477
39,"idisc",8414.53596530698,23232.1976441452
4,"idisc",1583.31427151885,7142.30067628078
40,"idisc",6835.915825337,15689.3244842705
41,"idisc",2935.45995639006,8594.06489971494
42,"idisc",4914.67580029415,6257.98008821965
43,"idisc",0,2756.26660402178
44,"idisc",1209.27681276505,3862.33939882075
45,"idisc",304.24277941567,1766.55294569176
46,"idisc",506.458490897929,3335.56319840574
47,"idisc",315.437910642822,1860.75528478803
48,"idisc",1555.03511336685,1578.26596354647
5,"idisc",133.21149994629,13829.4776509506
6,"idisc",1628.40125020277,19479.3576003659
7,"idisc",1936.54680358008,25981.7180321465
8,"idisc",4016.49054826178,35786.0456605963
9,"idisc",9224.93465183626,46477.804592881
1,"imain",719.008062890629,4454.9646549664
10,"imain",38476.0647057193,144440.844027862
11,"imain",52959.6032329351,149139.460449582
12,"imain",53727.7319302502,144886.900393048
13,"imain",55317.3189183191,155494.968137781
14,"imain",64134.390595879,143738.207649445
15,"imain",66014.0460781318,133789.236586612
16,"imain",60390.14179295,135502.977070106
17,"imain",70386.2751239206,163878.761253447
18,"imain",85487.6650486461,173533.424317505
19,"imain",101084.814573565,183652.283330196
2,"imain",758.685589820312,5983.70913133545
20,"imain",90279.2101286396,177569.218715885
21,"imain",87749.5097615838,153870.491063593
22,"imain",81021.6832126223,160479.086417062
23,"imain",91447.4277524474,168929.631307314
24,"imain",91394.4741110197,195154.151836274
25,"imain",78934.647744988,171547.538762206
26,"imain",96176.4463175902,184963.252272526
27,"imain",116441.270707079,215290.96403155
28,"imain",105164.158331385,192212.523425505
29,"imain",90979.6334583558,186034.333774814
3,"imain",1067.69143527507,8344.85811664939
30,"imain",77675.2403227005,148380.75941813
31,"imain",68288.5311455387,134167.27192712
32,"imain",55816.9841424113,105072.490414356
33,"imain",57324.9962351537,104135.00279882
34,"imain",39378.5419113919,77115.9118342124
35,"imain",45613.0452933031,73335.3069241189
36,"imain",27316.9086341942,48000.9324748623
37,"imain",25930.5394654157,44564.991838398
38,"imain",13747.0196978198,27055.6498235743
39,"imain",8199.61921005007,17905.191450944
4,"imain",1330.30488640479,11400.420375469
40,"imain",11134.6153730036,14561.29083937
41,"imain",6057.87446823587,9277.59826265981
42,"imain",3058.77959668662,4462.28431838187
43,"imain",24.7411472943584,5219.28974828093
44,"imain",1521.13226787511,4699.62931445295
45,"imain",817.902616653098,2530.6638514092
46,"imain",494.893221196223,3598.30261439336
47,"imain",272.438104782077,5745.40530383596
48,"imain",1150.0626587614,3951.16131281259
5,"imain",2859.69753629224,24717.5821146081
6,"imain",6460.20157972679,47057.5062588086
7,"imain",11097.780022882,64406.8406738262
8,"imain",15803.6289684689,93720.5871380464
9,"imain",26482.2734747448,124928.070720283
1,"jdisc",0,238.433452755483
10,"jdisc",0,3762.77425788373
11,"jdisc",484.252448438199,3170.36022668824
12,"jdisc",785.08213091273,6127.53605365534
13,"jdisc",581.95744660168,5008.01797594801
14,"jdisc",611.132405550533,8588.42095957122
15,"jdisc",1469.72360528341,11116.1819119143
16,"jdisc",1706.29961701874,9569.87013186005
17,"jdisc",2527.9130011519,11434.4175841673
18,"jdisc",2984.12436137004,12170.7330314961
19,"jdisc",4266.96615322189,9644.53747166962
2,"jdisc",0,60.6303097019288
20,"jdisc",1573.15038387798,6581.14510772168
21,"jdisc",1052.96959178278,6297.85730276345
22,"jdisc",2065.20307001023,6180.0044277652
23,"jdisc",2602.31561487768,10947.0392370333
24,"jdisc",1978.02092683638,6724.30827261748
25,"jdisc",1888.61983957764,8943.32490207385
26,"jdisc",2198.98656772072,9021.82040043829
27,"jdisc",1729.68548047115,15269.1783025902
28,"jdisc",2361.12244021088,11204.0924425548
29,"jdisc",2476.37638999396,15869.5770351218
3,"jdisc",0,58.4042446910426
30,"jdisc",5069.20646490249,22710.6537615661
31,"jdisc",4544.540362517,24161.5261300428
32,"jdisc",5407.81903700623,18825.9222223668
33,"jdisc",3300.89123676796,21633.1070542244
34,"jdisc",1890.32507028144,15198.0373458318
35,"jdisc",2716.87643598524,13195.0353004072
36,"jdisc",1877.90823312372,7957.2916089134
37,"jdisc",350.818683178898,4423.12188407472
38,"jdisc",328.298389022892,2727.93352684399
39,"jdisc",216.786255031208,1394.85027200065
4,"jdisc",0,0
40,"jdisc",12.1367687637969,2162.66720833815
41,"jdisc",312.041100239741,623.323802868221
42,"jdisc",226.810695186976,716.389145221042
43,"jdisc",0,235.392320673374
44,"jdisc",235.392320673374,470.784641346748
45,"jdisc",0,0
46,"jdisc",0,0
47,"jdisc",0,0
48,"jdisc",0,0
5,"jdisc",0,708.102726382331
6,"jdisc",0,1620.17994146709
7,"jdisc",0,946.001715936196
8,"jdisc",0,1519.49557980404
9,"jdisc",318.894793305933,3311.92236271513
1,"jmain",0,0
10,"jmain",84.6093979683122,2835.74820371356
11,"jmain",546.196040613031,6599.31605462708
12,"jmain",5252.33517734021,12647.3175468813
13,"jmain",7631.57138814288,16220.3086287999
14,"jmain",10102.7324201746,20092.7326704821
15,"jmain",7432.2406076307,19140.2760035332
16,"jmain",5124.00345873184,11380.587264143
17,"jmain",6208.05020329192,16874.9627423555
18,"jmain",4491.1859717486,14987.9032666876
19,"jmain",7257.28144112445,16419.0961483637
2,"jmain",0,0
20,"jmain",6911.40267740208,16298.4711756181
21,"jmain",4466.84242257205,14090.8180437686
22,"jmain",8776.95619975436,16085.9908167212
23,"jmain",9186.11071651829,13690.8711950378
24,"jmain",9500.5748164825,15708.2567108599
25,"jmain",3865.14063662497,9873.88085461914
26,"jmain",3356.02105507342,9381.00562633743
27,"jmain",4033.88390316032,9890.6904692739
28,"jmain",2284.33567327398,10056.7962367585
29,"jmain",4761.62097842183,10536.4218030893
3,"jmain",0,0
30,"jmain",3188.66295703062,10421.9809839699
31,"jmain",2584.3003322336,10664.6391313188
32,"jmain",2022.50653420718,8920.25197969384
33,"jmain",3518.59454738751,10289.6183297302
34,"jmain",2233.10890025295,9616.62946221514
35,"jmain",2732.37599712757,8970.25507708114
36,"jmain",1198.09520946891,5143.44977481956
37,"jmain",562.279829923285,1155.45505407627
38,"jmain",356.190332573981,987.781145250466
39,"jmain",80.0129049511076,326.028553718736
4,"jmain",0,57.0063299759981
40,"jmain",0,103.88094188751
41,"jmain",24.4962419687247,353.872339886233
42,"jmain",0,13.012386824976
43,"jmain",0,0
44,"jmain",0,0
45,"jmain",0,0
46,"jmain",0,0
47,"jmain",0,0
48,"jmain",0,0
5,"jmain",0,64.5055155467863
6,"jmain",0,126.65533501103
7,"jmain",12.4029238656475,549.62323059706
8,"jmain",0,2612.33145248031
9,"jmain",13.2803192701602,677.421441784787
1,"sch",0,48.8531567334574
10,"sch",6201.25672189004,59234.0071589387
11,"sch",4214.48673044335,57502.3675482761
12,"sch",2583.81418511227,30832.1345079223
13,"sch",1136.16235449858,16327.406698474
14,"sch",454.628650347059,3996.43298534781
15,"sch",718.301449148027,3086.67509333751
16,"sch",338.24646846996,3092.52121887226
17,"sch",1000.91588706931,5365.85490633807
18,"sch",1462.07264500436,4201.79989772452
19,"sch",1578.97946534467,4180.7552177103
2,"sch",0,1109.48057552695
20,"sch",2661.74001559812,4485.79190435355
21,"sch",955.317102023237,19219.6805390997
22,"sch",6029.74673611519,21551.53815133
23,"sch",4191.68530282805,48717.5227950074
24,"sch",2921.34694346669,45072.7239805962
25,"sch",14117.8821690216,61240.072042017
26,"sch",8470.20674724258,47299.6057218784
27,"sch",13021.2400517014,47760.2894317807
28,"sch",12487.9731512566,37893.1439166997
29,"sch",8557.9739570409,34874.1335713801
3,"sch",548.344202719408,548.344202719408
30,"sch",4542.30462462802,18497.6326673245
31,"sch",6743.11279500365,12152.1324901218
32,"sch",3547.17886077822,5516.31931822912
33,"sch",7374.65817880115,8833.04003559615
34,"sch",3963.25925298361,5817.28873905689
35,"sch",3102.37180713904,5389.76690899323
36,"sch",1203.03781451363,2509.71026305955
37,"sch",1284.05261085572,2562.29090939017
38,"sch",667.57979457025,889.606464704718
39,"sch",0,12.4498775611576
4,"sch",0,0
40,"sch",0,0
41,"sch",12.1693365360418,12.1693365360418
42,"sch",0,0
43,"sch",0,12.1693365360418
44,"sch",0,0
45,"sch",0,0
46,"sch",0,0
47,"sch",0,0
48,"sch",0,0
5,"sch",0,1188.71145893782
6,"sch",52.9304505803348,12584.1522983277
7,"sch",596.998358737946,30284.7623809377
8,"sch",6170.20468677424,45701.1228271501
9,"sch",4988.32759523464,80268.7808435589
1,"univ",0,0
10,"univ",1187.91149855105,4161.65276107303
11,"univ",360.837320631583,4733.71487751081
12,"univ",253.15627576543,3678.54275967999
13,"univ",541.044507858513,1402.21318318352
14,"univ",139.097719987381,1082.68259930554
15,"univ",287.357422703131,1607.10698985481
16,"univ",997.434248717906,3588.4535976779
17,"univ",2460.43081550777,4212.06474969765
18,"univ",2536.02901937733,6472.83157191341
19,"univ",3605.10299517348,6417.15428132711
2,"univ",0,0
20,"univ",2215.94506498874,4343.37133028685
21,"univ",2167.09732621504,4462.86338845198
22,"univ",3038.97456806203,5602.06959636788
23,"univ",1170.70026764571,4157.22424177612
24,"univ",279.141111217241,2287.27865277
25,"univ",1857.81511480152,3461.93694033737
26,"univ",1145.10399859461,2882.48098147549
27,"univ",908.236610549709,3015.96885099706
28,"univ",948.957797533541,1642.31853565002
29,"univ",1631.75817839411,2595.24077273838
3,"univ",0,17.4625385055247
30,"univ",1414.65540750805,3506.19639574364
31,"univ",1048.07955491047,2056.88290235105
32,"univ",1185.80523627655,1567.79448309323
33,"univ",595.302356859984,1826.22285159684
34,"univ",333.298053141588,788.747930239499
35,"univ",594.15738611646,908.539411170264
36,"univ",645.518242542061,2186.03422826203
37,"univ",1768.77785371433,3017.80003478036
38,"univ",297.086148367485,836.570706575729
39,"univ",352.76813357731,364.985065915351
4,"univ",0,0
40,"univ",67.506904210817,135.013808421634
41,"univ",414.452522618038,414.452522618038
42,"univ",0,0
43,"univ",0,0
44,"univ",0,0
45,"univ",0,0
46,"univ",0,0
47,"univ",0,0
48,"univ",0,0
5,"univ",0,659.735703553143
6,"univ",8.58890905947441,217.938628684098
7,"univ",8.90193744015492,1435.18130918632
8,"univ",1899.73868759002,8106.23317042429
9,"univ",128.907960464309,3637.94378626362
1,"work",259.95663771594,10143.8325302192
10,"work",47722.9843653436,175280.897485449
11,"work",39412.5988854919,125164.167178281
12,"work",30129.9124163905,92041.7801170003
13,"work",19029.5966156444,57206.2101962475
14,"work",16558.4030371503,38080.401590288
15,"work",10797.8767970933,34536.9909948021
16,"work",11324.117569889,32795.4635690573
17,"work",19032.3843253001,48507.198035849
18,"work",17757.7231173134,40914.688584432
19,"work",19089.2112345652,49094.2286393909
2,"work",300.704405577767,8968.22901622946
20,"work",25222.7497555049,55561.489557733
21,"work",15474.175430495,59651.4843058146
22,"work",27414.6666500431,61760.6312628753
23,"work",32115.8411434817,80084.4157981806
24,"work",33166.0306131899,104475.592948919
25,"work",43556.4234456654,138203.418815111
26,"work",60313.534093949,196223.214992191
27,"work",84534.719958162,224627.509844327
28,"work",100840.693173519,213331.301487276
29,"work",77717.3482108761,176612.328214325
3,"work",1521.64587967163,19954.4826489105
30,"work",82299.8448158106,132839.014600259
31,"work",59955.2643429186,88583.9303200236
32,"work",34876.703824792,50658.1893473775
33,"work",37998.5101707851,52743.6543528271
34,"work",21892.2481502813,31019.7058348179
35,"work",19589.7294671239,29358.1974320089
36,"work",11743.3201704232,19775.359797539
37,"work",8854.15139659645,19264.671810902
38,"work",8573.0929390026,16649.7584695943
39,"work",3102.28541892715,10856.8333505378
4,"work",2294.57306597677,34224.383660675
40,"work",2253.09176784274,11095.4342104647
41,"work",1789.87180579007,5165.25507754872
42,"work",1142.77453116242,4027.46294677354
43,"work",63.0988538788253,1394.35993316266
44,"work",0,2647.24112832302
45,"work",0,225.054047364305
46,"work",49.7966867907819,2170.98897346468
47,"work",164.916395975455,4834.4886318398
48,"work",367.754128107966,3600.67741148165
5,"work",4019.10305581207,55160.7339111052
6,"work",8192.46594360346,84657.0514864194
7,"work",18683.0668213064,120727.790989342
8,"work",24944.0369714247,165589.351725311
9,"work",42351.088145649,185662.457669809
1,"Total",1477.70435972823,21319.7908525704
10,"Total",112698.15174204,524061.322449599
11,"Total",123288.524606712,476860.899084629
12,"Total",130525.063802756,433011.11751504
13,"Total",124362.507670275,382180.100935104
14,"Total",137333.573334048,343493.16252869
15,"Total",126338.782200803,315713.14828204
16,"Total",122759.959318711,326543.157363579
17,"Total",149408.153861624,417429.534468077
18,"Total",170614.155182782,418602.262945944
19,"Total",184742.292392332,442470.09413623
2,"Total",1418.96016766482,18580.6061660164
20,"Total",187560.626217081,421265.53740914
21,"Total",169391.717043777,403029.646294594
22,"Total",188326.637236936,410129.507166863
23,"Total",194043.393539224,465275.400460924
24,"Total",197171.144493309,528146.154118939
25,"Total",217427.715797918,580339.333561123
26,"Total",245316.763705016,639531.276904498
27,"Total",286826.836045366,716976.193700648
28,"Total",296725.829008855,670608.509997173
29,"Total",245575.055254925,628442.290130683
3,"Total",3600.91714676363,31736.1325729898
30,"Total",240855.984033608,548258.994227947
31,"Total",207395.293281101,472578.409857429
32,"Total",164666.369756502,380542.980698946
33,"Total",157211.558426702,333525.440138019
34,"Total",111425.168834545,265109.011995383
35,"Total",116689.298106989,256200.142074161
36,"Total",73341.1542295359,175731.430553505
37,"Total",65252.8486150389,146787.655414914
38,"Total",38207.5907410501,87576.3847834947
39,"Total",22509.088205857,62329.8415456977
4,"Total",5548.98015292127,55519.087841129
40,"Total",21510.2199482206,46666.0542317059
41,"Total",11910.9776317964,25516.6907980369
42,"Total",10001.4371004633,17921.3824188015
43,"Total",379.327653858178,10750.4808145397
44,"Total",2965.80140131354,11771.8655620788
45,"Total",1155.0623709793,4923.04773077991
46,"Total",1051.14839888493,9548.87939595213
47,"Total",910.705574278893,12598.5623833423
48,"Total",3085.02123677226,10788.1438183301
5,"Total",7825.66726200753,102477.975764883
6,"Total",18656.6532866637,177055.411098896
7,"Total",33848.8713961997,268435.514326393
8,"Total",59378.3560347346,408209.977775765
9,"Total",91351.1158936073,522391.239345152
