"id","purpose","freq_dep","freq_arr","freq_dur"
35,"jmain",3746.31508096742,9862.25824702003,0
35,"sch",16.2335758871001,3739.58708042558,0
35,"Total",33221.3192775536,167053.88018248,1025.45382855988
35,"univ",243.151746330034,555.052351341208,0
35,"work",521.513906667862,26541.1742727177,448.218196246902
36,"atwork",12.1367687637969,24.2735375275938,0
36,"esc",3338.52952078227,19700.1060170014,0
36,"idisc",10383.50521308,46545.3471730114,78.0150676380125
36,"imain",5579.17734314375,32475.7947780535,0
36,"jdisc",1822.39179828652,15808.4759885215,0
36,"jmain",4628.46895899239,14293.1305015631,0
36,"sch",317.911270340643,3347.48916471217,0
36,"Total",28691.5959223572,151513.754290939,140.205315300997
36,"univ",0,151.82078039518,0
36,"work",2609.47504896786,19167.3163501535,62.1902476629849
37,"atwork",0,24.8643391686991,0
37,"esc",7271.38017845597,11372.8114771552,0
37,"idisc",4479.2580467212,31690.5903043787,0
37,"imain",4122.21882345267,22236.309654717,0
37,"jdisc",864.247299576673,18058.6590802564,0
37,"jmain",409.975067799455,3930.66905449206,0
37,"sch",0,1733.81820561224,0
37,"Total",17738.628626705,109796.528844072,0
37,"univ",0,2922.17215169799,0
37,"work",591.549210699028,17826.6345765934,0
38,"atwork",17.4805427315261,33.6629010832553,0
38,"esc",1820.08236304877,8298.11541266089,0
38,"idisc",1627.77780449644,27421.8089024581,36.6083384995887
38,"imain",1749.85005557968,19663.2921871844,168.755465367449
38,"jdisc",823.545202887786,11396.4862158346,0
38,"jmain",995.379763671895,3338.73557731315,0
38,"sch",26.7358458838967,1397.15821970004,0
38,"Total",7697.01888840809,85878.1828672788,217.612941831555
38,"univ",0,1065.58603856628,0
38,"work",636.16731010811,13263.3374124782,12.2491379645175
39,"atwork",0,0,0
39,"esc",2183.87073718089,7461.30374493391,0
39,"idisc",3458.22977087104,13932.9782048091,0
39,"imain",1491.61902251338,13925.0284816606,0
39,"jdisc",151.693234554669,3326.93893713744,0
39,"jmain",0,1383.99959018467,0
39,"sch",0,51.6987699253901,0
39,"Total",7895.85912557994,53369.3128873257,53.4191250286321
39,"univ",0,856.906658266244,0
39,"work",610.446360459953,12430.4585004083,53.4191250286321
40,"atwork",0,52.8250308280033,0
40,"esc",753.543354688265,1734.90176324448,0
40,"idisc",2543.33588717086,10890.861467844,0
40,"imain",528.033593288083,8211.34759093326,0
40,"jdisc",0,2568.90622478773,0
40,"jmain",0,780.069243655975,0
40,"sch",0,393.43243456279,0
40,"Total",6115.03712032196,30901.2771906754,323.391123691559
40,"univ",0,92.3688761560312,0
40,"work",2290.12428517475,6176.56455866312,323.391123691559
41,"atwork",0,34.7311530649062,0
41,"esc",279.634582167662,818.589938776459,0
41,"idisc",834.974023750532,7451.74829059438,0
41,"imain",776.146710042786,7642.61725303667,0
41,"jdisc",0,2913.64198554279,0
41,"jmain",52.0495472999039,366.531283612592,0
41,"sch",0,682.345621085364,0
41,"Total",2707.42319681258,24588.4204546905,0
41,"univ",0,603.124818203183,0
41,"work",764.618333551691,4075.09011077411,0
42,"atwork",0,0,0
42,"esc",690.241562467265,213.425285127379,0
42,"idisc",141.810209689021,4257.56389022367,0
42,"imain",63.0057801818175,2928.72444086085,0
42,"jdisc",961.979081949184,1170.39520741132,0
42,"jmain",0,1001.1406805775,0
42,"sch",0,25.0260929606716,0
42,"Total",1893.45668369834,12877.6457558541,0
42,"univ",0,0,0
42,"work",36.4200494110498,3281.37015869271,0
43,"atwork",0,0,0
43,"esc",435.530802966691,1612.29495299491,0
43,"idisc",1883.5003961574,1426.15864147059,0
43,"imain",1288.7310775647,3056.25599387477,0
