"","work","univ","sch","esco","imain","idisc","jmain","jdisc","atwork"
"38",8573.0929390026,297.086148367485,667.57979457025,4474.36445900056,13747.0196978198,9763.95898069254,356.190332573981,328.298389022892,0
"39",3102.28541892715,352.76813357731,0,2143.08031801315,8199.61921005007,8414.53596530698,80.0129049511076,216.786255031208,0
"40",2253.09176784274,67.506904210817,0,1206.95330906261,11134.6153730036,6835.915825337,0,12.1367687637969,0
"41",1789.87180579007,414.452522618038,12.1693365360418,364.612200017871,6057.87446823587,2935.45995639006,24.4962419687247,312.041100239741,0
"42",1142.77453116242,0,0,658.39647713309,3058.77959668662,4914.67580029415,0,226.810695186976,0
"43",63.0988538788253,0,0,291.487652684994,24.7411472943584,0,0,0,0
"44",0,0,0,0,1521.13226787511,1209.27681276505,0,235.392320673374,0
"45",0,0,0,32.916974910532,817.902616653098,304.24277941567,0,0,0
"46",49.7966867907819,0,0,0,494.893221196223,506.458490897929,0,0,0
"47",164.916395975455,0,0,157.913162878539,272.438104782077,315.437910642822,0,0,0
"48",367.754128107966,0,0,12.1693365360418,1150.0626587614,1555.03511336685,0,0,0
