HH_ID,JTOUR_ID,NUMBER_HH,PERSON_1,PERSON_2,PERSON_3,PERSON_4,PERSON_5,PERSON_6,PERSON_7,PERSON_8,PERSON_9,COMPOSITION,JOINT_PURP
19374950,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19377036,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19378252,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19383266,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19388341,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19393009,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,1,9
19394740,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19394950,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,3
19396747,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19397038,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,1,1
19409508,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19409508,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19409572,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19409572,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19410291,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19410914,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,6
19412889,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19420815,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19421517,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19424816,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19426848,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19426848,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19428455,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,1,8
19428785,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19429546,1,5,2,3,4,5,6,nan,nan,nan,nan,3,6
19432505,1,8,2,3,4,5,6,7,8,9,nan,3,6
19434796,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19435035,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,1,1
19436214,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19438258,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,1,1
19441215,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,8
19443208,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,4
19455931,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19456816,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,9
19457365,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19464839,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19467605,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19469934,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19475642,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,5
19475642,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,9
19479248,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19480173,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19482331,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19484397,1,3,1,3,5,nan,nan,nan,nan,nan,nan,3,8
19484546,1,2,3,7,nan,nan,nan,nan,nan,nan,nan,3,5
19486945,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19488203,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,8
19490221,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19490221,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19490768,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,9
19496631,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19499940,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19500413,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19500645,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,8
19501040,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19501902,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19503105,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19505223,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19509527,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19510543,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19510543,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19516088,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19518003,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,7
19522427,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19527604,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19530330,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,7
19533331,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19536614,1,6,1,3,4,5,6,7,nan,nan,nan,3,4
19539048,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19541175,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19542169,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19549188,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,1,7
19549393,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19550942,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19554428,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19554428,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19563008,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19563651,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,4
19563651,2,4,1,2,3,4,nan,nan,nan,nan,nan,3,7
19565708,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19568231,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19576493,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19576493,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19577511,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19581318,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19581318,2,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,5
19593921,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19597968,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19603877,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,1
19604005,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,3,3
19607715,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19608377,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19608972,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,3
19611423,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19614513,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,6
19617396,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,8
19619807,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19620671,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,3,4
19620982,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19621348,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,9
19622124,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19623597,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19624604,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19628313,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,5
19630055,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,1
19632212,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19633882,1,4,2,3,4,5,nan,nan,nan,nan,nan,3,8
19634767,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,8
19634767,2,3,1,3,4,nan,nan,nan,nan,nan,nan,3,5
19635064,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19641272,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19641895,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19661332,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19666651,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,3
19669904,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19671930,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19676534,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19679411,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19683254,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19683445,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,4
19683445,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19683498,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19684084,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19684084,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19691221,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19693158,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,7
19694342,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19695768,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19716300,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19717060,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19719282,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19721386,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19724367,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19724480,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19724893,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19725383,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19728282,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19728538,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19732478,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19732716,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19732853,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19738253,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19747911,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19747911,2,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19749720,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19758080,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19760298,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,6
19762202,1,3,1,1,1,nan,nan,nan,nan,nan,nan,1,9
19764226,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19766433,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19766433,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19769255,1,4,1,3,4,5,nan,nan,nan,nan,nan,3,8
19772186,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19775305,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,8
19777593,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19781135,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19781265,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,1,7
19782340,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19785809,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,4
19786523,1,2,3,4,nan,nan,nan,nan,nan,nan,nan,2,3
19786523,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19786698,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19786698,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19786698,3,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,5
19790356,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19794363,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,4
19795948,1,2,1,5,nan,nan,nan,nan,nan,nan,nan,1,1
19797195,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,5
19797195,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,4
19804336,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19805543,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19805543,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19808698,1,3,2,5,6,nan,nan,nan,nan,nan,nan,3,3
19819220,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,7
19821085,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19821215,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19830473,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,1,5
19831448,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,1
19831448,2,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19832252,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19840687,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19845234,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19845234,2,4,2,3,4,5,nan,nan,nan,nan,nan,3,9
19845430,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,1,8
19845518,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,1
19849299,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,1
19849299,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,5
19854352,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19854352,2,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19854352,3,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,5
19857353,1,4,2,4,5,6,nan,nan,nan,nan,nan,3,5
19857353,2,3,2,4,6,nan,nan,nan,nan,nan,nan,3,8
19857353,3,5,2,3,4,5,6,nan,nan,nan,nan,3,8
19858733,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19858733,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,9
19861760,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19863075,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19863677,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19867253,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,5
19867743,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19871028,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19872407,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19873437,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,6
19874445,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19876578,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19882518,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,9
19883559,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,5
19888964,1,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19888964,2,2,2,4,nan,nan,nan,nan,nan,nan,nan,3,3
19890260,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,7
19891459,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19891460,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19902728,1,2,2,6,nan,nan,nan,nan,nan,nan,nan,3,5
19903930,1,5,2,3,4,5,6,nan,nan,nan,nan,3,3
19913771,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19913771,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19921158,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19922680,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
19923021,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,5
19923021,2,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,4
19930645,1,2,2,5,nan,nan,nan,nan,nan,nan,nan,3,4
19932785,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,8
19944210,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19947442,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19951568,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19951608,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,4
19951608,2,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,4
19952063,1,3,1,2,3,nan,nan,nan,nan,nan,nan,3,7
19953932,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19958353,1,5,1,2,3,4,5,nan,nan,nan,nan,3,3
19958794,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,5
19959766,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,1
19961246,1,2,2,3,nan,nan,nan,nan,nan,nan,nan,3,8
19969239,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,3
19974653,1,3,2,3,4,nan,nan,nan,nan,nan,nan,3,6
19977181,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,5
19978750,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19979247,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,7
19982384,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,3
19982384,2,2,1,2,nan,nan,nan,nan,nan,nan,nan,3,3
19984086,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19985555,1,2,1,4,nan,nan,nan,nan,nan,nan,nan,3,4
19991156,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,9
19994138,1,2,1,3,nan,nan,nan,nan,nan,nan,nan,3,1
19994227,1,2,3,6,nan,nan,nan,nan,nan,nan,nan,2,3
19996269,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,9
19997651,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,8
19999572,1,3,1,3,4,nan,nan,nan,nan,nan,nan,3,9
19999692,1,2,1,2,nan,nan,nan,nan,nan,nan,nan,1,6
