HH_ID,PER_ID,PERSONTYPE,AGE,EMPLY,HOURS_CAT,EMP_CAT,STUDE,SCHOL,STU_CAT,PERSONTYPE0,EMP_CAT0,STU_CAT0,ERROR
18947573,3,6,3,3,,3,1,4,1,,,,""
18947573,4,6,3,3,,3,1,4,1,,,,""
18948173,1,1,5,1,,1,0,-9,3,,,,""
18948173,2,4,5,3,,3,0,-9,3,,,,""
18948173,3,7,2,3,,4,1,3,1,,,,""
18948173,4,8,1,3,,4,1,1,1,,,,""
18949329,1,1,5,1,,1,0,-9,3,,,,""
18950508,1,1,7,1,,1,0,-9,3,,,,""
18950508,2,1,7,1,,1,0,-9,3,,,,""
18950508,3,7,2,3,,4,1,3,1,,,,""
18950521,1,5,10,3,,3,0,-9,3,,,,""
18950521,2,5,9,3,,3,0,-9,3,,,,""
18951016,1,5,9,3,,3,0,-9,3,,,,""
18951016,2,2,8,2,,2,0,-9,3,,,,""
18951129,1,3,6,2,,2,1,6,2,,,,""
18951129,2,1,6,1,,1,0,-9,3,,,,""
18951884,1,1,6,1,,1,0,-9,3,,,,""
18951884,2,7,2,3,,4,1,3,1,,,,""
18951884,3,6,3,2,,2,1,4,1,,,,""
18952156,1,2,8,2,,2,0,-9,3,,,,""
18952156,2,5,8,3,,3,0,-9,3,,,,""
18952404,1,1,5,1,,1,0,-9,3,,,,""
18952404,2,1,5,1,,1,0,-9,3,,,,""
18953518,1,5,10,3,,3,0,-9,3,,,,""
18955400,1,1,6,1,,1,0,-9,3,,,,""
18955400,2,2,5,2,,2,0,-9,3,,,,""
18955515,1,1,8,1,,1,0,-9,3,,,,""
18955515,2,1,8,1,,1,0,-9,3,,,,""
18955594,1,1,5,1,,1,0,-9,3,,,,""
18955594,2,1,5,1,,1,0,-9,3,,,,""
18955635,1,1,5,1,,1,0,-9,3,,,,""
18956050,1,1,6,1,,1,0,-9,3,,,,""
18956050,2,7,2,3,,4,1,3,1,,,,""
18956050,3,7,2,3,,4,1,3,1,,,,""
18956050,4,7,2,3,,4,1,3,1,,,,""
18956050,5,1,6,1,,1,0,-9,3,,,,""
18956557,1,1,5,1,,1,0,-9,3,,,,""
18956557,2,1,4,1,,1,0,-9,3,,,,""
18958015,1,1,8,1,,1,0,-9,3,,,,""
18958015,2,1,8,1,,1,0,-9,3,,,,""
18958153,1,1,6,1,,1,0,-9,3,,,,""
18958153,2,1,6,1,,1,0,-9,3,,,,""
18958153,3,8,1,3,,4,1,1,1,,,,""
18958153,4,8,1,3,,4,1,1,1,,,,""
18958349,1,5,8,3,,3,0,-9,3,,,,""
18958349,2,1,8,1,,1,0,-9,3,,,,""
18958607,1,1,6,1,,1,0,-9,3,,,,""
18958607,2,1,5,1,,1,0,-9,3,,,,""
18958607,3,8,1,3,,4,1,1,1,,,,""
18958784,1,1,8,1,,1,0,-9,3,,,,""
18958784,2,2,8,2,,2,0,-9,3,,,,""
18959245,1,1,6,1,,1,0,-9,3,,,,""
18959245,2,1,6,1,,1,0,-9,3,,,,""
18959245,3,7,2,3,,4,1,3,1,,,,""
18959245,4,8,1,3,,4,1,1,1,,,,""
18959492,1,1,5,1,,1,0,-9,3,,,,""
18959492,2,1,5,1,,1,0,-9,3,,,,""
18959728,1,5,9,3,,3,0,-9,3,,,,""
18959982,1,2,7,2,,2,0,-9,3,,,,""
18959982,2,1,7,1,,1,0,-9,3,,,,""
18959982,3,3,4,3,,3,1,6,2,,,,""
18959982,4,6,3,3,,3,1,4,1,,,,""
18959982,5,7,2,3,,4,1,3,1,,,,""
18960049,1,1,8,1,,1,0,-9,3,,,,""
18960404,1,2,9,2,,2,0,-9,3,,,,""
18960404,2,1,9,1,,1,0,-9,3,,,,""
18960800,1,1,8,1,,1,0,-9,3,,,,""
18961439,1,1,9,1,,1,0,-9,3,,,,""
18961755,1,5,9,3,,3,0,-9,3,,,,""
18962034,1,1,7,1,,1,0,-9,3,,,,""
18962034,2,1,8,1,,1,0,-9,3,,,,""
18962403,1,4,5,3,,3,0,-9,3,,,,""
18962403,2,7,2,3,,4,1,3,1,,,,""
18962403,3,8,1,3,,4,1,3,1,,,,""
18962403,4,8,1,3,,4,1,97,1,,,,""
18963622,1,4,5,3,,3,0,-9,3,,,,""
18963622,2,1,5,1,,1,0,-9,3,,,,""
18965039,1,1,5,1,,1,0,-9,3,,,,""
18965039,2,1,4,1,,1,1,8,3,,,,""
18965039,3,8,1,3,,4,1,1,1,,,,""
18965560,1,5,8,3,,3,0,-9,3,,,,""
18965560,2,5,8,3,,3,0,-9,3,,,,""
18966111,1,1,7,1,,1,0,-9,3,,,,""
18966111,2,1,8,1,,1,0,-9,3,,,,""
18966365,1,1,4,1,,1,0,-9,3,,,,""
18966555,1,5,9,3,,3,0,-9,3,,,,""
18966730,1,1,5,1,,1,0,-9,3,,,,""
18967447,1,1,6,1,,1,0,-9,3,,,,""
18967447,2,7,2,3,,4,1,3,1,,,,""
18967447,3,4,6,3,,3,0,-9,3,,,,""
18967447,4,8,1,3,,4,1,1,1,,,,""
18968210,1,1,6,1,,1,0,-9,3,,,,""
18968210,2,1,7,1,,1,0,-9,3,,,,""
18968258,1,2,7,2,,2,0,-9,3,,,,""
18968258,2,1,6,1,,1,0,-9,3,,,,""
18968258,3,7,2,3,,4,1,3,1,,,,""
18968258,4,7,2,3,,4,1,3,1,,,,""
18968258,5,7,2,3,,4,1,3,1,,,,""
18968507,1,1,7,1,,1,0,-9,3,,,,""
18968507,2,1,7,1,,1,1,8,3,,,,""
18968507,3,6,3,2,,2,1,4,1,,,,""
18968507,4,7,2,3,,4,1,4,1,,,,""
18969179,1,1,9,1,,1,0,-9,3,,,,""
18969179,2,1,6,1,,1,0,-9,3,,,,""
18969863,1,1,6,1,,1,0,-9,3,,,,""
18969863,2,1,6,1,,1,0,-9,3,,,,""
18969863,3,7,2,3,,4,1,3,1,,,,""
18969863,4,7,2,3,,4,1,3,1,,,,""
18969919,1,2,9,2,,2,0,-9,3,,,,""
18969919,2,5,9,3,,3,0,-9,3,,,,""
18969983,1,2,9,2,,2,0,-9,3,,,,""
18969983,2,2,9,2,,2,0,-9,3,,,,""
18969993,1,1,8,1,,1,0,-9,3,,,,""
18969993,2,5,9,3,,3,0,-9,3,,,,""
18970170,1,1,6,1,,1,0,-9,3,,,,""
18970170,2,8,1,3,,4,1,2,1,,,,""
18970317,1,1,6,1,,1,0,-9,3,,,,""
18970317,2,7,2,3,,4,1,3,1,,,,""
18970317,3,7,2,3,,4,1,3,1,,,,""
18970317,4,4,4,3,,3,0,-9,3,,,,""
18970317,5,1,7,1,,1,0,-9,3,,,,""
18970464,1,1,6,1,,1,0,-9,3,,,,""
18970464,2,2,6,2,,2,0,-9,3,,,,""
18970464,3,7,2,3,,4,1,3,1,,,,""
18970464,4,7,2,3,,4,1,3,1,,,,""
18970464,5,7,2,3,,4,1,3,1,,,,""
18970464,6,7,2,3,,4,1,3,1,,,,""
18972190,1,1,8,1,,1,0,-9,3,,,,""
18972190,2,1,8,1,,1,0,-9,3,,,,""
18972555,1,4,7,3,,3,0,-9,3,,,,""
18973592,1,1,5,1,,1,0,-9,3,,,,""
18973592,2,1,5,1,,1,0,-9,3,,,,""
18974008,1,4,6,3,,3,0,-9,3,,,,""
18974008,2,1,6,1,,1,0,-9,3,,,,""
18974008,3,7,2,3,,4,1,3,1,,,,""
18974729,1,1,5,1,,1,0,-9,3,,,,""
18974729,2,1,5,1,,1,0,-9,3,,,,""
18974729,3,8,1,3,,4,1,1,1,,,,""
18974729,4,8,1,3,,4,1,1,1,,,,""
18975359,1,1,5,1,,1,0,-9,3,,,,""
18976613,1,1,5,1,,1,0,-9,3,,,,""
18976613,2,4,5,3,,3,0,-9,3,,,,""
18976613,3,8,1,3,,4,1,1,1,,,,""
18976613,4,8,1,3,,4,1,1,1,,,,""
18976684,1,1,5,1,,1,0,-9,3,,,,""
18976684,2,1,6,1,,1,0,-9,3,,,,""
18976684,3,8,1,3,,4,1,1,1,,,,""
18976999,1,1,5,1,,1,0,-9,3,,,,""
18978567,1,1,5,1,,1,1,5,3,,,,""
18979422,1,1,6,1,,1,0,-9,3,,,,""
18979422,2,1,7,1,,1,0,-9,3,,,,""
18979422,3,7,2,3,,4,1,3,1,,,,""
18979422,4,7,2,3,,4,1,3,1,,,,""
18979422,5,8,1,3,,4,1,1,1,,,,""
18979489,1,1,6,1,,1,0,-9,3,,,,""
18979492,1,1,7,1,,1,0,-9,3,,,,""
18979492,2,1,7,1,,1,0,-9,3,,,,""
18979492,3,6,3,3,,3,1,4,1,,,,""
18979492,4,7,2,3,,4,1,4,1,,,,""
18979659,1,1,5,1,,1,0,-9,3,,,,""
18979659,2,4,6,3,,3,0,-9,3,,,,""
18979659,3,8,1,3,,4,1,1,1,,,,""
18979659,4,8,1,3,,4,1,1,1,,,,""
18980443,1,2,9,2,,2,0,-9,3,,,,""
18980443,2,5,10,3,,3,0,-9,3,,,,""
18980715,1,1,6,1,,1,0,-9,3,,,,""
18980715,2,2,6,2,,2,0,-9,3,,,,""
18980715,3,8,1,3,,4,1,1,1,,,,""
18980991,1,2,7,2,,2,0,-9,3,,,,""
18980991,2,1,8,1,,1,0,-9,3,,,,""
18980991,3,1,4,1,,1,0,-9,3,,,,""
18980991,4,2,4,2,,2,0,-9,3,,,,""
18981622,1,1,5,1,,1,0,-9,3,,,,""
18981622,2,8,1,3,,4,1,1,1,,,,""
18981622,3,8,1,3,,4,1,1,1,,,,""
18981622,4,1,5,1,,1,0,-9,3,,,,""
18984842,1,3,5,2,,2,1,8,2,,,,""
18986459,1,1,5,1,,1,0,-9,3,,,,""
18986459,2,1,5,1,,1,0,-9,3,,,,""
18987033,1,1,8,1,,1,0,-9,3,,,,""
18987033,2,1,8,1,,1,1,7,3,,,,""
18987657,1,1,5,1,,1,0,-9,3,,,,""
18987830,1,1,7,1,,1,0,-9,3,,,,""
18988028,1,1,5,1,,1,0,-9,3,,,,""
18988028,2,1,5,1,,1,0,-9,3,,,,""
18988229,1,1,9,1,,1,0,-9,3,,,,""
18988229,2,1,9,1,,1,0,-9,3,,,,""
18988323,1,4,7,3,,3,0,-9,3,,,,""
18988873,1,5,9,3,,3,0,-9,3,,,,""
18988873,2,5,10,3,,3,0,-9,3,,,,""
18988940,1,1,6,1,,1,0,-9,3,,,,""
18989037,1,1,7,1,,1,0,-9,3,,,,""
18989686,1,5,9,3,,3,0,-9,3,,,,""
18989686,2,5,10,3,,3,0,-9,3,,,,""
18989987,1,5,9,3,,3,0,-9,3,,,,""
18989987,2,5,9,3,,3,0,-9,3,,,,""
18991442,1,5,8,3,,3,0,-9,3,,,,""
18991442,2,1,8,1,,1,0,-9,3,,,,""
18991442,3,1,5,1,,1,0,-9,3,,,,""
18992700,1,1,8,1,,1,0,-9,3,,,,""
18992700,2,2,8,2,,2,0,-9,3,,,,""
18994662,1,1,8,1,,1,0,-9,3,,,,""
18997086,1,1,5,1,,1,0,-9,3,,,,""
18997961,1,1,6,1,,1,0,-9,3,,,,""
18997961,2,2,6,2,,2,0,-9,3,,,,""
18997961,3,7,2,3,,4,1,3,1,,,,""
18997961,4,7,2,3,,4,1,3,1,,,,""
18998332,1,1,10,1,,1,0,-9,3,,,,""
18999628,1,1,6,1,,1,0,-9,3,,,,""
18999628,2,1,6,1,,1,0,-9,3,,,,""
18999887,1,1,7,1,,1,0,-9,3,,,,""
18999887,2,1,8,1,,1,0,-9,3,,,,""
19111140,1,5,8,3,,3,0,-9,3,,,,""
19111140,2,1,8,1,,1,0,-9,3,,,,""
19111165,1,5,9,3,,3,0,-9,3,,,,""
19111612,1,1,6,1,,1,0,-9,3,,,,""
19111669,1,1,8,1,,1,0,-9,3,,,,""
19111669,2,1,7,1,,1,0,-9,3,,,,""
19112119,1,1,6,1,,1,0,-9,3,,,,""
19112680,1,5,9,3,,3,0,-9,3,,,,""
19112706,1,3,5,3,,3,1,7,2,,,,""
19112706,2,3,5,2,,2,1,7,2,,,,""
19112706,3,8,1,3,,4,1,1,1,,,,""
19113435,1,1,5,1,,1,0,-9,3,,,,""
19113483,1,1,8,1,,1,0,-9,3,,,,""
19113483,2,1,8,1,,1,0,-9,3,,,,""
19113511,1,1,8,1,,1,0,-9,3,,,,""
19113685,1,1,6,1,,1,0,-9,3,,,,""
19113685,2,1,6,1,,1,0,-9,3,,,,""
19113685,3,7,2,3,,4,1,3,1,,,,""
19113685,4,7,2,3,,4,1,3,1,,,,""
19113728,1,4,7,3,,3,0,-9,3,,,,""
19113728,2,5,8,3,,3,0,-9,3,,,,""
19113749,1,1,8,1,,1,0,-9,3,,,,""
19113936,1,1,8,1,,1,0,-9,3,,,,""
19114287,1,1,8,1,,1,0,-9,3,,,,""
19114449,1,5,10,3,,3,0,-9,3,,,,""
19114449,2,5,10,3,,3,0,-9,3,,,,""
19114711,1,1,6,1,,1,0,-9,3,,,,""
19114976,1,1,7,1,,1,0,-9,3,,,,""
19114976,2,1,6,1,,1,0,-9,3,,,,""
19115647,1,1,5,1,,1,0,-9,3,,,,""
19115647,2,1,5,1,,1,0,-9,3,,,,""
19115743,1,2,6,2,,2,0,-9,3,,,,""
19115743,2,7,2,3,,4,1,3,1,,,,""
19115743,3,8,1,3,,4,1,1,1,,,,""
19115856,1,1,7,1,,1,0,-9,3,,,,""
19115874,1,1,7,1,,1,0,-9,3,,,,""
19115874,2,2,6,2,,2,0,-9,3,,,,""
19115874,3,7,2,3,,4,1,3,1,,,,""
19115897,1,5,9,3,,3,0,-9,3,,,,""
19115897,2,5,9,3,,3,0,-9,3,,,,""
19115990,1,1,5,1,,1,0,-9,3,,,,""
19115990,2,1,6,1,,1,0,-9,3,,,,""
19115990,3,7,2,3,,4,1,3,1,,,,""
19115990,4,7,2,3,,4,1,3,1,,,,""
19115990,5,8,1,3,,4,1,1,1,,,,""
19116277,1,1,5,1,,1,0,-9,3,,,,""
19116277,2,1,5,1,,1,0,-9,3,,,,""
19116868,1,5,9,3,,3,0,-9,3,,,,""
19116868,2,5,9,3,,3,0,-9,3,,,,""
19116958,1,5,9,3,,3,0,-9,3,,,,""
19116958,2,1,8,1,,1,0,-9,3,,,,""
19117041,1,5,9,3,,3,0,-9,3,,,,""
19117041,2,5,9,3,,3,0,-9,3,,,,""
19117041,3,1,6,1,,1,0,-9,3,,,,""
19117598,1,4,5,3,,3,0,-9,3,,,,""
19117598,2,2,5,2,,2,0,-9,3,,,,""
19118204,1,5,10,3,,3,0,-9,3,,,,""
